"𝜈 = 0.0, x; 𝜈 = 0.1, x; 𝜈 = 0.2, x; 𝜈 = 0.3, x; 𝜈 = 0.4, x; 𝜈 = 0.5, x; 𝜈 = 0.6, x; 𝜈 = 0.7, x; 𝜈 = 0.8, x; 𝜈 = 0.9, x; 𝜈 = 1.0, x; 𝜈 = 1.1, x; 𝜈 = 1.2, x; 𝜈 = 1.3, x; 𝜈 = 1.4, x; 𝜈 = 1.5, x; 𝜈 = 1.6, x; 𝜈 = 1.7, x; 𝜈 = 1.8, x; 𝜈 = 1.9, x; 𝜈 = 2.0, x; 𝜈 = 2.1, x; 𝜈 = 2.2, x; 𝜈 = 2.3, x; 𝜈 = 2.4, x; 𝜈 = 2.5, x; 𝜈 = 2.6, x; 𝜈 = 2.7, x; 𝜈 = 2.8, x; 𝜈 = 2.9, x; 𝜈 = 3.0, x; 𝜈 = 3.1, x; 𝜈 = 3.2, x; 𝜈 = 3.3, x; 𝜈 = 3.4, x; 𝜈 = 3.5, x; 𝜈 = 3.6, x; 𝜈 = 3.7, x; 𝜈 = 3.8, x; 𝜈 = 3.9, x; 𝜈 = 4.0, x; 𝜈 = 4.1, x; 𝜈 = 4.2, x; 𝜈 = 4.3, x; 𝜈 = 4.4, x; 𝜈 = 4.5, x; 𝜈 = 4.6, x; 𝜈 = 4.7, x; 𝜈 = 4.8, x; 𝜈 = 4.9, x","𝜈 = 0.0, y","𝜈 = 0.1, y","𝜈 = 0.2, y","𝜈 = 0.3, y","𝜈 = 0.4, y","𝜈 = 0.5, y","𝜈 = 0.6, y","𝜈 = 0.7, y","𝜈 = 0.8, y","𝜈 = 0.9, y","𝜈 = 1.0, y","𝜈 = 1.1, y","𝜈 = 1.2, y","𝜈 = 1.3, y","𝜈 = 1.4, y","𝜈 = 1.5, y","𝜈 = 1.6, y","𝜈 = 1.7, y","𝜈 = 1.8, y","𝜈 = 1.9, y","𝜈 = 2.0, y","𝜈 = 2.1, y","𝜈 = 2.2, y","𝜈 = 2.3, y","𝜈 = 2.4, y","𝜈 = 2.5, y","𝜈 = 2.6, y","𝜈 = 2.7, y","𝜈 = 2.8, y","𝜈 = 2.9, y","𝜈 = 3.0, y","𝜈 = 3.1, y","𝜈 = 3.2, y","𝜈 = 3.3, y","𝜈 = 3.4, y","𝜈 = 3.5, y","𝜈 = 3.6, y","𝜈 = 3.7, y","𝜈 = 3.8, y","𝜈 = 3.9, y","𝜈 = 4.0, y","𝜈 = 4.1, y","𝜈 = 4.2, y","𝜈 = 4.3, y","𝜈 = 4.4, y","𝜈 = 4.5, y","𝜈 = 4.6, y","𝜈 = 4.7, y","𝜈 = 4.8, y","𝜈 = 4.9, y"
4.48,0.0,0.4331637712,0.7808342098,0.9743917626,0.9756340653,0.7843159251,0.4381977146,0.0055926244,-0.4281162794,-0.7773280718,-0.9731189832,-0.9768458524,-0.7877731088,-0.4432179522,-0.0111850739,0.4230553971,0.7737976208,0.9718157669,0.978027086,0.7912056528,0.4482243269,0.0167771736,-0.4179812827,-0.7702429671,-0.9704821544,-0.9791777292,-0.7946134497,-0.4532166823,-0.0223687485,0.4128940947,0.7666642221,0.9691181875,0.9802977459,0.7979963929,0.458194862,0.0279596238,-0.4077939924,-0.7630614975,-0.9677239088,-0.9813871012,-0.8013543767,-0.4631587105,-0.0335496246,0.4026811352,0.7594349062,0.966299362,0.982445761,0.8046872959,0.4681080725,0.039138576
4.49,0.0,0.4340648697,0.7820821239,0.975061948,0.9747486461,0.781204326,0.4327965877,-0.0014073459,-0.4353322919,-0.7829583727,-0.9753733187,-0.9744334135,-0.7803249809,-0.4315274486,0.0028146891,0.4365988519,0.7838330708,0.9756827576,0.974116251,0.7794440903,0.4302574547,-0.0042220267,-0.4378645472,-0.7847062164,-0.975990264,-0.9737971591,-0.7785616558,-0.4289866087,0.0056293559,0.4391293752,0.7855778078,0.9762958373,0.9734761385,0.7776776793,0.427714913,-0.007036674,-0.4403933335,-0.7864478433,-0.9765994769,-0.9731531898,-0.7767921626,-0.4264423702,0.0084439781,0.4416564195,0.7873163211,0.9769011823,0.9728283136,0.7759051073,0.4251689827,-0.0098512655
4.5,0.0,0.4349655341,0.7833269096,0.9757233578,0.9738476309,0.7780731969,0.4273798802,-0.0084072474,-0.4425204433,-0.7885252544,-0.9775301177,-0.9719030694,-0.7727644876,-0.4197640178,0.0168139005,0.4500440738,0.7936678638,0.9792677827,0.9698898108,0.7674011569,0.4121184852,-0.0252193651,-0.4575358938,-0.7987543744,-0.9809362301,-0.9678079975,-0.7619835839,-0.4044438228,0.0336230472,0.4649953737,0.8037844266,0.9825353419,0.9656577765,0.7565121516,0.3967405731,-0.0420243527,-0.4724219864,-0.8087576648,-0.9840650051,-0.9634392999,-0.7509872468,-0.3890092806,0.0504226878,0.4798152068,0.8136737375,0.9855251116,0.9611527245,0.7454092598,0.3812504917,-0.0588174589
4.51,0.0,0.4358657636,0.7845685621,0.9763759862,0.9729310342,0.774922616,0.4219477871,-0.0154067368,-0.4496802735,-0.794028266,-0.9795891644,-0.9692551262,-0.7650927175,-0.407929648,0.0308098164,0.4633880376,0.8032994823,0.9825698062,0.9653491349,0.7550812,0.3938146739,-0.0462055823,-0.4769858019,-0.81238001,-0.985317204,-0.9612139874,-0.7448904401,-0.3796062154,0.0615903798,0.4904703386,0.8212676936,0.9878307056,0.9568506654,0.734522857,0.3653076453,-0.0769605569,-0.5038384466,-0.8299604233,-0.9901097143,-0.9522602047,-0.7239809116,-0.350922358,0.092312465,0.5170869526,0.8384561357,0.9921536892,0.9474436948,0.7132671064,0.3364537681,-0.1076424597
4.52,0.0,0.4367655572,0.7858070763,0.9770198271,0.9719988706,0.771752662,0.4165005039,-0.0224054714,-0.4568113244,-0.7994669618,-0.9815502531,-0.9664899043,-0.7573107753,-0.396026339,0.0447996937,0.4766277411,0.8127254604,0.985587874,0.9604956943,0.742488667,0.3753533419,-0.0671714235,-0.4962048583,-0.8255759154,-0.9891306625,-0.9540192499,-0.7272937788,-0.3544918918,0.0895094286,0.5155328468,0.8380118751,0.9921768401,0.9470638228,0.7117337395,0.3334524626,-0.111802494,-0.5346020026,-0.8500270956,-0.9947248772,-0.9396329052,-0.6958163613,-0.3122456176,0.1340394268,0.5534027518,0.8616155447,0.9967734946,0.9317302278,0.6795496359,0.2908820039,-0.1562090628
4.53,0.0,0.437664914,0.7870424472,0.9776548749,0.971051155,0.7685634143,0.4110382268,-0.0294031081,-0.4639131394,-0.8048409012,-0.9834131875,-0.9636077383,-0.7494197818,-0.3840561025,0.0587807904,0.4897602054,0.8219433853,0.9883211136,0.9553310614,0.7296281037,0.3567418736,-0.0881076432,-0.5151837611,-0.8383351105,-0.9923744091,-0.9462282814,-0.7092054945,-0.3291191593,0.1173583067,0.5401618222,0.8540019025,0.9955695689,0.9363072697,0.6881696143,0.3012118459,-0.146507487,-0.5646727893,-0.8689302136,-0.9979038302,-0.9255766052,-0.6665386534,-0.2730440658,0.1755299779,0.588695467,0.883107135,0.9993751743,0.9140455672,0.6443313167,0.2446401762,-0.2044006829
4.54,0.0,0.4385638332,0.78827467,0.9782811238,0.9700879026,0.7653549525,0.4055611523,-0.036399304,-0.4709852642,-0.8101496488,-0.9851777815,-0.960608977,-0.741420873,-0.3720209615,0.0727503662,0.5027824757,0.8309508971,0.9907687354,0.9498569097,0.7165041525,0.3379877132,-0.1090050088,-0.5339133251,-0.8506508459,-0.9950465754,-0.937845951,-0.6906378144,-0.3035065135,0.1451151819,0.5643365534,0.8692233858,0.998005632,0.9245920196,0.6638561404,0.2686230619,-0.1810330267,-0.5940118391,-0.8866439019,-0.9996419834,-0.9101126816,-0.6361946257,-0.2333835912,0.2167109397,0.622899852,0.9028893058,0.9999534608,0.8944271272,0.6076899315,0.1978348058,-0.2521016352
4.55,0.0,0.4394623138,0.7895037397,0.9788985681,0.9691091289,0.7621273569,0.4000694776,-0.0433937164,-0.4780272461,-0.8153927749,-0.9868438585,-0.9574939831,-0.733315201,-0.3599229497,0.0867056832,0.515691622,0.83974569,0.9929300319,0.9440750126,0.7031215512,0.3190983623,-0.1298543051,-0.5523844855,-0.8625166067,-0.9971456225,-0.9288774974,-0.6716032893,-0.277672625,0.1727582941,0.5880367108,0.8836626268,0.9994826886,0.9119300682,0.6388197928,0.2357237796,-0.2153368235,-0.6225811326,-0.9031439131,-0.9999368273,-0.8932646521,-0.6048328224,-0.1933308537,0.2575096795,0.6559526727,0.9209237649,0.9985071832,0.8729164131,0.5697064063,0.1505737115,-0.2991974125
4.56,0.0,0.440360355,0.7907296514,0.9795072024,0.9681148494,0.7588807082,0.3945634005,-0.0503860024,-0.4850386345,-0.8205698545,-0.9884112519,-0.9542631337,-0.7251039328,-0.3477641119,0.1006440062,0.5284847399,0.8483255127,0.9948043785,0.9379872435,0.6894851306,0.3000813764,-0.1506463376,-0.5705883026,-0.8739261165,-0.9986703412,-0.9193285257,-0.652114786,-0.2516363253,0.2002659728,0.611242364,0.897306631,0.9999993191,0.89833438,0.6130878335,0.2025520268,-0.2493768597,-0.6503436482,-0.9184076613,-0.9987879362,-0.8750581393,-0.5725034156,-0.1529531726,0.297854239,0.6877928237,0.9371756032,0.9950392697,0.8495589336,0.5304646314,0.102965762,-0.3455749606
4.57,0.0,0.4412579557,0.7919524001,0.9801070211,0.9671050801,0.7556150875,0.3890431191,-0.0573758196,-0.4920189805,-0.8256804684,-0.9898798051,-0.9509168195,-0.7167882509,-0.3355465027,0.1145626032,0.541158951,0.8566881686,0.9963912336,0.9315955747,0.6755998133,0.2809443618,-0.1713719376,-0.588515966,-0.8848733396,-0.9996198534,-0.9092050035,-0.632185478,-0.225416594,0.2276166531,0.6339339984,0.9101431198,0.9995550273,0.8838188759,0.5866882822,0.1691461464,-0.2831114404,-0.6772634094,-0.9324142529,-0.9961969688,-0.8555208317,-0.5392581254,-0.1123184133,0.3376734609,0.7183614417,0.9516133622,0.9895567417,0.8244041043,0.4900512758,0.0551206249,-0.3911229491
4.58,0.0,0.4421551153,0.7931719811,0.9806980189,0.9660798372,0.7523305764,0.3835088323,-0.0643628254,-0.4989678374,-0.8307242027,-0.9912493711,-0.9474554456,-0.7083693528,-0.323272187,0.1284587464,0.5537114036,0.8648315171,0.9976901385,0.9249020772,0.6614706119,0.2616949733,-0.1920219654,-0.6061587992,-0.8953524855,-0.9999936122,-0.8985132578,-0.6118288367,-0.1990325439,0.2547888937,0.6560925317,0.9221605413,0.99815024,0.8683984186,0.5596498853,0.1355447519,-0.316499245,-0.703305532,-0.945144515,-0.9921676661,-0.8346824419,-0.5051501373,-0.0714948731,0.3768971143,0.7476020141,0.964209095,0.9820706994,0.7975051436,0.4485555961,0.0071485142,-0.4357320394
4.59,0.0,0.4430518326,0.7943883893,0.9812801904,0.965039137,0.7490272571,0.3779607391,-0.0713466774,-0.5058847606,-0.8357006488,-0.9925198129,-0.9438794307,-0.6998484507,-0.3109432391,0.1423297121,0.5661392735,0.8727534734,0.998700718,0.9179089194,0.6471026267,0.2423409103,-0.2125873145,-0.6235082634,-0.9053580107,-0.9997914024,-0.8872599705,-0.5910586223,-0.1725034079,0.2817613928,0.6776993298,0.9333480805,0.9957863072,0.8520887971,0.532002085,0.1017866828,-0.3494993776,-0.7284362691,-0.9565810219,-0.9867058457,-0.8125746609,-0.4702340168,-0.0305511669,0.415456019,0.7754604833,0.9749384201,0.9725962996,0.7689189594,0.4060692396,-0.0408400634,-0.4792951464
4.6,0.0,0.443948107,0.79560162,0.9818535304,0.9639829962,0.7457052122,0.3723990394,-0.0783270335,-0.5127693074,-0.8406094036,-0.9936910036,-0.9401892076,-0.6912267716,-0.2985617425,0.1561727815,0.5784397644,0.8804520096,0.9994226798,0.9106183671,0.6325010445,0.2228899141,-0.2330589161,-0.6405559618,-0.9148846226,-0.9990133403,-0.8754521747,-0.5698888749,-0.1458485246,0.3085130055,0.6987362227,0.9436956694,0.9924655003,0.8349067111,0.5037749871,0.0679109596,-0.3820714172,-0.7526230548,-0.9667081187,-0.9798193935,-0.7892311106,-0.4345656221,0.0104438886,0.453282167,0.801885347,0.9837805689,0.9611527245,0.7387060297,0.3626860412,-0.0887345636,-0.5217076959
4.61,0.0,0.4448439373,0.7968116683,0.9824180337,0.9629114316,0.7423645247,0.3668239334,-0.0853035515,-0.519621037,-0.8454500694,-0.9947628261,-0.9363852227,-0.6825055571,-0.2861297897,0.1699852417,0.5906101088,0.8879251548,0.9998558155,0.9030327825,0.6176711363,0.2033497649,-0.2534277425,-0.6572936436,-0.923927282,-0.9976598742,-0.8630972497,-0.5483339042,-0.1190873241,0.3350227597,0.7191855196,0.953193996,0.9881910105,0.8168697536,0.4749993279,0.0339567389,-0.414175467,-0.7758345463,-0.9755119431,-0.9715182523,-0.7646872919,-0.3982020151,0.0514213904,0.4903088427,0.8268277532,0.9907184258,0.9477631436,0.7069302736,0.3185018168,-0.1364246587,-0.5628678759
4.62,0.0,0.4457393229,0.7980185294,0.9829736952,0.9618244606,0.7390052781,0.3612356218,-0.0922758897,-0.5264395111,-0.8502222543,-0.9957351731,-0.9324679364,-0.6736860629,-0.2736494816,0.1837643852,0.6026475684,0.8951709961,0.9999999998,0.8951546232,0.6026182556,0.1837282786,-0.2736848114,-0.6737132081,-0.9324812053,-0.9957317836,-0.8502029171,-0.5264082807,-0.0922393143,0.3612698732,0.7390300239,0.9618345123,0.9829669452,0.7979963929,0.4457064414,-3.67321e-05,-0.4457722037,-0.7980406648,-0.9829804439,-0.9618144075,-0.7389805312,-0.3612013698,0.092312465,0.5264707408,0.8502415903,0.9957385612,0.9324546662,0.6736589168,0.2736141514,-0.1838004916,-0.6026768805
4.63,0.0,0.4466342627,0.7992221984,0.98352051,0.9607221003,0.7356275564,0.3556343057,-0.0992437064,-0.5332242933,-0.8549255716,-0.9966079474,-0.9284378226,-0.6647695591,-0.2611229274,0.1975075116,0.6145494349,0.9021876785,0.9998551911,0.8869864416,0.5873478362,0.1640333034,-0.2938211897,-0.6898067085,-0.9405418678,-0.993230179,-0.8367772353,-0.5041268253,-0.0653240661,0.3872337697,0.7582530475,0.9696094424,0.9767983243,0.7783059536,0.4159282246,-0.0340301605,-0.4768229252,-0.8192126343,-0.9891033981,-0.9507218699,-0.7121499236,-0.3236228794,0.133048384,0.5617040811,0.872083573,0.9988312578,0.9152582867,0.6389623491,0.2281221836,-0.2307529295,-0.6410391474
4.64,0.0,0.4475287558,0.8004226705,0.9840584731,0.9596043685,0.732231444,0.3500201868,-0.1062066601,-0.5399749493,-0.8595596405,-0.9973810617,-0.9242953689,-0.6557573296,-0.248552244,0.211211927,0.6263130303,0.9089734058,0.9994214312,0.8785308841,0.5718653906,0.144272717,-0.3138279976,-0.705566356,-0.9481050056,-0.9901565012,-0.822828595,-0.4815045993,-0.0383611995,0.4128940947,0.776838425,0.9765117895,0.9696910753,0.757818597,0.3856971031,-0.0679842539,-0.5072895983,-0.8393230189,-0.9938724242,-0.9382566551,-0.6842362732,-0.2855266615,0.17356068,0.5959467209,0.8923133216,0.999990529,0.8962088219,0.6029139754,0.1821263867,-0.2771738148,-0.6778625872
4.65,0.0,0.4484228014,0.8016199409,0.9845875797,0.9584712831,0.7288170259,0.3443934673,-0.1131644098,-0.5466910471,-0.8641240854,-0.9980544388,-0.9200410766,-0.6466506723,-0.235939556,0.2248749457,0.637935708,0.9155264408,0.9986988454,0.8697906904,0.5561765078,0.1244544235,-0.3336964124,-0.7209845231,-0.955166618,-0.9865125207,-0.8083657136,-0.4585568946,-0.0113703693,0.4382307319,0.7947705272,0.9825353419,0.9616520279,0.7365553004,0.3550459956,-0.1018597651,-0.537134905,-0.8583457583,-0.9972809942,-0.9244367607,-0.6552820314,-0.2469736617,0.2137812614,0.6291382653,0.9108934371,0.9992141308,0.8753448405,0.5655900607,0.1357283466,-0.3229562142,-0.7130588046
4.66,0.0,0.4493163987,0.8028140048,0.985107825,0.9573228621,0.7253843875,0.3387543496,-0.1201166144,-0.5533721568,-0.8686185368,-0.9986280112,-0.9156754605,-0.6374508983,-0.2232869946,0.2384938895,0.6494148528,0.9218451061,0.9976876427,0.860768692,0.5402868513,0.1045863499,-0.3534176726,-0.7360537478,-0.9617229695,-0.9823003363,-0.7933976299,-0.4352992229,0.0156287493,0.4632238187,0.8120342742,0.9876746788,0.9526889069,0.7145378355,0.3240082781,-0.1356175377,-0.5663222886,-0.8762562018,-0.9993244422,-0.9092821403,-0.625331232,-0.2080255568,0.2536425269,0.6612201729,0.9277895701,0.9965035662,0.8527085849,0.5270695685,0.0890305378,-0.3679946653,-0.7465433103
4.67,0.0,0.4502095465,0.8040048575,0.9856192044,0.956159124,0.7219336144,0.3331030368,-0.1270629333,-0.5600178509,-0.8730426306,-0.9991017217,-0.9111990487,-0.6281593325,-0.2105966984,0.2520660893,0.660747882,0.9279277841,0.9963881151,0.8514678121,0.5242021571,0.0846764431,-0.3729830813,-0.7507667369,-0.967770592,-0.977522374,-0.7779336985,-0.4117473054,0.0426164753,0.4878537617,0.8286151482,0.9919251751,0.9428103251,0.6917887463,0.2926177476,-0.1692185515,-0.5948159982,-0.8930311399,-0.9999999711,-0.8928146744,-0.5944294242,-0.1687446554,0.2930774789,0.6921358596,0.9429704846,0.9918640819,0.8283458857,0.4874339936,0.0421360967,-0.4121854195,-0.7782357241
4.68,0.0,0.4511022442,0.8051924941,0.9861217132,0.9549800874,0.7184647931,0.3274397323,-0.1340030262,-0.5666277041,-0.8773960084,-0.9994755228,-0.906612383,-0.6187773129,-0.1978708117,0.265588885,0.6719322457,0.9337729176,0.9948006383,0.8418910641,0.5079282317,0.0647326669,-0.3923840105,-0.7651163695,-0.9733062864,-0.9721813859,-0.7619835839,-0.3879170625,0.0695731358,0.5121012524,0.8444992057,0.9952830058,0.9320257752,0.6683313259,0.2609085852,-0.2026239675,-0.6225811326,-0.9086488346,-0.9993066562,-0.8750581393,-0.562623604,-0.1291937986,0.3320198368,0.7218307981,0.9564081152,0.9853046586,0.8023060692,0.4467671904,-0.0048514058,-0.4554266808,-0.8080599678
4.69,0.0,0.4519944908,0.80637691,0.9866153469,0.9537857711,0.7149780101,0.32176464,-0.1409365529,-0.5732012932,-0.8816783176,-0.9997493772,-0.9019160183,-0.6093061903,-0.1851114854,0.2790596261,0.6829654275,0.9393790104,0.9929256711,0.8320415508,0.4914709497,0.0447629985,-0.4116119046,-0.7790957007,-0.9783271245,-0.9662804482,-0.7455572544,-0.3638246024,0.0964790806,0.5359472819,0.8596730892,0.9977451489,0.9203456202,0.6441895926,0.2289153193,-0.2357951728,-0.649583683,-0.9230890476,-0.9972454466,-0.8560381722,-0.5299621416,-0.0894362592,0.3704041475,0.7502526142,0.9680776196,0.9768379931,0.7746418571,0.4051551944,-0.0518281936,-0.4976188405,-0.8359444477
4.7,0.0,0.4528862854,0.8075581004,0.987100101,0.9525761943,0.7114733528,0.3160779642,-0.1478631738,-0.5797381977,-0.8858892113,-0.9999232576,-0.8971105228,-0.5997473288,-0.1723208757,0.2924756724,0.6938449449,0.9447446272,0.9907637552,0.8219224633,0.474836252,0.0247754255,-0.4306582847,-0.7926979648,-0.9828304503,-0.9598229596,-0.7286649758,-0.3394862107,0.1233146963,0.5593731561,0.8741240382,0.9993093887,0.907781084,0.6193882654,0.1966727871,-0.2686938252,-0.6757905746,-0.9363330664,-0.9938191638,-0.8357822348,-0.4964947091,-0.0495356409,0.408165896,0.7773511792,0.9779574244,0.9664804744,0.7454092598,0.3626860412,-0.098690514,-0.5386647065,-0.8618222265
4.71,0.0,0.4537776271,0.8087360606,0.9875759713,0.9513513762,0.7079509086,0.3103799097,-0.1547825494,-0.5862379992,-0.8900283485,-0.9999971464,-0.8921964781,-0.5901021047,-0.1595011442,0.3058343944,0.7045683502,0.9498683946,0.9883155155,0.8115370801,0.4580301436,0.0047779426,-0.4495147514,-0.8059165785,-0.9868138818,-0.9528126396,-0.7113173054,-0.3149183393,0.1500604212,0.5823605105,0.8878399005,0.9999743176,0.8943442399,0.5939527388,0.1642160977,-0.3012818974,-0.7011697073,-0.9483637286,-0.9890324976,-0.8143195731,-0.4622722037,-0.0095557761,0.4452416137,0.8030786983,0.9860292645,0.9542521513,0.7146674636,0.3194495797,-0.1453348672,-0.5784697273,-0.8856311842
4.72,0.0,0.454668515,0.8099107858,0.9880429534,0.9501113366,0.7044107658,0.3046706815,-0.1616943407,-0.5927002816,-0.8940953939,-0.9999710363,-0.8871744787,-0.5803719069,-0.1466544573,0.3191331739,0.7151332306,0.9547490009,0.9855816595,0.8008887659,0.4410586912,-0.0152214514,-0.4681729893,-0.8187451444,-0.9902753117,-0.9452535258,-0.6935250848,-0.290137595,0.1766967586,0.6048913241,0.9008091417,0.999739337,0.8800479999,0.5679090565,0.1315805932,-0.3335217212,-0.7256899947,-0.9591654441,-0.9828920005,-0.7916811754,-0.4273466715,0.0304393759,0.4815689852,0.8273897949,0.9922782173,0.9401766941,0.6824787099,0.275537282,-0.1916582347,-0.6169422097,-0.9073141667
4.73,0.0,0.4555589482,0.8110822713,0.9885010431,0.9488560952,0.7008530127,0.2989504852,-0.168598209,-0.5991246314,-0.898090018,-0.99984493,-0.8820451323,-0.5705581365,-0.1337829862,0.3323694043,0.725537209,0.9593851966,0.9825629773,0.7899809708,0.4239280215,-0.035214757,-0.4866247706,-0.8311774536,-0.9932129091,-0.9371499721,-0.6752994336,-0.2651607289,0.2032042919,0.6269479338,0.9130208556,0.9986046586,0.8649061015,0.5412838849,0.0988018105,-0.3653760311,-0.7493214026,-0.9687242155,-0.9754060777,-0.7678997276,-0.3917712274,0.0703858313,0.5170869526,0.8502415903,0.9966927305,0.9242813484,0.64890817,0.2310420502,-0.2375583071,-0.6539935301,-0.9268191239
4.74,0.0,0.4564489259,0.8122505126,0.9889502363,0.9475856721,0.6972777383,0.2932195267,-0.1754938161,-0.6055106374,-0.9020118973,-0.99961884,-0.8768090594,-0.5606622067,-0.1208889061,0.3455404913,0.7357779446,0.963775795,0.9792603412,0.7788172288,0.4066443184,-0.0551939772,-0.5048619582,-0.8432074891,-0.99562512,-0.928506646,-0.6566517422,-0.2400046241,0.2295636982,0.6485130485,0.9244647727,0.9965713033,0.8489330949,0.5141044859,0.0659154423,-0.396808007,-0.7720349855,-0.9770276558,-0.9665849764,-0.743009566,-0.3555999748,0.1102196845,0.5517358185,0.8715937801,0.9992646427,0.9065968828,0.6140238128,0.1860580197,-0.2829337099,-0.6895383387,-0.9440992335
4.75,0.0,0.4573384472,0.8134155048,0.989390529,0.9463000877,0.693685032,0.2874780123,-0.1823808239,-0.6118578909,-0.9058607142,-0.999292789,-0.8714668938,-0.5506855426,-0.1079743961,0.3586438535,0.7458531332,0.967919672,0.9756747057,0.7674011569,0.389213821,-0.0751511205,-0.5228765099,-0.8548294287,-0.9975106684,-0.9193285257,-0.6375936649,-0.2146862854,0.2557557629,0.6695697622,0.9351312694,0.9936411011,0.8321443289,0.4863986889,0.0329572988,-0.427781317,-0.7938029221,-0.9840650051,-0.9564407711,-0.7170466277,-0.3188879231,0.1498772097,0.5854573465,0.8914087044,0.9999891992,0.8871575287,0.5778962672,0.1406803598,-0.3276842271,-0.723494756,-0.9591130143
4.76,0.0,0.4582275111,0.8145772434,0.9898219171,0.9449993625,0.6900749836,0.2817261488,-0.1892588952,-0.6181659858,-0.9096361569,-0.9988668095,-0.8660192817,-0.5406295807,-0.0950416386,0.3716769226,0.7557605081,0.9718157669,0.971807107,0.7557364536,0.3716428217,-0.0950782043,-0.5406604816,-0.8660376475,-0.998868557,-0.9096208975,-0.6181371122,-0.1892228269,0.2817613928,0.6901015675,0.9450113759,0.989816689,0.8145559362,0.458194862,-3.67321e-05,-0.4582601595,-0.8145985494,-0.9898271438,-0.9449873478,-0.6900483987,-0.2816909044,0.1892949633,0.6181948585,0.909651415,0.9988650606,0.8660009147,0.5405986791,0.0950050728,-0.371711023,-0.7557845615,-0.9718244255
4.77,0.0,0.4591161168,0.8157357236,0.9902443969,0.9436835173,0.6864476833,0.2759641432,-0.1961276928,-0.6244345182,-0.9133379195,-0.9983409442,-0.8604668824,-0.5304957691,-0.0820928193,0.3846371443,0.76549784,0.9754630823,0.9676586628,0.7438268984,0.3539376634,-0.1149672582,-0.5582060307,-0.876826721,-0.9996980674,-0.8993893529,-0.598294244,-0.163631461,0.3075616312,0.7100923685,0.9540967834,0.9851015087,0.796184818,0.4295218837,-0.0330307229,-0.4882093042,-0.8343963954,-0.9943066051,-0.9322403844,-0.6620538597,-0.2440654881,0.2284098853,0.6498933306,0.9262897363,0.9958943051,0.8431679934,0.5022065634,0.0491287904,-0.4149168605,-0.7863333736,-0.9822029531
4.78,0.0,0.4600042633,0.816890941,0.9906579644,0.9423525732,0.6828032219,0.2701922028,-0.2029868802,-0.6306630871,-0.9169657022,-0.9977152456,-0.8548103675,-0.520285567,-0.0691301266,0.3975219783,0.7750629381,0.9788606844,0.963230572,0.7316763498,0.3361047375,-0.1348103267,-0.57550542,-0.8871914275,-0.9999987608,-0.8886397849,-0.5780774614,-0.1379294864,0.3331376708,0.7295264934,0.9623798519,0.9794998036,0.7770486274,0.4004091125,-0.0659887465,-0.5175941334,-0.85317221,-0.9974975843,-0.9182173295,-0.63310343,-0.2060688953,0.2671594003,0.6804994849,0.9412943226,0.9910824247,0.8187029623,0.462797651,0.0031485699,-0.4572063154,-0.8150708214,-0.9902236833
4.79,0.0,0.4608919499,0.8180428907,0.9910626161,0.9410065515,0.6791416905,0.2644105356,-0.2098361212,-0.6368512937,-0.9205192113,-0.9969897763,-0.8490504217,-0.5100004446,-0.056155751,0.4103288993,0.7844536504,0.9820077035,0.9585241142,0.7192887444,0.3181504814,-0.1545994728,-0.5925510207,-0.8971267507,-0.9997704782,-0.877378385,-0.5574993992,-0.1121342768,0.3584708678,0.7483887069,0.9698536155,0.9730166147,0.7571657529,0.3708863574,-0.0988749149,-0.5463806814,-0.8709029954,-0.9993959461,-0.9029373785,-0.6032389089,-0.1677589114,0.3054815172,0.7099618799,0.9546387099,0.9844383153,0.7926531778,0.4224517315,-0.0428383118,-0.4984859873,-0.8419307066,-0.995867362
4.8,0.0,0.4617791755,0.8191915683,0.9914583482,0.9396454737,0.6754631806,0.2586193497,-0.2166750804,-0.6429987421,-0.9239981587,-0.9961646088,-0.8431877419,-0.4996418831,-0.0431718852,0.4230553971,0.7936678638,0.9849033341,0.9535406497,0.7066680957,0.3000813764,-0.1743267812,-0.6093353161,-0.906627882,-0.9990133403,-0.8656116393,-0.536572918,-0.0862632686,0.3835427554,0.7666642221,0.9765117895,0.9656577765,0.7365553004,0.340983847,-0.1316534182,-0.5745356741,-0.8875670336,-0.9999992307,-0.8864214472,-0.5725034156,-0.1291937986,0.3433149288,0.7382309961,0.966299362,0.9759742598,0.7650690644,0.3812504917,-0.0887345636,-0.5386647065,-0.8668511558,-0.9991204416
4.81,0.0,0.4626659394,0.8203369691,0.9918451572,0.9382693616,0.6717677841,0.2528188534,-0.2235034225,-0.6491050387,-0.9274022628,-0.9952398258,-0.8372230373,-0.489211374,-0.0301807235,0.4356989775,0.8027035054,0.9875468347,0.9482816185,0.6938184928,0.2819039453,-0.1939843613,-0.6258509044,-0.9156902231,-0.9977277477,-0.8533463253,-0.5153110962,-0.0603339498,0.4083350573,0.7843387117,0.9823487746,0.9574299116,0.7152370749,0.310732199,-0.164288564,-0.6020265676,-0.9031439131,-0.9993066562,-0.8686921434,-0.5409413269,-0.0904322069,0.3805991098,0.7652593199,0.9762557126,0.965705906,0.7360040163,0.3392773498,-0.1344430862,-0.5776537343,-0.8897747635,-0.9999751129
