"Skaarup Moellebaek flow (m3/s), x","Skaarup Moellebaek flow (m3/s), y","Skaarup Moellebaek vandstand (m), x","Skaarup Moellebaek vandstand (m), y"
2017-11-04 09:51:35,0.1458219209,2017-10-13 07:51:35,0.1776752
2017-11-04 10:06:35,0.1459715822,2017-10-13 08:06:35,0.1762232
2017-11-04 10:21:35,0.1460843931,2017-10-13 08:21:35,0.1769536
2017-11-04 10:36:35,0.1462930619,2017-10-13 08:36:35,0.1786856
2017-11-04 10:51:35,0.1463878625,2017-10-13 08:51:35,0.1805197
2017-11-04 11:06:35,0.1465709294,2017-10-13 09:06:35,0.1789851
2017-11-04 11:21:35,0.1468135278,2017-10-13 09:21:35,0.1769098
2017-11-04 11:36:35,0.1472650374,2017-10-13 09:36:35,0.1787886
2017-11-04 11:51:35,0.147734587,2017-10-13 09:51:35,0.1806451
2017-11-04 12:06:35,0.1480420193,2017-10-13 10:06:35,0.1803125
2017-11-04 12:21:35,0.1486184283,2017-10-13 10:21:35,0.1780486
2017-11-04 12:36:35,0.1492868537,2017-10-13 10:36:35,0.1785426
2017-11-04 12:51:35,0.1496991237,2017-10-13 10:51:35,0.1762709
2017-11-04 13:06:35,0.1503758649,2017-10-13 11:06:35,0.1762631
2017-11-04 13:21:35,0.1513860249,2017-10-13 11:21:35,0.175632
2017-11-04 13:36:35,0.151897981,2017-10-13 11:36:35,0.1752556
2017-11-04 13:51:35,0.1524156386,2017-10-13 11:51:35,0.1738018
2017-11-04 14:06:35,0.1528869968,2017-10-13 12:06:35,0.1734595
2017-11-04 14:21:35,0.1536622483,2017-10-13 12:21:35,0.174145
2017-11-04 14:36:35,0.1542282148,2017-10-13 12:36:35,0.1741664
2017-11-04 14:51:35,0.1544795605,2017-10-13 12:51:35,0.1730588
2017-11-04 15:06:35,0.1545654346,2017-10-13 13:06:35,0.171603
2017-11-04 15:21:35,0.1547087707,2017-10-13 13:21:35,0.1714523
2017-11-04 15:36:35,0.1547091669,2017-10-13 13:36:35,0.1699264
2017-11-04 15:51:35,0.1545835219,2017-10-13 13:51:35,0.1705274
2017-11-04 16:06:35,0.1542681282,2017-10-13 14:06:35,0.1696162
2017-11-04 16:21:35,0.1542220287,2017-10-13 14:21:35,0.1692943
2017-11-04 16:36:35,0.1538877499,2017-10-13 14:36:35,0.1673211
2017-11-04 16:51:35,0.1537480507,2017-10-13 14:51:35,0.1680904
2017-11-04 17:06:35,0.1535702146,2017-10-13 15:06:35,0.1678657
2017-11-04 17:21:35,0.1534817485,2017-10-13 15:21:35,0.1674398
2017-11-04 17:36:35,0.1534171613,2017-10-13 15:36:35,0.1669254
2017-11-04 17:51:35,0.1534643897,2017-10-13 15:51:35,0.1663409
2017-11-04 18:06:35,0.1539069441,2017-10-13 16:06:35,0.1651759
2017-11-04 18:21:35,0.1548136341,2017-10-13 16:21:35,0.1658508
2017-11-04 18:36:35,0.1556931313,2017-10-13 16:36:35,0.1675127
2017-11-04 18:51:35,0.1563817121,2017-10-13 16:51:35,0.1682353
2017-11-04 19:06:35,0.1571450303,2017-10-13 17:06:35,0.1667386
2017-11-04 19:21:35,0.1579075416,2017-10-13 17:21:35,0.1668728
2017-11-04 19:36:35,0.1588531348,2017-10-13 17:36:35,0.1669623
2017-11-04 19:51:35,0.1599087848,2017-10-13 17:51:35,0.1676129
2017-11-04 20:06:35,0.1609707543,2017-10-13 18:06:35,0.1686019
2017-11-04 20:21:35,0.1623367208,2017-10-13 18:21:35,0.1687264
2017-11-04 20:36:35,0.1637331422,2017-10-13 18:36:35,0.1685552
2017-11-04 20:51:35,0.1652752992,2017-10-13 18:51:35,0.1686632
2017-11-04 21:06:35,0.1667843692,2017-10-13 19:06:35,0.1688752
2017-11-04 21:21:35,0.1685369933,2017-10-13 19:21:35,0.1690356
2017-11-04 21:36:35,0.1701141458,2017-10-13 19:36:35,0.1683121
2017-11-04 21:51:35,0.1720376226,2017-10-13 19:51:35,0.1688839
2017-11-04 22:06:35,0.1740430905,2017-10-13 20:06:35,0.1693332
2017-11-04 22:21:35,0.1758796817,2017-10-13 20:21:35,0.1688411
2017-11-04 22:36:35,0.1779009856,2017-10-13 20:36:35,0.170224
2017-11-04 22:51:35,0.1800079094,2017-10-13 20:51:35,0.1688917
2017-11-04 23:06:35,0.1820151309,2017-10-13 21:06:35,0.169165
2017-11-04 23:21:35,0.1842779994,2017-10-13 21:21:35,0.1696434
2017-11-04 23:36:35,0.1865020684,2017-10-13 21:36:35,0.1696493
2017-11-04 23:51:35,0.1884813027,2017-10-13 21:51:35,0.1707511
2017-11-05 00:06:35,0.1903299739,2017-10-13 22:06:35,0.1712218
2017-11-05 00:21:35,0.1920720625,2017-10-13 22:21:35,0.1723216
2017-11-05 00:36:35,0.1937635878,2017-10-13 22:36:35,0.1718237
2017-11-05 00:51:35,0.1952677,2017-10-13 22:51:35,0.1735304
2017-11-05 01:06:35,0.1968042725,2017-10-13 23:06:35,0.1733817
2017-11-05 01:21:35,0.1983132711,2017-10-13 23:21:35,0.1723207
2017-11-05 01:36:35,0.199789138,2017-10-13 23:36:35,0.1730899
2017-11-05 01:51:35,0.2011116006,2017-10-13 23:51:35,0.1737911
2017-11-05 02:06:35,0.2020374765,2017-10-14 00:06:35,0.1744621
2017-11-05 02:21:35,0.2030595775,2017-10-14 00:21:35,0.1747519
2017-11-05 02:36:35,0.2040995012,2017-10-14 00:36:35,0.1735723
2017-11-05 02:51:35,0.2050478871,2017-10-14 00:51:35,0.1731619
2017-11-05 03:06:35,0.2054432525,2017-10-14 01:06:35,0.1733593
2017-11-05 03:21:35,0.2057473333,2017-10-14 01:21:35,0.1754132
2017-11-05 03:36:35,0.2059140909,2017-10-14 01:36:35,0.1754511
2017-11-05 03:51:35,0.2059443602,2017-10-14 01:51:35,0.17662
2017-11-05 04:06:35,0.2056821198,2017-10-14 02:06:35,0.1777559
2017-11-05 04:21:35,0.2054431372,2017-10-14 02:21:35,0.176197
2017-11-05 04:36:35,0.2050467474,2017-10-14 02:36:35,0.1768933
2017-11-05 04:51:35,0.2047770335,2017-10-14 02:51:35,0.1769954
2017-11-05 05:06:35,0.2043919747,2017-10-14 03:06:35,0.1772337
2017-11-05 05:21:35,0.2039962707,2017-10-14 03:21:35,0.1778726
2017-11-05 05:36:35,0.2035689317,2017-10-14 03:36:35,0.1773494
2017-11-05 05:51:35,0.2032332478,2017-10-14 03:51:35,0.1779387
2017-11-05 06:06:35,0.2035581726,2017-10-14 04:06:35,0.1798224
2017-11-05 06:21:35,0.2037425459,2017-10-14 04:21:35,0.1808853
2017-11-05 06:36:35,0.2038387896,2017-10-14 04:36:35,0.1798652
2017-11-05 06:51:35,0.2037261447,2017-10-14 04:51:35,0.1809534
2017-11-05 07:06:35,0.2033297304,2017-10-14 05:06:35,0.1803047
2017-11-05 07:21:35,0.2029594296,2017-10-14 05:21:35,0.1777111
2017-11-05 07:36:35,0.2027110847,2017-10-14 05:36:35,0.1810399
2017-11-05 07:51:35,0.2024108258,2017-10-14 05:51:35,0.1814727
2017-11-05 08:06:35,0.2021805516,2017-10-14 06:06:35,0.1847947
2017-11-05 08:21:35,0.2018871626,2017-10-14 06:21:35,0.1859889
2017-11-05 08:36:35,0.2016705758,2017-10-14 06:36:35,0.1876314
2017-11-05 08:51:35,0.2015074578,2017-10-14 06:51:35,0.18754
2017-11-05 09:06:35,0.2010847404,2017-10-14 07:06:35,0.1898973
2017-11-05 09:21:35,0.2007071111,2017-10-14 07:21:35,0.1910789
2017-11-05 09:36:35,0.200095066,2017-10-14 07:36:35,0.1899741
2017-11-05 09:51:35,0.1995228922,2017-10-14 07:51:35,0.1895832
2017-11-05 10:06:35,0.1991215931,2017-10-14 08:06:35,0.1898039
2017-11-05 10:21:35,0.1986485241,2017-10-14 08:21:35,0.1899167
2017-11-05 10:36:35,0.1979122729,2017-10-14 08:36:35,0.1905527
2017-11-05 10:51:35,0.1972956561,2017-10-14 08:51:35,0.1909349
2017-11-05 11:06:35,0.197066944,2017-10-14 09:06:35,0.1897485
2017-11-05 11:21:35,0.1965761654,2017-10-14 09:21:35,0.1894023
2017-11-05 11:36:35,0.1958443066,2017-10-14 09:36:35,0.1893158
2017-11-05 11:51:35,0.1952060425,2017-10-14 09:51:35,0.1895842
2017-11-05 12:06:35,0.1936785899,2017-10-14 10:06:35,0.188672
2017-11-05 12:21:35,0.1921049188,2017-10-14 10:21:35,0.1891242
2017-11-05 12:36:35,0.1906245614,2017-10-14 10:36:35,0.1902328
2017-11-05 12:51:35,0.1891972523,2017-10-14 10:51:35,0.1890474
2017-11-05 13:06:35,0.1877484959,2017-10-14 11:06:35,0.1895472
2017-11-05 13:21:35,0.1863039525,2017-10-14 11:21:35,0.1885689
2017-11-05 13:36:35,0.1850915083,2017-10-14 11:36:35,0.1885242
2017-11-05 13:51:35,0.183963737,2017-10-14 11:51:35,0.1881322
2017-11-05 14:06:35,0.182881707,2017-10-14 12:06:35,0.1863983
2017-11-05 14:21:35,0.1816916737,2017-10-14 12:21:35,0.1860327
2017-11-05 14:36:35,0.1806785998,2017-10-14 12:36:35,0.1855416
2017-11-05 14:51:35,0.1795973073,2017-10-14 12:51:35,0.1864644
2017-11-05 15:06:35,0.1785641855,2017-10-14 13:06:35,0.1860813
2017-11-05 15:21:35,0.1774928617,2017-10-14 13:21:35,0.185031
2017-11-05 15:36:35,0.1763940442,2017-10-14 13:36:35,0.1844553
2017-11-05 15:51:35,0.1751350201,2017-10-14 13:51:35,0.1842034
2017-11-05 16:06:35,0.1739875256,2017-10-14 14:06:35,0.1834507
2017-11-05 16:21:35,0.1729743801,2017-10-14 14:21:35,0.1836433
2017-11-05 16:36:35,0.1720488838,2017-10-14 14:36:35,0.1835752
2017-11-05 16:51:35,0.1711278984,2017-10-14 14:51:35,0.1846858
2017-11-05 17:06:35,0.1705878395,2017-10-14 15:06:35,0.1840906
2017-11-05 17:21:35,0.1696303351,2017-10-14 15:21:35,0.1848414
2017-11-05 17:36:35,0.1686203519,2017-10-14 15:36:35,0.1836316
2017-11-05 17:51:35,0.1678031652,2017-10-14 15:51:35,0.1820727
2017-11-05 18:06:35,0.1671362551,2017-10-14 16:06:35,0.1825745
2017-11-05 18:21:35,0.166554739,2017-10-14 16:21:35,0.1808435
2017-11-05 18:36:35,0.1661665534,2017-10-14 16:36:35,0.1812626
2017-11-05 18:51:35,0.1653245167,2017-10-14 16:51:35,0.1812889
2017-11-05 19:06:35,0.1646084018,2017-10-14 17:06:35,0.1799887
2017-11-05 19:21:35,0.1640227308,2017-10-14 17:21:35,0.1807161
2017-11-05 19:36:35,0.1635781909,2017-10-14 17:36:35,0.1828128
2017-11-05 19:51:35,0.1630617126,2017-10-14 17:51:35,0.1786224
2017-11-05 20:06:35,0.1626775549,2017-10-14 18:06:35,0.1805255
2017-11-05 20:21:35,0.1623336872,2017-10-14 18:21:35,0.1800198
2017-11-05 20:36:35,0.1620489503,2017-10-14 18:36:35,0.1794441
2017-11-05 20:51:35,0.1618353188,2017-10-14 18:51:35,0.1799459
2017-11-05 21:06:35,0.161884539,2017-10-14 19:06:35,0.1810672
2017-11-05 21:21:35,0.1618432092,2017-10-14 19:21:35,0.1827924
2017-11-05 21:36:35,0.1619411975,2017-10-14 19:36:35,0.1787672
2017-11-05 21:51:35,0.1619397952,2017-10-14 19:51:35,0.1799148
2017-11-05 22:06:35,0.1620112464,2017-10-14 20:06:35,0.1778998
2017-11-05 22:21:35,0.1622577084,2017-10-14 20:21:35,0.1783802
2017-11-05 22:36:35,0.1625080155,2017-10-14 20:36:35,0.1795131
2017-11-05 22:51:35,0.1626530316,2017-10-14 20:51:35,0.181463
2017-11-05 23:06:35,0.1628316251,2017-10-14 21:06:35,0.1817761
2017-11-05 23:21:35,0.1631769804,2017-10-14 21:21:35,0.1801735
2017-11-05 23:36:35,0.1633028737,2017-10-14 21:36:35,0.1770839
2017-11-05 23:51:35,0.1630754425,2017-10-14 21:51:35,0.1772794
2017-11-06 00:06:35,0.1626829723,2017-10-14 22:06:35,0.1807054
2017-11-06 00:21:35,0.1622217705,2017-10-14 22:21:35,0.1767678
2017-11-06 00:36:35,0.1615887101,2017-10-14 22:36:35,0.177609
2017-11-06 00:51:35,0.161324457,2017-10-14 22:51:35,0.1780175
2017-11-06 01:06:35,0.1611295581,2017-10-14 23:06:35,0.1810497
2017-11-06 01:21:35,0.1609953579,2017-10-14 23:21:35,0.1804526
2017-11-06 01:36:35,0.1608542532,2017-10-14 23:36:35,0.1791738
2017-11-06 01:51:35,0.1607611838,2017-10-14 23:51:35,0.1800781
2017-11-06 02:06:35,0.1607724557,2017-10-15 00:06:35,0.1801842
2017-11-06 02:21:35,0.1607193494,2017-10-15 00:21:35,0.1795559
2017-11-06 02:36:35,0.1605081274,2017-10-15 00:36:35,0.1782139
2017-11-06 02:51:35,0.1602025541,2017-10-15 00:51:35,0.1789637
2017-11-06 03:06:35,0.1600635947,2017-10-15 01:06:35,0.1784959
2017-11-06 03:21:35,0.1597897112,2017-10-15 01:21:35,0.1791183
2017-11-06 03:36:35,0.1595424601,2017-10-15 01:36:35,0.1769011
2017-11-06 03:51:35,0.1592771781,2017-10-15 01:51:35,0.1762544
2017-11-06 04:06:35,0.1588640722,2017-10-15 02:06:35,0.1760939
2017-11-06 04:21:35,0.1584562592,2017-10-15 02:21:35,0.1748326
2017-11-06 04:36:35,0.1578694356,2017-10-15 02:36:35,0.1763798
2017-11-06 04:51:35,0.157437816,2017-10-15 02:51:35,0.1777209
2017-11-06 05:06:35,0.156983368,2017-10-15 03:06:35,0.1780252
2017-11-06 05:21:35,0.1564385249,2017-10-15 03:21:35,0.1776421
2017-11-06 05:36:35,0.1558526499,2017-10-15 03:36:35,0.1764654
2017-11-06 05:51:35,0.1548455222,2017-10-15 03:51:35,0.1767173
2017-11-06 06:06:35,0.154256279,2017-10-15 04:06:35,0.1781235
2017-11-06 06:21:35,0.1537542488,2017-10-15 04:21:35,0.1752508
2017-11-06 06:36:35,0.1532523793,2017-10-15 04:36:35,0.174924
2017-11-06 06:51:35,0.1526450371,2017-10-15 04:51:35,0.1761746
2017-11-06 07:06:35,0.1520447695,2017-10-15 05:06:35,0.1758313
2017-11-06 07:21:35,0.1514552627,2017-10-15 05:21:35,0.1734322
2017-11-06 07:36:35,0.1508657779,2017-10-15 05:36:35,0.1738835
2017-11-06 07:51:35,0.1502876496,2017-10-15 05:51:35,0.1730014
2017-11-06 08:06:35,0.1496502053,2017-10-15 06:06:35,0.1730996
2017-11-06 08:21:35,0.1491089686,2017-10-15 06:21:35,0.173333
2017-11-06 08:36:35,0.1487448518,2017-10-15 06:36:35,0.1745204
2017-11-06 08:51:35,0.1482685274,2017-10-15 06:51:35,0.1742044
2017-11-06 09:06:35,0.147776179,2017-10-15 07:06:35,0.1728021
2017-11-06 09:21:35,0.1474614354,2017-10-15 07:21:35,0.1723897
2017-11-06 09:36:35,0.1470235588,2017-10-15 07:36:35,0.1724199
2017-11-06 09:51:35,0.1466320462,2017-10-15 07:51:35,0.1723421
2017-11-06 10:06:35,0.1462834774,2017-10-15 08:06:35,0.1728196
2017-11-06 10:21:35,0.1459175811,2017-10-15 08:21:35,0.1713521
2017-11-06 10:36:35,0.1456628507,2017-10-15 08:36:35,0.1708007
2017-11-06 10:51:35,0.1453749907,2017-10-15 08:51:35,0.1697076
2017-11-06 11:06:35,0.1449198407,2017-10-15 09:06:35,0.1699887
2017-11-06 11:21:35,0.1445289394,2017-10-15 09:21:35,0.1687896
2017-11-06 11:36:35,0.1440653209,2017-10-15 09:36:35,0.1662203
2017-11-06 11:51:35,0.1435388048,2017-10-15 09:51:35,0.1679688
2017-11-06 12:06:35,0.143106071,2017-10-15 10:06:35,0.1697883
2017-11-06 12:21:35,0.1428056431,2017-10-15 10:21:35,0.1714289
2017-11-06 12:36:35,0.1426285119,2017-10-15 10:36:35,0.1709524
2017-11-06 12:51:35,0.1425240354,2017-10-15 10:51:35,0.170579
2017-11-06 13:06:35,0.1424887716,2017-10-15 11:06:35,0.1701841
2017-11-06 13:21:35,0.1425143298,2017-10-15 11:21:35,0.1695277
2017-11-06 13:36:35,0.1424238789,2017-10-15 11:36:35,0.1691562
2017-11-06 13:51:35,0.1422577342,2017-10-15 11:51:35,0.1686836
2017-11-06 14:06:35,0.1421179485,2017-10-15 12:06:35,0.1692
2017-11-06 14:21:35,0.1417874382,2017-10-15 12:21:35,0.1689763
2017-11-06 14:36:35,0.1418776028,2017-10-15 12:36:35,0.1699955
2017-11-06 14:51:35,0.1414917239,2017-10-15 12:51:35,0.1700208
2017-11-06 15:06:35,0.1412758648,2017-10-15 13:06:35,0.1683189
2017-11-06 15:21:35,0.141170401,2017-10-15 13:21:35,0.1669886
2017-11-06 15:36:35,0.1409585967,2017-10-15 13:36:35,0.1668369
2017-11-06 15:51:35,0.140619214,2017-10-15 13:51:35,0.16563
2017-11-06 16:06:35,0.1403961796,2017-10-15 14:06:35,0.1624587
2017-11-06 16:21:35,0.1401370413,2017-10-15 14:21:35,0.159409
2017-11-06 16:36:35,0.1398908033,2017-10-15 14:36:35,0.1577879
2017-11-06 16:51:35,0.1397308663,2017-10-15 14:51:35,0.1580524
2017-11-06 17:06:35,0.139485532,2017-10-15 15:06:35,0.1167823
2017-11-06 17:21:35,0.1395370742,2017-10-15 15:21:35,0.08605482
2017-11-06 17:36:35,0.1394627364,2017-10-15 15:36:35,0.08283786
2017-11-06 17:51:35,0.1391405153,2017-10-15 15:51:35,0.08324338
2017-11-06 18:06:35,0.138987874,2017-10-15 16:06:35,0.08161059
2017-11-06 18:21:35,0.1389344588,2017-10-15 16:21:35,0.08140345
2017-11-06 18:36:35,0.13883574,2017-10-15 16:36:35,0.10181
2017-11-06 18:51:35,0.1387635753,2017-10-15 16:51:35,0.1187788
2017-11-06 19:06:35,0.1387602931,2017-10-15 17:06:35,0.1317293
2017-11-06 19:21:35,0.1386035954,2017-10-15 17:21:35,0.1420299
2017-11-06 19:36:35,0.1385486443,2017-10-15 17:36:35,0.1421621
2017-11-06 19:51:35,0.1386003772,2017-10-15 17:51:35,0.1409844
2017-11-06 20:06:35,0.1385466843,2017-10-15 18:06:35,0.1452176
2017-11-06 20:21:35,0.1386274837,2017-10-15 18:21:35,0.1515397
2017-11-06 20:36:35,0.1387458495,2017-10-15 18:36:35,0.1559344
2017-11-06 20:51:35,0.138964953,2017-10-15 18:51:35,0.1588713
2017-11-06 21:06:35,0.1392307384,2017-10-15 19:06:35,0.1596687
2017-11-06 21:21:35,0.1394124533,2017-10-15 19:21:35,0.162061
2017-11-06 21:36:35,0.1395402921,2017-10-15 19:36:35,0.1638893
2017-11-06 21:51:35,0.1398336014,2017-10-15 19:51:35,0.1660453
2017-11-06 22:06:35,0.1398923818,2017-10-15 20:06:35,0.167433
2017-11-06 22:21:35,0.1401586709,2017-10-15 20:21:35,0.1694344
2017-11-06 22:36:35,0.1403003801,2017-10-15 20:36:35,0.1689773
2017-11-06 22:51:35,0.1405304196,2017-10-15 20:51:35,0.1699566
2017-11-06 23:06:35,0.1408127284,2017-10-15 21:06:35,0.1692321
2017-11-06 23:21:35,0.1410580006,2017-10-15 21:21:35,0.1686107
2017-11-06 23:36:35,0.14124293,2017-10-15 21:36:35,0.1677646
2017-11-06 23:51:35,0.1415057006,2017-10-15 21:51:35,0.1684551
2017-11-07 00:06:35,0.141766909,2017-10-15 22:06:35,0.1692029
2017-11-07 00:21:35,0.1421780752,2017-10-15 22:21:35,0.1706295
2017-11-07 00:36:35,0.1427626361,2017-10-15 22:36:35,0.1707871
2017-11-07 00:51:35,0.1431938814,2017-10-15 22:51:35,0.1708921
2017-11-07 01:06:35,0.1435355002,2017-10-15 23:06:35,0.1711235
2017-11-07 01:21:35,0.1438798598,2017-10-15 23:21:35,0.1709767
2017-11-07 01:36:35,0.1442070184,2017-10-15 23:36:35,0.173297
2017-11-07 01:51:35,0.1443838737,2017-10-15 23:51:35,0.1746206
2017-11-07 02:06:35,0.1445026357,2017-10-16 00:06:35,0.1743415
2017-11-07 02:21:35,0.1446252332,2017-10-16 00:21:35,0.1769604
2017-11-07 02:36:35,0.1448630622,2017-10-16 00:36:35,0.1747626
2017-11-07 02:51:35,0.145019188,2017-10-16 00:51:35,0.172238
2017-11-07 03:06:35,0.1453045558,2017-10-16 01:06:35,0.1722828
2017-11-07 03:21:35,0.1450904125,2017-10-16 01:21:35,0.1715592
2017-11-07 03:36:35,0.1452017753,2017-10-16 01:36:35,0.1735917
2017-11-07 03:51:35,0.1450538913,2017-10-16 01:51:35,0.1718694
2017-11-07 04:06:35,0.1449104587,2017-10-16 02:06:35,0.1731113
2017-11-07 04:21:35,0.1447623616,2017-10-16 02:21:35,0.1746362
2017-11-07 04:36:35,0.1447456687,2017-10-16 02:36:35,0.1752498
2017-11-07 04:51:35,0.1446872271,2017-10-16 02:51:35,0.1763837
2017-11-07 05:06:35,0.1446568462,2017-10-16 03:06:35,0.1764207
2017-11-07 05:21:35,0.1446539481,2017-10-16 03:21:35,0.176479
2017-11-07 05:36:35,0.1444944367,2017-10-16 03:36:35,0.1761182
2017-11-07 05:51:35,0.1444129362,2017-10-16 03:51:35,0.178354
2017-11-07 06:06:35,0.1443264364,2017-10-16 04:06:35,0.17881
2017-11-07 06:21:35,0.1441361906,2017-10-16 04:21:35,0.1758372
2017-11-07 06:36:35,0.1440934276,2017-10-16 04:36:35,0.1767688
2017-11-07 06:51:35,0.1438520674,2017-10-16 04:51:35,0.176515
2017-11-07 07:06:35,0.1436759301,2017-10-16 05:06:35,0.1759471
2017-11-07 07:21:35,0.1434941897,2017-10-16 05:21:35,0.176091
2017-11-07 07:36:35,0.1433090302,2017-10-16 05:36:35,0.1752459
2017-11-07 07:51:35,0.143105386,2017-10-16 05:51:35,0.177011
2017-11-07 08:06:35,0.1429142948,2017-10-16 06:06:35,0.1771938
2017-11-07 08:21:35,0.1428699175,2017-10-16 06:21:35,0.1769857
2017-11-07 08:36:35,0.1426972624,2017-10-16 06:36:35,0.1780778
2017-11-07 08:51:35,0.1425574283,2017-10-16 06:51:35,0.1788032
2017-11-07 09:06:35,0.1423360967,2017-10-16 07:06:35,0.1784395
2017-11-07 09:21:35,0.1421650318,2017-10-16 07:21:35,0.1786875
2017-11-07 09:36:35,0.1420846934,2017-10-16 07:36:35,0.179199
2017-11-07 09:51:35,0.1420146764,2017-10-16 07:51:35,0.1794947
2017-11-07 10:06:35,0.142038562,2017-10-16 08:06:35,0.1797183
2017-11-07 10:21:35,0.1420353195,2017-10-16 08:21:35,0.1785251
2017-11-07 10:36:35,0.1420249714,2017-10-16 08:36:35,0.1805381
2017-11-07 10:51:35,0.1420752255,2017-10-16 08:51:35,0.1793148
2017-11-07 11:06:35,0.1420198377,2017-10-16 09:06:35,0.1784424
2017-11-07 11:21:35,0.1421180263,2017-10-16 09:21:35,0.1798078
2017-11-07 11:36:35,0.1422114772,2017-10-16 09:36:35,0.179483
2017-11-07 11:51:35,0.1426993927,2017-10-16 09:51:35,0.1779611
2017-11-07 12:06:35,0.1426015025,2017-10-16 10:06:35,0.1765714
2017-11-07 12:21:35,0.1425638316,2017-10-16 10:21:35,0.1753626
2017-11-07 12:36:35,0.1425507824,2017-10-16 10:36:35,0.1762865
2017-11-07 12:51:35,0.1426372271,2017-10-16 10:51:35,0.1761756
2017-11-07 13:06:35,0.142831602,2017-10-16 11:06:35,0.175596
2017-11-07 13:21:35,0.1428121068,2017-10-16 11:21:35,0.1739087
2017-11-07 13:36:35,0.1429466358,2017-10-16 11:36:35,0.172169
2017-11-07 13:51:35,0.1431234392,2017-10-16 11:51:35,0.171533
2017-11-07 14:06:35,0.1432983216,2017-10-16 12:06:35,0.1709748
2017-11-07 14:21:35,0.1434909089,2017-10-16 12:21:35,0.1709825
2017-11-07 14:36:35,0.1437325712,2017-10-16 12:36:35,0.1718519
2017-11-07 14:51:35,0.1438293667,2017-10-16 12:51:35,0.1730218
2017-11-07 15:06:35,0.1439664626,2017-10-16 13:06:35,0.1723382
2017-11-07 15:21:35,0.1439009711,2017-10-16 13:21:35,0.1705751
2017-11-07 15:36:35,0.1438649573,2017-10-16 13:36:35,0.1750563
2017-11-07 15:51:35,0.1438355341,2017-10-16 13:51:35,0.175526
2017-11-07 16:06:35,0.1438186236,2017-10-16 14:06:35,0.1746216
2017-11-07 16:21:35,0.1437509723,2017-10-16 14:21:35,0.1721388
2017-11-07 16:36:35,0.1438147462,2017-10-16 14:36:35,0.1709135
2017-11-07 16:51:35,0.1437242763,2017-10-16 14:51:35,0.171392
2017-11-07 17:06:35,0.1437943078,2017-10-16 15:06:35,0.1718899
2017-11-07 17:21:35,0.1437578072,2017-10-16 15:21:35,0.1717926
2017-11-07 17:36:35,0.143723381,2017-10-16 15:36:35,0.1723294
2017-11-07 17:51:35,0.1437262038,2017-10-16 15:51:35,0.1696746
2017-11-07 18:06:35,0.1436448151,2017-10-16 16:06:35,0.1696648
2017-11-07 18:21:35,0.1437277383,2017-10-16 16:21:35,0.1719113
2017-11-07 18:36:35,0.143727788,2017-10-16 16:36:35,0.1729207
2017-11-07 18:51:35,0.1436666777,2017-10-16 16:51:35,0.1711362
2017-11-07 19:06:35,0.1436275442,2017-10-16 17:06:35,0.1694489
2017-11-07 19:21:35,0.1436009782,2017-10-16 17:21:35,0.1673766
2017-11-07 19:36:35,0.1435990204,2017-10-16 17:36:35,0.1656777
2017-11-07 19:51:35,0.1436505924,2017-10-16 17:51:35,0.1649697
2017-11-07 20:06:35,0.143675674,2017-10-16 18:06:35,0.1647032
2017-11-07 20:21:35,0.1436811045,2017-10-16 18:21:35,0.1660394
2017-11-07 20:36:35,0.1436593193,2017-10-16 18:36:35,0.1648092
2017-11-07 20:51:35,0.1437152371,2017-10-16 18:51:35,0.1647771
2017-11-07 21:06:35,0.1436701297,2017-10-16 19:06:35,0.16549
2017-11-07 21:21:35,0.143653672,2017-10-16 19:21:35,0.1665879
2017-11-07 21:36:35,0.1437552906,2017-10-16 19:36:35,0.165594
2017-11-07 21:51:35,0.1438506762,2017-10-16 19:51:35,0.1642082
2017-11-07 22:06:35,0.1438946129,2017-10-16 20:06:35,0.1644251
2017-11-07 22:21:35,0.1439091822,2017-10-16 20:21:35,0.16542
2017-11-07 22:36:35,0.14399229,2017-10-16 20:36:35,0.163722
2017-11-07 22:51:35,0.1439132862,2017-10-16 20:51:35,0.1643979
2017-11-07 23:06:35,0.1439476115,2017-10-16 21:06:35,0.165806
2017-11-07 23:21:35,0.1439462869,2017-10-16 21:21:35,0.1659023
2017-11-07 23:36:35,0.143966435,2017-10-16 21:36:35,0.1654307
2017-11-07 23:51:35,0.1439169524,2017-10-16 21:51:35,0.1627923
2017-11-08 00:06:35,0.1438258272,2017-10-16 22:06:35,0.1621816
2017-11-08 00:21:35,0.1437167492,2017-10-16 22:21:35,0.161566
2017-11-08 00:36:35,0.1430742882,2017-10-16 22:36:35,0.162555
2017-11-08 00:51:35,0.142924346,2017-10-16 22:51:35,0.1628896
2017-11-08 01:06:35,0.1427776642,2017-10-16 23:06:35,0.1605644
2017-11-08 01:21:35,0.1427915453,2017-10-16 23:21:35,0.1617965
2017-11-08 01:36:35,0.1427572043,2017-10-16 23:36:35,0.1602104
2017-11-08 01:51:35,0.1425667131,2017-10-16 23:51:35,0.1578492
2017-11-08 02:06:35,0.1425163092,2017-10-17 00:06:35,0.1545992
2017-11-08 02:21:35,0.1424695285,2017-10-17 00:21:35,0.114284
2017-11-08 02:36:35,0.1423533783,2017-10-17 00:36:35,0.08256362
2017-11-08 02:51:35,0.1422599066,2017-10-17 00:51:35,0.09998756
2017-11-08 03:06:35,0.1420299383,2017-10-17 01:06:35,0.1160111
