"GROMOS 54A7, x","GROMOS 54A7, y","GROMOS 54A7, z","CHARMM 36/PAR, x; OPLS-AA/L, x","CHARMM 36/PAR, y","CHARMM 36/PAR, z","OPLS-AA/L, y","OPLS-AA/L, z","AMBER 99SB-ILDN, x","AMBER 99SB-ILDN, y","AMBER 99SB-ILDN, z","MARTINI, x","MARTINI, y","MARTINI, z"
37.4000015259,-11.0909290314,0.7482385039,37.4000015259,-8.1183691025,1.0115690231,-1.8135268688,22.6164360046,5.8000001907,0.4253654182,18.3738117218,37.7999992371,12.9244756699,17.7965431213
37.5999984741,-11.0946455002,-1.3098753691,37.5999984741,-7.8467559814,1.7067739964,-2.6418411732,20.1369991302,6.0,-2.2409598827,17.719625473,38.0,12.4610481262,19.5123825073
37.7999992371,-10.9351520538,-0.4062821567,37.7999992371,-9.7627649307,3.0785222054,-2.052924633,17.4383678436,6.1999998093,-3.8815829754,13.7407388687,38.2000007629,9.5591659546,17.2818412781
38.0,-10.5198745728,0.0948074907,38.0,-8.2679243088,2.1571428776,-4.2790632248,18.6549625397,6.4000000954,-2.6929256916,13.3498077393,38.4000015259,9.3289299011,13.9119710922
38.2000007629,-9.9648742676,-1.3426041603,38.2000007629,-8.6518611908,2.2976446152,-2.8203504086,19.0311164856,6.5999999046,-2.2565279007,15.2116718292,38.5999984741,9.6691255569,17.2841453552
38.4000015259,-10.4349994659,-0.5506460667,38.4000015259,-8.1038856506,1.9103131294,-5.2309260368,20.6242427826,6.8000001907,1.097964406,14.807305336,38.7999992371,8.7379369736,16.5351734161
38.5999984741,-10.3309545517,-0.8819730282,38.5999984741,-8.2716627121,2.0220227242,-5.5823636055,17.9976768494,7.0,-0.1984752268,15.6409215927,39.0,8.9194736481,16.3646297455
38.7999992371,-9.249455452,-1.3756814003,38.7999992371,-9.0087947845,2.8856472969,-4.6614127159,18.9149360657,7.1999998093,-3.4944553375,16.5595970154,39.2000007629,9.5303220749,14.9079227448
39.0,-9.4091711044,-1.490453124,39.0,-8.4389867783,2.6919999123,-3.3069519997,19.6475105286,7.4000000954,-1.3316708803,18.9431686401,39.4000015259,9.1823177338,15.9097509384
39.2000007629,-9.7642240524,-0.238078475,39.2000007629,-8.7740116119,2.2824375629,-4.0522637367,18.9059085846,7.5999999046,-6.1800966263,17.0166015625,39.5999984741,11.1868152618,18.0544223785
39.4000015259,-9.2769832611,-0.1348938942,39.4000015259,-8.433470726,2.7318015099,-3.9604728222,17.6322193146,7.8000001907,-5.9453554153,15.1712312698,39.7999992371,9.324719429,17.2384433746
39.5999984741,-7.7664170265,0.0049703419,39.5999984741,-7.4290895462,2.0715816021,-5.2287392616,16.5377693176,8.0,-4.4346375465,17.0133628845,40.0,8.5592517853,17.140953064
39.7999992371,-8.1274404526,-0.2444217801,39.7999992371,-9.0392837524,1.7878267765,-5.6815252304,18.0928249359,8.1999998093,-5.8142623901,15.3920078278,40.2000007629,7.9299259186,16.7675876617
40.0,-7.7930188179,-0.0228592344,40.0,-9.6311941147,2.8004124165,-4.8966031075,19.1842346191,8.3999996185,-2.4702711105,15.5813035965,40.4000015259,6.8751411438,14.8746566772
40.2000007629,-7.7627811432,-0.5573416948,40.2000007629,-9.3103485107,2.3422019482,-4.5913381577,18.2618465424,8.6000003815,-5.6593556404,17.3711223602,40.5999984741,8.4615659714,16.0984954834
40.4000015259,-7.9448857307,0.4214697182,40.4000015259,-9.4135084152,3.309043169,-4.1902136803,17.7087001801,8.8000001907,-5.0364437103,16.0109939575,40.7999992371,9.9636898041,14.2410516739
40.5999984741,-7.8366093636,-0.4868040681,40.5999984741,-10.3177862167,2.8269336224,-3.7984395027,16.8401107788,9.0,-4.965801239,15.1488056183,41.0,8.0356445312,13.435297966
40.7999992371,-8.1775960922,-2.0289855003,40.7999992371,-9.1074542999,2.2189748287,-2.7399373055,18.017074585,9.1999998093,-3.5380291939,14.502699852,41.2000007629,8.8186216354,12.5299921036
41.0,-9.7298631668,-1.109837532,41.0,-9.57264328,3.0829925537,-2.2631225586,17.3922615051,9.3999996185,-7.9735217094,13.9681787491,41.4000015259,8.4337739944,12.7977218628
41.2000007629,-9.7286310196,-0.7365660071,41.2000007629,-9.3518314362,2.2968521118,-1.4751636982,15.5219669342,9.6000003815,-7.1819415092,13.8254528046,41.5999984741,7.7253165245,11.7174348831
41.4000015259,-10.3010959625,-0.1517635137,41.4000015259,-9.1758356094,2.9393610954,-2.4249765873,14.7250032425,9.8000001907,-8.5843133926,13.9582643509,41.7999992371,7.6562609673,11.1025524139
41.5999984741,-8.8961467743,-0.0296261907,41.5999984741,-9.2191476822,2.0369160175,-3.3153920174,12.7091932297,10.0,-9.6801185608,14.9358177185,42.0,6.8947424889,12.4280815125
41.7999992371,-9.562286377,-0.8656800985,41.7999992371,-9.0611047745,3.0687162876,-2.8550932407,14.2215356827,10.1999998093,-9.7764263153,14.2472372055,42.2000007629,6.4578132629,12.4181613922
42.0,-10.1628723145,0.8600180745,42.0,-9.2115678787,2.9480340481,-2.6182734966,11.7520427704,10.3999996185,-9.174530983,13.4474468231,42.4000015259,8.2836647034,10.9230890274
42.2000007629,-8.0416822433,0.1802999526,42.2000007629,-9.9562358856,2.8172249794,-2.4198722839,13.2527427673,10.6000003815,-10.94272995,13.7445850372,42.5999984741,9.1362390518,10.8230361938
42.4000015259,-7.7988314629,-0.546374917,42.4000015259,-8.6244783401,1.7818442583,-3.7069888115,14.4774188995,10.8000001907,-11.7627706528,15.1179761887,42.7999992371,9.6453094482,10.3916969299
42.5999984741,-7.4836668968,-0.8322951198,42.5999984741,-9.9336795807,2.4451625347,-2.3277993202,14.8282814026,11.0,-12.3218460083,14.1172027588,43.0,7.240875721,7.554107666
42.7999992371,-7.6958351135,0.4847710729,42.7999992371,-10.1697683334,3.3086519241,-0.4673603475,13.6840372086,11.1999998093,-10.4543809891,13.2857980728,43.2000007629,6.029135704,7.9543013573
43.0,-7.6083869934,-2.1683857441,43.0,-10.0914344788,3.5137658119,-1.0033544302,14.4796867371,11.3999996185,-11.1691560745,13.9897699356,43.4000015259,4.8952431679,7.2620201111
43.2000007629,-7.5192456245,-2.0837798119,43.2000007629,-10.4957609177,3.3632025719,-2.6540975571,14.4488182068,11.6000003815,-10.1577606201,13.0055189133,43.5999984741,5.4688024521,6.9488601685
43.4000015259,-8.1479663849,-0.9849154949,43.4000015259,-10.1747598648,2.0087814331,-2.123660326,14.3250102997,11.8000001907,-10.4549999237,11.8245487213,43.7999992371,5.3943214417,6.681643486
43.5999984741,-8.9852848053,0.177418977,43.5999984741,-10.8089342117,3.6121947765,-2.4283504486,11.7294378281,12.0,-8.8157272339,10.8986196518,44.0,5.8695926666,6.7179012299
43.7999992371,-8.7331857681,-0.3792946041,43.7999992371,-10.9831094742,3.989934206,-4.3456501961,10.8499927521,12.1999998093,-10.7980298996,10.9360933304,44.2000007629,6.9646148682,7.1928200722
44.0,-9.143248558,-0.0482800603,44.0,-11.06690979,2.7012174129,-2.8508791924,11.2438583374,12.3999996185,-6.0285696983,12.8733739853,44.4000015259,7.9434599876,7.624004364
44.2000007629,-8.18567276,-0.5781209469,44.2000007629,-9.9240341187,5.6030449867,-3.8212709427,11.5883579254,12.6000003815,-7.3388028145,14.5119657516,44.5999984741,7.6949696541,7.874464035
44.4000015259,-8.8878736496,0.2389635146,44.4000015259,-9.8559379578,5.6426758766,-4.3594455719,12.6292667389,12.8000001907,-4.2023634911,14.1458940506,44.7999992371,7.528588295,6.3869457245
44.5999984741,-7.8836774826,-0.3272185326,44.5999984741,-9.5434045792,5.165207386,-3.278989315,12.2874298096,13.0,-6.0225925446,13.7425775528,45.0,6.3621931076,6.868332386
44.7999992371,-7.7165999413,-1.6079626083,44.7999992371,-7.1818656921,5.8793053627,-2.8423578739,12.4078416824,13.1999998093,-5.7319407463,14.023897171,45.2000007629,8.3664617538,8.2850694656
45.0,-7.7228956223,-1.6087968349,45.0,-7.8101782799,5.9189128876,-3.0744585991,13.7727851868,13.3999996185,-5.5689768791,11.5856761932,45.4000015259,8.1286821365,9.1761398315
45.2000007629,-7.2212781906,-0.8804557323,45.2000007629,-6.1467876434,6.1588850021,-3.2180812359,13.3850631714,13.6000003815,-4.0589036942,10.6261796951,45.5999984741,10.6644763947,8.5495052338
45.4000015259,-7.2649717331,-1.1885150671,45.4000015259,-8.2217206955,8.0884170532,-3.4585952759,14.1758413315,13.8000001907,-5.4366674423,9.1720666885,45.7999992371,10.9699230194,10.352730751
45.5999984741,-8.0507936478,-0.5634154677,45.5999984741,-8.69759655,8.1130933762,-5.4417815208,14.5923929214,14.0,-5.1811161041,8.7054128647,46.0,12.0086078644,11.2103977203
45.7999992371,-8.0555076599,-1.6093560457,45.7999992371,-10.0819091797,6.5539941788,-5.2421236038,14.5021734238,14.1999998093,-5.6873102188,6.8079776764,46.2000007629,11.9753274918,11.2181367874
46.0,-7.896478653,-0.7923158407,46.0,-8.7468185425,3.5807719231,-3.8176696301,15.385225296,14.3999996185,-3.9824373722,5.9412088394,46.4000015259,10.6387653351,12.7732038498
46.2000007629,-6.749815464,-2.1491470337,46.2000007629,-7.5667252541,3.7146275043,-3.8034856319,12.9378328323,14.6000003815,-7.391605854,3.6917955875,46.5999984741,11.6348009109,12.0273313522
46.4000015259,-8.070599556,-0.8352744579,46.4000015259,-7.2197270393,4.3808894157,-1.9639604092,14.5342302322,14.8000001907,-7.7739677429,3.0272119045,46.7999992371,11.3437461853,10.4528827667
46.5999984741,-8.0256757736,-0.4554961026,46.5999984741,-6.9756941795,3.2764918804,-3.5354509354,15.7688503265,15.0,-7.4730520248,1.6331751347,47.0,11.5410900116,10.4294033051
46.7999992371,-8.6404733658,0.1970663369,46.7999992371,-5.6525931358,5.751616478,-5.084066391,15.7817621231,15.1999998093,-5.7547330856,1.8802517653,47.2000007629,11.4880933762,10.2431688309
47.0,-8.2509469986,-0.6405589581,47.0,-5.9612607956,3.9748079777,-5.3040933609,15.1626014709,15.3999996185,-7.8682274818,3.2054085732,47.4000015259,8.757733345,6.883292675
47.2000007629,-7.9767074585,-0.0040713102,47.2000007629,-6.7430610657,4.4121575356,-3.7168445587,15.5753126144,15.6000003815,-7.1155958176,2.9639689922,47.5999984741,8.0568323135,8.3590126038
47.4000015259,-8.2135839462,-1.1285705566,47.4000015259,-5.9905967712,4.7386198044,-6.9109401703,15.6728754044,15.8000001907,-6.7844014168,3.0962638855,47.7999992371,11.2420110703,10.4510831833
47.5999984741,-8.8168535233,-0.4521402121,47.5999984741,-4.7034435272,4.7700204849,-5.7495250702,15.6901464462,16.0,-6.2816696167,3.5289120674,48.0,10.6070194244,10.7244110107
47.7999992371,-7.8473596573,-1.5236567259,47.7999992371,-5.6655788422,4.7071146965,-5.6429877281,13.8335180283,16.2000007629,-6.4024372101,1.2752299309,48.2000007629,9.1891746521,10.3345108032
48.0,-7.8963212967,-0.7847856283,48.0,-6.7280702591,3.8730530739,-6.321791172,12.4137821198,16.3999996185,-6.6964883804,1.3263133764,48.4000015259,8.5032310486,7.7427873611
48.2000007629,-7.4491729736,-0.4036451578,48.2000007629,-6.5654215813,2.5877473354,-6.2596263885,12.9424695969,16.6000003815,-6.7564535141,3.9455292225,48.5999984741,6.4272871017,8.6050167084
48.4000015259,-7.4285411835,-1.3936616182,48.4000015259,-8.0527229309,4.5925688744,-7.8922867775,12.87134552,16.7999992371,-6.8674244881,2.3076286316,48.7999992371,7.8769693375,8.3394784927
48.5999984741,-8.2903985977,-1.4865857363,48.5999984741,-7.0393238068,6.7816443443,-6.742500782,13.2264947891,17.0,-8.8564958572,2.801738739,49.0,8.4705657959,10.2705783844
48.7999992371,-8.1895580292,-1.3108489513,48.7999992371,-7.7476711273,8.9829654694,-7.0737280846,15.1894960403,17.2000007629,-10.0241289139,2.2652275562,49.2000007629,8.6506490707,7.7663764954
49.0,-8.3183517456,-2.3152036667,49.0,-9.3236112595,9.0414628983,-5.1538491249,16.6460781097,17.3999996185,-10.3275279999,2.6942973137,49.4000015259,9.4231452942,7.1728873253
49.2000007629,-9.1303424835,-0.550614953,49.2000007629,-8.3269367218,8.9794149399,-6.2485218048,15.8252887726,17.6000003815,-8.8423128128,2.3387188911,49.5999984741,9.7658700943,8.2010183334
49.4000015259,-7.6819529533,-0.9061908722,49.4000015259,-7.2495274544,8.0782499313,-5.3053517342,15.6310634613,17.7999992371,-9.5491342545,3.528958559,49.7999992371,9.999707222,9.129201889
49.5999984741,-8.7203702927,-0.113819845,49.5999984741,-7.8451914787,6.0755624771,-7.2144184113,15.8237285614,18.0,-8.6776647568,2.3199810982,50.0,9.0481452942,6.8158526421
49.7999992371,-7.4813671112,-1.6079002619,49.7999992371,-6.9370141029,8.0730524063,-6.9270567894,11.9316549301,18.2000007629,-9.387588501,3.1961894035,50.2000007629,10.784535408,5.9269266129
50.0,-8.9289293289,-1.3416917324,50.0,-10.0041599274,7.3239545822,-7.4126024246,14.5018320084,18.3999996185,-8.2707967758,4.9866957664,50.4000015259,12.3687419891,5.2410888672
50.2000007629,-8.4144849777,-2.332460165,50.2000007629,-8.6889438629,8.0262737274,-4.9220018387,15.2877435684,18.6000003815,-8.9950523376,5.1112718582,50.5999984741,12.7832078934,5.6985592842
50.4000015259,-8.5940732956,-1.4486044645,50.4000015259,-8.37707901,9.4018411636,-6.2899184227,12.0783252716,18.7999992371,-10.4422454834,2.3715276718,50.7999992371,11.4750022888,4.7409944534
50.5999984741,-8.4837665558,-2.0761332512,50.5999984741,-8.406121254,8.8750743866,-4.9469909668,10.3071050644,19.0,-8.0783672333,1.7007875443,51.0,8.9819517136,4.1457605362
50.7999992371,-7.9174194336,-2.0518870354,50.7999992371,-5.7838511467,6.6073775291,-5.2311854362,11.1289215088,19.2000007629,-7.8724508286,1.508095026,51.2000007629,9.4315414429,3.1864171028
51.0,-7.2645945549,-2.5598869324,51.0,-5.8277697563,8.9732818604,-3.3820786476,9.2212638855,19.3999996185,-8.4051647186,0.4796667099,51.4000015259,8.8615150452,2.2866458893
51.2000007629,-6.9833650589,-3.181838274,51.2000007629,-7.6731238365,12.3179321289,-3.2154896259,8.2169981003,19.6000003815,-7.9343910217,-1.2280853987,51.5999984741,7.7908101082,2.5981123447
51.4000015259,-7.2079143524,-2.7176806927,51.4000015259,-7.967924118,13.3632059097,-4.5339970589,10.3839645386,19.7999992371,-8.8725366592,0.0525651574,51.7999992371,9.5080318451,3.8775560856
51.5999984741,-6.4719452858,-2.7771854401,51.5999984741,-6.8285923004,13.627904892,-5.3313832283,11.8471689224,20.0,-8.6881637573,-1.9319764376,52.0,9.4994869232,3.9162032604
51.7999992371,-6.2493157387,-3.3942217827,51.7999992371,-3.7993359566,15.9777851105,-5.8586711884,11.237745285,20.2000007629,-8.6733636856,-1.3510055542,52.2000007629,10.1513834,4.0039448738
52.0,-7.3371605873,-2.5802233219,52.0,-6.3933496475,10.9724254608,-5.1023116112,10.9646348953,20.3999996185,-9.1313409805,-0.7004285455,52.4000015259,8.5393009186,4.3773231506
52.2000007629,-6.4261479378,-2.2037644386,52.2000007629,-4.4770078659,14.9276256561,-4.7076554298,10.3508872986,20.6000003815,-9.0661764145,1.0679907799,52.5999984741,7.4382419586,4.86795187
52.4000015259,-6.7571115494,-1.8873884678,52.4000015259,-3.3861567974,13.7488327026,-5.3572230339,11.8366203308,20.7999992371,-9.6627788544,0.3992339075,52.7999992371,6.5309391022,4.2062988281
52.5999984741,-8.2073822021,-1.8446478844,52.5999984741,-4.7529792786,14.9920663834,-5.1529717445,11.7384157181,21.0,-8.5555486679,0.668366611,53.0,6.8522925377,4.5597982407
52.7999992371,-7.2559375763,-2.8163969517,52.7999992371,-3.7265965939,12.1681108475,-4.7648358345,10.5934867859,21.2000007629,-10.4383449554,0.0361526683,53.2000007629,9.0518064499,4.6333789825
53.0,-7.242017746,-1.5261807442,53.0,-7.0530834198,11.2005567551,-3.703006506,10.6528291702,21.3999996185,-10.0325536728,0.4939405918,53.4000015259,9.4622335434,4.717400074
53.2000007629,-7.5292062759,-1.6427023411,53.2000007629,-7.4936532974,12.3421840668,-3.2825200558,13.0830564499,21.6000003815,-8.9839553833,0.6803933382,53.5999984741,8.0348329544,5.8136124611
53.4000015259,-8.0862197876,-2.81133008,53.4000015259,-6.2715044022,11.7146177292,-3.5170855522,12.2288246155,21.7999992371,-9.9121923447,0.7600850463,53.7999992371,7.9173178673,4.5103735924
53.5999984741,-8.7317428589,-1.0616614819,53.5999984741,-8.2110242844,12.3950986862,-4.1660962105,12.0309762955,22.0,-10.2782297134,1.4086458683,54.0,8.2748212814,4.3189587593
53.7999992371,-8.324303627,-3.4565513134,53.7999992371,-7.5971183777,11.233332634,-4.1524243355,12.1880636215,22.2000007629,-10.5467805862,0.6688126922,54.2000007629,8.0531902313,3.4142625332
54.0,-7.9435276985,-1.9104123116,54.0,-8.6721820831,11.0058307648,-3.0056657791,12.517165184,22.3999996185,-10.5010585785,-0.2978619635,54.4000015259,8.1610403061,4.517665863
54.2000007629,-8.2759199142,-2.3549613953,54.2000007629,-9.2896471024,7.5324544907,-2.866508007,11.7321443558,22.6000003815,-10.7278652191,0.1900493801,54.5999984741,7.3755764961,4.3660554886
54.4000015259,-8.0766162872,-2.3105955124,54.4000015259,-7.5612311363,8.0648994446,-5.248521328,10.1118116379,22.7999992371,-10.7208881378,0.8210321069,54.7999992371,8.137090683,4.7916116714
54.5999984741,-8.5886964798,-1.6339509487,54.5999984741,-9.5484333038,8.7560596466,-6.6652965546,10.5228681564,23.0,-10.9986476898,2.3935678005,55.0,7.8669900894,4.6005821228
54.7999992371,-8.4344863892,-3.2250337601,54.7999992371,-9.0369939804,9.6352529526,-7.123272419,10.9726142883,23.2000007629,-10.3937358856,0.9668095112,55.2000007629,7.4810976982,5.7488079071
55.0,-7.626265049,-1.9483964443,55.0,-8.7154655457,8.4465713501,-5.2633714676,11.8256387711,23.3999996185,-10.0887556076,1.2387268543,55.4000015259,7.4564738274,6.1115875244
55.2000007629,-8.3290996552,-2.0997598171,55.2000007629,-7.5921568871,12.462682724,-3.955848217,15.1994752884,23.6000003815,-9.9593372345,-0.2898123562,55.5999984741,7.6380991936,5.9621543884
55.4000015259,-7.4820232391,-2.8036160469,55.4000015259,-6.5454077721,10.9324617386,-2.7282881737,12.8105373383,23.7999992371,-9.1932630539,-1.214553237,55.7999992371,6.596511364,4.4004845619
55.5999984741,-8.5015649796,-2.6375031471,55.5999984741,-8.1156196594,11.0134801865,-1.8739432096,15.0857439041,24.0,-10.9118852615,-1.3176476955,56.0,6.231733799,5.2394747734
55.7999992371,-6.9308853149,-1.9948410988,55.7999992371,-8.0326747894,11.9332675934,-4.7454500198,16.251033783,24.2000007629,-10.3305854797,-0.4947040677,56.2000007629,5.121052742,5.6792955399
56.0,-5.3696327209,-3.8352108002,56.0,-9.4305639267,9.9162635803,-3.7754282951,17.3647766113,24.3999996185,-10.623588562,0.579358995,56.4000015259,4.9332084656,6.2545976639
56.2000007629,-6.6772465706,-2.0075719357,56.2000007629,-9.5334367752,10.9579868317,-3.8109185696,17.5547904968,24.6000003815,-11.9645957947,1.1378707886,56.5999984741,7.0400362015,5.6318717003
56.4000015259,-6.7112221718,-2.1661815643,56.4000015259,-12.1669063568,13.3545951843,-4.4811668396,18.8736457825,24.7999992371,-10.379524231,-0.8854725957,56.7999992371,7.036781311,5.8790888786
56.5999984741,-6.1208500862,-2.8969275951,56.5999984741,-10.8271017075,12.4233083725,-3.1592931747,16.2315235138,25.0,-10.4138774872,-0.182580784,57.0,8.8093738556,5.9701509476
56.7999992371,-5.2522516251,-2.1987175941,56.7999992371,-10.374045372,9.9882154465,-4.6390314102,16.2774524689,25.2000007629,-10.9594430923,-0.498332262,57.2000007629,8.0409564972,4.6965923309
57.0,-7.2806677818,-2.6159684658,57.0,-10.1840934753,11.5858001709,-5.7443966866,14.9666128159,25.3999996185,-11.5748748779,-0.2557115555,57.4000015259,6.6488146782,5.2152466774
57.2000007629,-6.7618236542,-2.4477310181,57.2000007629,-10.0027008057,9.583319664,-5.4953422546,17.4242782593,25.6000003815,-12.9235582352,0.4311950803,57.5999984741,7.0904560089,5.6144433022
57.4000015259,-6.4217886925,-2.5423798561,57.4000015259,-8.4624252319,11.946680069,-4.4900093079,18.8305130005,25.7999992371,-9.5665893555,0.2829194367,57.7999992371,6.6339902878,6.2305879593
57.5999984741,-6.699411869,-2.9592132568,57.5999984741,-8.4598073959,11.3954362869,-3.2433915138,18.2643566132,26.0,-9.3572406769,0.0936639905,58.0,5.6521735191,6.586042881
57.7999992371,-6.1064200401,-3.748945713,57.7999992371,-7.072807312,9.7557296753,-4.5423526764,18.2393226624,26.2000007629,-11.5299062729,0.3147413135,58.2000007629,5.8225536346,5.2970805168
58.0,-6.4969806671,-3.1444921494,58.0,-9.013551712,10.2001686096,-4.3386788368,16.1113758087,26.3999996185,-10.7493495941,-0.2844940126,58.4000015259,6.3943805695,5.3732299805
58.2000007629,-6.8131790161,-3.6251876354,58.2000007629,-8.978386879,11.6432619095,-4.0859928131,16.058675766,26.6000003815,-11.3556747437,-0.3506474197,58.5999984741,6.095498085,5.7200303078
