"Hoelbaekken Flow (m3/s), x","Hoelbaekken Flow (m3/s), y","Hoelbakken vandstand /10 (m), x","Hoelbakken vandstand /10 (m), y"
2017-10-20 19:36:35,0.0275815542,2017-10-06 11:36:35,0.03112571
2017-10-20 19:46:35,0.0276066371,2017-10-06 11:46:35,0.03115031
2017-10-20 19:56:35,0.0276270902,2017-10-06 11:56:35,0.03111627
2017-10-20 20:06:35,0.0276444636,2017-10-06 12:06:35,0.03113407
2017-10-20 20:16:35,0.0276624723,2017-10-06 12:16:35,0.03107523
2017-10-20 20:26:35,0.027674858,2017-10-06 12:26:35,0.03112191
2017-10-20 20:36:35,0.02769122,2017-10-06 12:36:35,0.03102817
2017-10-20 20:46:35,0.0277019396,2017-10-06 12:46:35,0.03090544
2017-10-20 20:56:35,0.0277198395,2017-10-06 12:56:35,0.03091993
2017-10-20 21:06:35,0.0277330823,2017-10-06 13:06:35,0.03090155
2017-10-20 21:16:35,0.0277511946,2017-10-06 13:16:35,0.03085341
2017-10-20 21:26:35,0.0277715278,2017-10-06 13:26:35,0.03091254
2017-10-20 21:36:35,0.0277916095,2017-10-06 13:36:35,0.03085117
2017-10-20 21:46:35,0.0278148037,2017-10-06 13:46:35,0.03087568
2017-10-20 21:56:35,0.027834474,2017-10-06 13:56:35,0.03083814
2017-10-20 22:06:35,0.0278504482,2017-10-06 14:06:35,0.03077707
2017-10-20 22:16:35,0.0278689618,2017-10-06 14:16:35,0.03077765
2017-10-20 22:26:35,0.0278913763,2017-10-06 14:26:35,0.03078505
2017-10-20 22:36:35,0.0279057672,2017-10-06 14:36:35,0.03081208
2017-10-20 22:46:35,0.0279199248,2017-10-06 14:46:35,0.03064764
2017-10-20 22:56:35,0.0279238626,2017-10-06 14:56:35,0.03066562
2017-10-20 23:06:35,0.0279295722,2017-10-06 15:06:35,0.03068381
2017-10-20 23:16:35,0.0279403385,2017-10-06 15:16:35,0.03058977
2017-10-20 23:26:35,0.0279460741,2017-10-06 15:26:35,0.03051042
2017-10-20 23:36:35,0.027945681,2017-10-06 15:36:35,0.03057878
2017-10-20 23:46:35,0.0279462389,2017-10-06 15:46:35,0.03056984
2017-10-20 23:56:35,0.0279485139,2017-10-06 15:56:35,0.03056896
2017-10-21 00:06:35,0.0279534452,2017-10-06 16:06:35,0.0306064
2017-10-21 00:16:35,0.0279617192,2017-10-06 16:16:35,0.03066339
2017-10-21 00:26:35,0.0279682201,2017-10-06 16:26:35,0.03056313
2017-10-21 00:36:35,0.0279777603,2017-10-06 16:36:35,0.03060203
2017-10-21 00:46:35,0.02798657,2017-10-06 16:46:35,0.03058919
2017-10-21 00:56:35,0.027996557,2017-10-06 16:56:35,0.03051295
2017-10-21 01:06:35,0.0280083719,2017-10-06 17:06:35,0.03047842
2017-10-21 01:16:35,0.028019664,2017-10-06 17:16:35,0.0304687
2017-10-21 01:26:35,0.0280300319,2017-10-06 17:26:35,0.03049544
2017-10-21 01:36:35,0.0280382647,2017-10-06 17:36:35,0.03048037
2017-10-21 01:46:35,0.0280528301,2017-10-06 17:46:35,0.03041531
2017-10-21 01:56:35,0.0280699648,2017-10-06 17:56:35,0.03035881
2017-10-21 02:06:35,0.0280886796,2017-10-06 18:06:35,0.03030872
2017-10-21 02:16:35,0.0281084402,2017-10-06 18:16:35,0.03027702
2017-10-21 02:26:35,0.0281326491,2017-10-06 18:26:35,0.03027508
2017-10-21 02:36:35,0.0281486592,2017-10-06 18:36:35,0.03028811
2017-10-21 02:46:35,0.0281683642,2017-10-06 18:46:35,0.03029871
2017-10-21 02:56:35,0.0281814589,2017-10-06 18:56:35,0.03026778
2017-10-21 03:06:35,0.028200288,2017-10-06 19:06:35,0.03019893
2017-10-21 03:16:35,0.0282144075,2017-10-06 19:16:35,0.03015186
2017-10-21 03:26:35,0.0282253206,2017-10-06 19:26:35,0.03018055
2017-10-21 03:36:35,0.0282413529,2017-10-06 19:36:35,0.03018075
2017-10-21 03:46:35,0.0282553964,2017-10-06 19:46:35,0.03018473
2017-10-21 03:56:35,0.0282772642,2017-10-06 19:56:35,0.03029103
2017-10-21 04:06:35,0.0282825148,2017-10-06 20:06:35,0.03031728
2017-10-21 04:16:35,0.028298427,2017-10-06 20:16:35,0.03039148
2017-10-21 04:26:35,0.0283103028,2017-10-06 20:26:35,0.03036348
2017-10-21 04:36:35,0.0283226753,2017-10-06 20:36:35,0.03036036
2017-10-21 04:46:35,0.0283328954,2017-10-06 20:46:35,0.03026059
2017-10-21 04:56:35,0.0283460432,2017-10-06 20:56:35,0.03026924
2017-10-21 05:06:35,0.0283572139,2017-10-06 21:06:35,0.03021926
2017-10-21 05:16:35,0.0283674317,2017-10-06 21:16:35,0.03021148
2017-10-21 05:26:35,0.0283741198,2017-10-06 21:26:35,0.0301577
2017-10-21 05:36:35,0.0283891984,2017-10-06 21:36:35,0.03013426
2017-10-21 05:46:35,0.0284052112,2017-10-06 21:46:35,0.03005831
2017-10-21 05:56:35,0.02841511,2017-10-06 21:56:35,0.03001931
2017-10-21 06:06:35,0.0284177654,2017-10-06 22:06:35,0.03004421
2017-10-21 06:16:35,0.0284310415,2017-10-06 22:16:35,0.03009896
2017-10-21 06:26:35,0.0284504098,2017-10-06 22:26:35,0.03008214
2017-10-21 06:36:35,0.0284616326,2017-10-06 22:36:35,0.0300729
2017-10-21 06:46:35,0.0284672256,2017-10-06 22:46:35,0.03007231
2017-10-21 06:56:35,0.0284662308,2017-10-06 22:56:35,0.03007261
2017-10-21 07:06:35,0.0284706077,2017-10-06 23:06:35,0.03003672
2017-10-21 07:16:35,0.0284770416,2017-10-06 23:16:35,0.0300905
2017-10-21 07:26:35,0.0284782875,2017-10-06 23:26:35,0.03003526
2017-10-21 07:36:35,0.0284810329,2017-10-06 23:36:35,0.03004188
2017-10-21 07:46:35,0.0284910075,2017-10-06 23:46:35,0.03001144
2017-10-21 07:56:35,0.0284962869,2017-10-06 23:56:35,0.02989221
2017-10-21 08:06:35,0.0285059451,2017-10-07 00:06:35,0.02994113
2017-10-21 08:16:35,0.0285134072,2017-10-07 00:16:35,0.02995931
2017-10-21 08:26:35,0.0285127545,2017-10-07 00:26:35,0.02993957
2017-10-21 08:36:35,0.0285164225,2017-10-07 00:36:35,0.02992615
2017-10-21 08:46:35,0.02851567,2017-10-07 00:46:35,0.02983308
2017-10-21 08:56:35,0.0285127971,2017-10-07 00:56:35,0.02982929
2017-10-21 09:06:35,0.0285102905,2017-10-07 01:06:35,0.02979876
2017-10-21 09:16:35,0.0285017376,2017-10-07 01:16:35,0.02980226
2017-10-21 09:26:35,0.0284939055,2017-10-07 01:26:35,0.02980323
2017-10-21 09:36:35,0.028486097,2017-10-07 01:36:35,0.0298221
2017-10-21 09:46:35,0.0284825627,2017-10-07 01:46:35,0.02984184
2017-10-21 09:56:35,0.0284799967,2017-10-07 01:56:35,0.02979564
2017-10-21 10:06:35,0.0284721669,2017-10-07 02:06:35,0.02974994
2017-10-21 10:16:35,0.0284663129,2017-10-07 02:16:35,0.0296981
2017-10-21 10:26:35,0.0284620614,2017-10-07 02:26:35,0.02968566
2017-10-21 10:36:35,0.028450821,2017-10-07 02:36:35,0.02959386
2017-10-21 10:46:35,0.0284366137,2017-10-07 02:46:35,0.02961184
2017-10-21 10:56:35,0.0284241116,2017-10-07 02:56:35,0.02956915
2017-10-21 11:06:35,0.028408541,2017-10-07 03:06:35,0.02952889
2017-10-21 11:16:35,0.0283927297,2017-10-07 03:16:35,0.02959891
2017-10-21 11:26:35,0.0283694208,2017-10-07 03:26:35,0.02959988
2017-10-21 11:36:35,0.0283537345,2017-10-07 03:36:35,0.02959551
2017-10-21 11:46:35,0.0283367515,2017-10-07 03:46:35,0.02960805
2017-10-21 11:56:35,0.0283232567,2017-10-07 03:56:35,0.02949155
2017-10-21 12:06:35,0.0283173837,2017-10-07 04:06:35,0.02948766
2017-10-21 12:16:35,0.0283119224,2017-10-07 04:16:35,0.0294968
2017-10-21 12:26:35,0.0283038558,2017-10-07 04:26:35,0.02944691
2017-10-21 12:36:35,0.0282922069,2017-10-07 04:36:35,0.02944351
2017-10-21 12:46:35,0.0282775614,2017-10-07 04:46:35,0.02952024
2017-10-21 12:56:35,0.0282645615,2017-10-07 04:56:35,0.02944468
2017-10-21 13:06:35,0.0282403046,2017-10-07 05:06:35,0.0294013
2017-10-21 13:16:35,0.0282132476,2017-10-07 05:16:35,0.02941365
2017-10-21 13:26:35,0.0281846696,2017-10-07 05:26:35,0.02935987
2017-10-21 13:36:35,0.0281495047,2017-10-07 05:36:35,0.02940947
2017-10-21 13:46:35,0.0281147943,2017-10-07 05:46:35,0.02940626
2017-10-21 13:56:35,0.0280769478,2017-10-07 05:56:35,0.02937991
2017-10-21 14:06:35,0.0280410503,2017-10-07 06:06:35,0.02937291
2017-10-21 14:16:35,0.028005319,2017-10-07 06:16:35,0.02937621
2017-10-21 14:26:35,0.0279647506,2017-10-07 06:26:35,0.02940519
2017-10-21 14:36:35,0.0279170162,2017-10-07 06:36:35,0.02951411
2017-10-21 14:46:35,0.0278642057,2017-10-07 06:46:35,0.02954037
2017-10-21 14:56:35,0.0278144647,2017-10-07 06:56:35,0.02951635
2017-10-21 15:06:35,0.0277767404,2017-10-07 07:06:35,0.0294226
2017-10-21 15:16:35,0.0277472595,2017-10-07 07:16:35,0.02934694
2017-10-21 15:26:35,0.0277175398,2017-10-07 07:26:35,0.02928421
2017-10-21 15:36:35,0.0276891513,2017-10-07 07:36:35,0.02927371
2017-10-21 15:46:35,0.0276636351,2017-10-07 07:46:35,0.0292814
2017-10-21 15:56:35,0.0276458367,2017-10-07 07:56:35,0.02922976
2017-10-21 16:06:35,0.0276232125,2017-10-07 08:06:35,0.02922713
2017-10-21 16:16:35,0.0276000136,2017-10-07 08:16:35,0.02920836
2017-10-21 16:26:35,0.0275800769,2017-10-07 08:26:35,0.0291257
2017-10-21 16:36:35,0.027566889,2017-10-07 08:36:35,0.0290585
2017-10-21 16:46:35,0.0275521347,2017-10-07 08:46:35,0.02902505
2017-10-21 16:56:35,0.027542689,2017-10-07 08:56:35,0.02899918
2017-10-21 17:06:35,0.0275542026,2017-10-07 09:06:35,0.02897652
2017-10-21 17:16:35,0.0275433198,2017-10-07 09:16:35,0.02890894
2017-10-21 17:26:35,0.0275312204,2017-10-07 09:26:35,0.02890242
2017-10-21 17:36:35,0.0275145264,2017-10-07 09:36:35,0.02890203
2017-10-21 17:46:35,0.0274951036,2017-10-07 09:46:35,0.02893471
2017-10-21 17:56:35,0.0274749146,2017-10-07 09:56:35,0.02891224
2017-10-21 18:06:35,0.0274520989,2017-10-07 10:06:35,0.02891283
2017-10-21 18:16:35,0.0274252787,2017-10-07 10:16:35,0.02892936
2017-10-21 18:26:35,0.027393961,2017-10-07 10:26:35,0.02893646
2017-10-21 18:36:35,0.0273586644,2017-10-07 10:36:35,0.0289171
2017-10-21 18:46:35,0.0273108014,2017-10-07 10:46:35,0.0288537
2017-10-21 18:56:35,0.0272782492,2017-10-07 10:56:35,0.02881879
2017-10-21 19:06:35,0.0272218218,2017-10-07 11:06:35,0.02878281
2017-10-21 19:16:35,0.0271983009,2017-10-07 11:16:35,0.02872611
2017-10-21 19:26:35,0.0271729648,2017-10-07 11:26:35,0.02871599
2017-10-21 19:36:35,0.0271451954,2017-10-07 11:36:35,0.02865881
2017-10-21 19:46:35,0.0271185319,2017-10-07 11:46:35,0.02872475
2017-10-21 19:56:35,0.0270894338,2017-10-07 11:56:35,0.02872008
2017-10-21 20:06:35,0.027065722,2017-10-07 12:06:35,0.02869684
2017-10-21 20:16:35,0.0270377671,2017-10-07 12:16:35,0.02873953
2017-10-21 20:26:35,0.0270140977,2017-10-07 12:26:35,0.0287018
2017-10-21 20:36:35,0.0269961292,2017-10-07 12:36:35,0.02869518
2017-10-21 20:46:35,0.0269733758,2017-10-07 12:46:35,0.02865191
2017-10-21 20:56:35,0.02695647,2017-10-07 12:56:35,0.0286487
2017-10-21 21:06:35,0.0269325684,2017-10-07 13:06:35,0.02876579
2017-10-21 21:16:35,0.0269093876,2017-10-07 13:16:35,0.02873768
2017-10-21 21:26:35,0.0268851693,2017-10-07 13:26:35,0.02869373
2017-10-21 21:36:35,0.0268660374,2017-10-07 13:36:35,0.02872173
2017-10-21 21:46:35,0.0268455984,2017-10-07 13:46:35,0.02870977
2017-10-21 21:56:35,0.0268253978,2017-10-07 13:56:35,0.02881412
2017-10-21 22:06:35,0.0268058492,2017-10-07 14:06:35,0.02881567
2017-10-21 22:16:35,0.0267836875,2017-10-07 14:16:35,0.02879788
2017-10-21 22:26:35,0.0267640381,2017-10-07 14:26:35,0.02868809
2017-10-21 22:36:35,0.0267441866,2017-10-07 14:36:35,0.02873292
2017-10-21 22:46:35,0.0267279789,2017-10-07 14:46:35,0.02886196
2017-10-21 22:56:35,0.0267199438,2017-10-07 14:56:35,0.02893091
2017-10-21 23:06:35,0.0267050984,2017-10-07 15:06:35,0.02897847
2017-10-21 23:16:35,0.0266902734,2017-10-07 15:16:35,0.0290409
2017-10-21 23:26:35,0.0266772107,2017-10-07 15:26:35,0.02911403
2017-10-21 23:36:35,0.0266684257,2017-10-07 15:36:35,0.02915371
2017-10-21 23:46:35,0.0266643075,2017-10-07 15:46:35,0.02906376
2017-10-21 23:56:35,0.0266606156,2017-10-07 15:56:35,0.02905695
2017-10-22 00:06:35,0.0266599959,2017-10-07 16:06:35,0.0290799
2017-10-22 00:16:35,0.0266640501,2017-10-07 16:16:35,0.02907387
2017-10-22 00:26:35,0.0266704899,2017-10-07 16:26:35,0.02903565
2017-10-22 00:36:35,0.0266707751,2017-10-07 16:36:35,0.02906483
2017-10-22 00:46:35,0.026668378,2017-10-07 16:46:35,0.02907222
2017-10-22 00:56:35,0.0266653876,2017-10-07 16:56:35,0.02910382
2017-10-22 01:06:35,0.0266659371,2017-10-07 17:06:35,0.02911812
2017-10-22 01:16:35,0.0266615491,2017-10-07 17:16:35,0.02914311
2017-10-22 01:26:35,0.0266492482,2017-10-07 17:26:35,0.02912677
2017-10-22 01:36:35,0.0266455019,2017-10-07 17:36:35,0.02904732
2017-10-22 01:46:35,0.0266405761,2017-10-07 17:46:35,0.02906259
2017-10-22 01:56:35,0.0266348624,2017-10-07 17:56:35,0.02905063
2017-10-22 02:06:35,0.0266275755,2017-10-07 18:06:35,0.02904839
2017-10-22 02:16:35,0.0266203932,2017-10-07 18:16:35,0.02908106
2017-10-22 02:26:35,0.026607387,2017-10-07 18:26:35,0.0291292
2017-10-22 02:36:35,0.026597009,2017-10-07 18:36:35,0.02913873
2017-10-22 02:46:35,0.0265902487,2017-10-07 18:46:35,0.02915653
2017-10-22 02:56:35,0.0265886188,2017-10-07 18:56:35,0.02915488
2017-10-22 03:06:35,0.0265901406,2017-10-07 19:06:35,0.02917141
2017-10-22 03:16:35,0.0265852085,2017-10-07 19:16:35,0.0291648
2017-10-22 03:26:35,0.0265800735,2017-10-07 19:26:35,0.02917763
2017-10-22 03:36:35,0.0265705099,2017-10-07 19:36:35,0.02918746
2017-10-22 03:46:35,0.02656459,2017-10-07 19:46:35,0.029221
2017-10-22 03:56:35,0.0265598694,2017-10-07 19:56:35,0.02917909
2017-10-22 04:06:35,0.0265524986,2017-10-07 20:06:35,0.02919621
2017-10-22 04:16:35,0.0265428685,2017-10-07 20:16:35,0.02921478
2017-10-22 04:26:35,0.0265394436,2017-10-07 20:26:35,0.02919543
2017-10-22 04:36:35,0.0265397823,2017-10-07 20:36:35,0.02921605
2017-10-22 04:46:35,0.026538693,2017-10-07 20:46:35,0.02925115
2017-10-22 04:56:35,0.0265364717,2017-10-07 20:56:35,0.02918356
2017-10-22 05:06:35,0.0265318391,2017-10-07 21:06:35,0.0291963
2017-10-22 05:16:35,0.0265242511,2017-10-07 21:16:35,0.02924328
2017-10-22 05:26:35,0.0265135404,2017-10-07 21:26:35,0.02921225
2017-10-22 05:36:35,0.0264981972,2017-10-07 21:36:35,0.02920885
2017-10-22 05:46:35,0.0264941043,2017-10-07 21:46:35,0.02920632
2017-10-22 05:56:35,0.0264831136,2017-10-07 21:56:35,0.0291646
2017-10-22 06:06:35,0.0264704496,2017-10-07 22:06:35,0.02914651
2017-10-22 06:16:35,0.0264484966,2017-10-07 22:16:35,0.02920788
2017-10-22 06:26:35,0.0264584101,2017-10-07 22:26:35,0.02919271
2017-10-22 06:36:35,0.0264434134,2017-10-07 22:36:35,0.02917355
2017-10-22 06:46:35,0.0264239257,2017-10-07 22:46:35,0.0291539
2017-10-22 06:56:35,0.0264132191,2017-10-07 22:56:35,0.0291079
2017-10-22 07:06:35,0.0263905373,2017-10-07 23:06:35,0.02910927
2017-10-22 07:16:35,0.02637778,2017-10-07 23:16:35,0.02911423
2017-10-22 07:26:35,0.0263631163,2017-10-07 23:26:35,0.02910897
2017-10-22 07:36:35,0.026360703,2017-10-07 23:36:35,0.02911277
2017-10-22 07:46:35,0.0263591384,2017-10-07 23:46:35,0.0291434
2017-10-22 07:56:35,0.0263574374,2017-10-07 23:56:35,0.02926272
2017-10-22 08:06:35,0.0263454519,2017-10-08 00:06:35,0.02937728
2017-10-22 08:16:35,0.026335311,2017-10-08 00:16:35,0.02935793
2017-10-22 08:26:35,0.0263295738,2017-10-08 00:26:35,0.02933683
2017-10-22 08:36:35,0.0263282039,2017-10-08 00:36:35,0.02933663
2017-10-22 08:46:35,0.0263330815,2017-10-08 00:46:35,0.02929414
2017-10-22 08:56:35,0.026331451,2017-10-08 00:56:35,0.02926506
2017-10-22 09:06:35,0.0263298738,2017-10-08 01:06:35,0.02923832
2017-10-22 09:16:35,0.0263272107,2017-10-08 01:16:35,0.02925397
2017-10-22 09:26:35,0.0263213385,2017-10-08 01:26:35,0.02923452
2017-10-22 09:36:35,0.0263248479,2017-10-08 01:36:35,0.02921216
2017-10-22 09:46:35,0.0263261588,2017-10-08 01:46:35,0.02922062
2017-10-22 09:56:35,0.026329634,2017-10-08 01:56:35,0.0292036
2017-10-22 10:06:35,0.0263127874,2017-10-08 02:06:35,0.02918434
2017-10-22 10:16:35,0.0263087744,2017-10-08 02:16:35,0.02917442
2017-10-22 10:26:35,0.0262805201,2017-10-08 02:26:35,0.02910771
2017-10-22 10:36:35,0.0262862961,2017-10-08 02:36:35,0.02908758
2017-10-22 10:46:35,0.0262826004,2017-10-08 02:46:35,0.02914194
2017-10-22 10:56:35,0.0262810892,2017-10-08 02:56:35,0.0292
2017-10-22 11:06:35,0.0262716851,2017-10-08 03:06:35,0.02920797
2017-10-22 11:16:35,0.0262656327,2017-10-08 03:16:35,0.02919776
2017-10-22 11:26:35,0.0262577781,2017-10-08 03:26:35,0.02919115
2017-10-22 11:36:35,0.0262436237,2017-10-08 03:36:35,0.02915848
2017-10-22 11:46:35,0.0262207177,2017-10-08 03:46:35,0.02911685
2017-10-22 11:56:35,0.026226204,2017-10-08 03:56:35,0.02907698
2017-10-22 12:06:35,0.0261962626,2017-10-08 04:06:35,0.02905695
2017-10-22 12:16:35,0.0261801242,2017-10-08 04:16:35,0.02903789
2017-10-22 12:26:35,0.0261621155,2017-10-08 04:26:35,0.02897497
2017-10-22 12:36:35,0.0261436552,2017-10-08 04:36:35,0.02901435
2017-10-22 12:46:35,0.0261298974,2017-10-08 04:46:35,0.02902904
2017-10-22 12:56:35,0.0261233698,2017-10-08 04:56:35,0.02899704
2017-10-22 13:06:35,0.0261144488,2017-10-08 05:06:35,0.02901892
2017-10-22 13:16:35,0.0261140613,2017-10-08 05:16:35,0.02898421
2017-10-22 13:26:35,0.0261030078,2017-10-08 05:26:35,0.02891652
2017-10-22 13:36:35,0.0261012118,2017-10-08 05:36:35,0.02893587
2017-10-22 13:46:35,0.0260880201,2017-10-08 05:46:35,0.02896641
2017-10-22 13:56:35,0.026095957,2017-10-08 05:56:35,0.02897273
2017-10-22 14:06:35,0.026097302,2017-10-08 06:06:35,0.0289562
2017-10-22 14:16:35,0.0260860417,2017-10-08 06:16:35,0.02891584
2017-10-22 14:26:35,0.0260803049,2017-10-08 06:26:35,0.02892226
2017-10-22 14:36:35,0.0260802263,2017-10-08 06:36:35,0.02890164
2017-10-22 14:46:35,0.0260770582,2017-10-08 06:46:35,0.02885983
2017-10-22 14:56:35,0.0260607265,2017-10-08 06:56:35,0.02886828
2017-10-22 15:06:35,0.0260541106,2017-10-08 07:06:35,0.02890466
2017-10-22 15:16:35,0.0260415556,2017-10-08 07:16:35,0.02893189
2017-10-22 15:26:35,0.0260243016,2017-10-08 07:26:35,0.0289278
2017-10-22 15:36:35,0.026010726,2017-10-08 07:36:35,0.02890339
2017-10-22 15:46:35,0.025995803,2017-10-08 07:46:35,0.02883561
2017-10-22 15:56:35,0.0259854164,2017-10-08 07:56:35,0.02879652
2017-10-22 16:06:35,0.0259734791,2017-10-08 08:06:35,0.02875888
2017-10-22 16:16:35,0.0259627488,2017-10-08 08:16:35,0.02871162
2017-10-22 16:26:35,0.0259727219,2017-10-08 08:26:35,0.02879136
2017-10-22 16:36:35,0.0259834529,2017-10-08 08:36:35,0.02876209
2017-10-22 16:46:35,0.0259751348,2017-10-08 08:46:35,0.02865959
2017-10-22 16:56:35,0.0259898596,2017-10-08 08:56:35,0.02866533
2017-10-22 17:06:35,0.025991843,2017-10-08 09:06:35,0.02866008
2017-10-22 17:16:35,0.0260169582,2017-10-08 09:16:35,0.02867924
2017-10-22 17:26:35,0.0260207022,2017-10-08 09:26:35,0.02870539
2017-10-22 17:36:35,0.0260405484,2017-10-08 09:36:35,0.02867515
2017-10-22 17:46:35,0.0260418323,2017-10-08 09:46:35,0.02860844
2017-10-22 17:56:35,0.0260397213,2017-10-08 09:56:35,0.02856312
2017-10-22 18:06:35,0.0260393415,2017-10-08 10:06:35,0.02858452
2017-10-22 18:16:35,0.0260328971,2017-10-08 10:16:35,0.02857003
2017-10-22 18:26:35,0.0260250322,2017-10-08 10:26:35,0.02853307
2017-10-22 18:36:35,0.0260215236,2017-10-08 10:36:35,0.02853035
2017-10-22 18:46:35,0.0260157279,2017-10-08 10:46:35,0.02848182
2017-10-22 18:56:35,0.0260070639,2017-10-08 10:56:35,0.02845051
2017-10-22 19:06:35,0.0260169057,2017-10-08 11:06:35,0.02845362
2017-10-22 19:16:35,0.0260145872,2017-10-08 11:16:35,0.02842377
2017-10-22 19:26:35,0.0260106976,2017-10-08 11:26:35,0.0284295
2017-10-22 19:36:35,0.0260026669,2017-10-08 11:36:35,0.02838594
2017-10-22 19:46:35,0.0259816911,2017-10-08 11:46:35,0.02834402
2017-10-22 19:56:35,0.0259849601,2017-10-08 11:56:35,0.02833994
2017-10-22 20:06:35,0.0259714663,2017-10-08 12:06:35,0.02833089
2017-10-22 20:16:35,0.0259469215,2017-10-08 12:16:35,0.02831125
2017-10-22 20:26:35,0.0259441375,2017-10-08 12:26:35,0.02835851
2017-10-22 20:36:35,0.0259518109,2017-10-08 12:36:35,0.02835336
2017-10-22 20:46:35,0.0259611032,2017-10-08 12:46:35,0.02830279
2017-10-22 20:56:35,0.0259644925,2017-10-08 12:56:35,0.02832982
2017-10-22 21:06:35,0.0259637556,2017-10-08 13:06:35,0.02833459
2017-10-22 21:16:35,0.0259633474,2017-10-08 13:16:35,0.02829365
2017-10-22 21:26:35,0.0259655903,2017-10-08 13:26:35,0.02827264
2017-10-22 21:36:35,0.0259750259,2017-10-08 13:36:35,0.02828937
2017-10-22 21:46:35,0.0259791082,2017-10-08 13:46:35,0.02826613
2017-10-22 21:56:35,0.0259848755,2017-10-08 13:56:35,0.028253
2017-10-22 22:06:35,0.0259899055,2017-10-08 14:06:35,0.02822713
2017-10-22 22:16:35,0.0259994494,2017-10-08 14:16:35,0.02817957
2017-10-22 22:26:35,0.0260074533,2017-10-08 14:26:35,0.0281363
2017-10-22 22:36:35,0.0260154431,2017-10-08 14:36:35,0.02813747
2017-10-22 22:46:35,0.0260251515,2017-10-08 14:46:35,0.02815711
2017-10-22 22:56:35,0.0260384242,2017-10-08 14:56:35,0.02817841
2017-10-22 23:06:35,0.0260423914,2017-10-08 15:06:35,0.02815594
2017-10-22 23:16:35,0.0260533214,2017-10-08 15:16:35,0.02815507
2017-10-22 23:26:35,0.0260584512,2017-10-08 15:26:35,0.02820243
2017-10-22 23:36:35,0.0260611691,2017-10-08 15:36:35,0.02817384
2017-10-22 23:46:35,0.0260612491,2017-10-08 15:46:35,0.02819727
2017-10-22 23:56:35,0.0260600713,2017-10-08 15:56:35,0.02822441
2017-10-23 00:06:35,0.026059736,2017-10-08 16:06:35,0.02822081
2017-10-23 00:16:35,0.0260567575,2017-10-08 16:16:35,0.02821536
2017-10-23 00:26:35,0.0260576997,2017-10-08 16:26:35,0.02821138
2017-10-23 00:36:35,0.0260521682,2017-10-08 16:36:35,0.02817996
2017-10-23 00:46:35,0.0260516633,2017-10-08 16:46:35,0.02821283
2017-10-23 00:56:35,0.0260536066,2017-10-08 16:56:35,0.02823024
2017-10-23 01:06:35,0.0260635545,2017-10-08 17:06:35,0.02819115
2017-10-23 01:16:35,0.0260761122,2017-10-08 17:16:35,0.02821556
2017-10-23 01:26:35,0.0260905862,2017-10-08 17:26:35,0.02825747
2017-10-23 01:36:35,0.0261088109,2017-10-08 17:36:35,0.02822402
2017-10-23 01:46:35,0.0261265669,2017-10-08 17:46:35,0.02820758
2017-10-23 01:56:35,0.0261424846,2017-10-08 17:56:35,0.02821254
2017-10-23 02:06:35,0.0261586544,2017-10-08 18:06:35,0.02823374
2017-10-23 02:16:35,0.0261732601,2017-10-08 18:16:35,0.02818463
2017-10-23 02:26:35,0.0261897683,2017-10-08 18:26:35,0.02821079
2017-10-23 02:36:35,0.0262043649,2017-10-08 18:36:35,0.0281963
2017-10-23 02:46:35,0.0262162761,2017-10-08 18:46:35,0.0281185
2017-10-23 02:56:35,0.026234696,2017-10-08 18:56:35,0.02811529
2017-10-23 03:06:35,0.0262523128,2017-10-08 19:06:35,0.02810674
2017-10-23 03:16:35,0.0262663927,2017-10-08 19:16:35,0.02808719
2017-10-23 03:26:35,0.0262787942,2017-10-08 19:26:35,0.02809866
2017-10-23 03:36:35,0.0262873087,2017-10-08 19:36:35,0.02811996
2017-10-23 03:46:35,0.0262925994,2017-10-08 19:46:35,0.02809477
2017-10-23 03:56:35,0.0262977131,2017-10-08 19:56:35,0.02806998
2017-10-23 04:06:35,0.0262952703,2017-10-08 20:06:35,0.02803594
2017-10-23 04:16:35,0.0262924979,2017-10-08 20:16:35,0.02804362
2017-10-23 04:26:35,0.0262887038,2017-10-08 20:26:35,0.02806764
2017-10-23 04:36:35,0.0262784796,2017-10-08 20:36:35,0.02807007
2017-10-23 04:46:35,0.0262754238,2017-10-08 20:46:35,0.02803254
2017-10-23 04:56:35,0.0262693158,2017-10-08 20:56:35,0.02798654
2017-10-23 05:06:35,0.0262692681,2017-10-08 21:06:35,0.02796086
2017-10-23 05:16:35,0.0262685918,2017-10-08 21:16:35,0.02794433
2017-10-23 05:26:35,0.0262695612,2017-10-08 21:26:35,0.02792897
2017-10-23 05:36:35,0.0262725914,2017-10-08 21:36:35,0.02788278
