"Br1301, x","Br1301, y","Br1601 10min medel, x","Br1601 10min medel, y","Br1602, x","Br1602, y","Br1301 (1), x","Br1301 (1), y","Br1601, x","Br1601, y","Br1602 (1), x","Br1602 (1), y"
2017-12-29 20:30:10,0.0075737135,2017-12-18 12:10:00,0.0455524037,2017-12-13 09:52:05,-0.3102699634,2017-12-15 16:15:05,67.0,2017-12-15 16:25:05,97.492,2017-12-15 16:15:10,70.432
2017-12-29 21:00:10,0.0175737135,2017-12-18 12:20:00,0.0463524037,2017-12-13 09:53:05,-0.3252699634,2017-12-15 16:20:05,67.333,2017-12-15 16:30:10,97.167,2017-12-15 16:20:10,70.667
2017-12-29 21:30:10,0.0045737135,2017-12-18 12:30:00,0.0429524037,2017-12-13 09:54:05,-0.3222699634,2017-12-15 16:25:05,67.667,2017-12-15 16:35:05,96.844,2017-12-15 16:25:10,70.903
2017-12-29 22:00:10,0.0205737135,2017-12-18 12:40:00,0.0449524037,2017-12-13 09:55:10,-0.3162699634,2017-12-15 16:30:21,67.333,2017-12-15 16:40:10,97.334,2017-12-15 16:30:10,70.667
2017-12-29 22:30:10,0.0045737135,2017-12-18 12:50:00,0.0409524037,2017-12-13 09:56:05,-0.3502699634,2017-12-15 16:35:05,67.0,2017-12-15 16:45:05,97.167,2017-12-15 16:35:10,72.0
2017-12-29 23:00:10,0.0075737135,2017-12-18 13:00:00,0.0443524037,2017-12-13 09:57:05,-0.3472699634,2017-12-15 16:40:05,67.0,2017-12-15 16:50:10,97.167,2017-12-15 16:40:10,70.432
2017-12-29 23:30:10,0.0045737135,2017-12-18 13:10:00,0.0487524037,2017-12-13 09:58:05,-0.3442699634,2017-12-15 16:45:05,67.333,2017-12-15 16:55:05,97.167,2017-12-15 16:45:10,69.333
2017-12-30 00:00:10,0.0205737135,2017-12-18 13:20:00,0.0405524037,2017-12-13 09:59:05,-0.3312699634,2017-12-15 16:50:05,68.0,2017-12-15 17:00:10,97.492,2017-12-15 16:50:10,69.565
2017-12-30 00:30:10,-0.0074262865,2017-12-18 13:30:00,0.0459524037,2017-12-13 10:00:10,-0.3102699634,2017-12-15 16:55:05,67.0,2017-12-15 17:05:05,97.167,2017-12-15 16:55:10,71.333
2017-12-30 01:00:10,0.0175737135,2017-12-18 13:40:00,0.0449524037,2017-12-13 10:01:05,-0.3162699634,2017-12-15 17:00:21,66.667,2017-12-15 17:10:10,97.01,2017-12-15 17:00:10,71.428
2017-12-30 01:30:10,-0.0044262865,2017-12-18 13:50:00,0.0431524037,2017-12-13 10:02:05,-0.3252699634,2017-12-15 17:05:05,67.0,2017-12-15 17:15:05,97.167,2017-12-15 17:05:10,70.0
2017-12-30 02:00:10,0.0295737135,2017-12-18 14:00:00,0.0409524037,2017-12-13 10:03:05,-0.3222699634,2017-12-15 17:10:05,66.667,2017-12-15 17:20:10,97.492,2017-12-15 17:10:10,70.568
2017-12-30 02:30:10,0.0105737135,2017-12-18 14:10:00,0.0449524037,2017-12-13 10:04:05,-0.3252699634,2017-12-15 17:15:05,67.333,2017-12-15 17:25:05,97.01,2017-12-15 17:15:10,71.096
2017-12-30 03:00:10,-0.0044262865,2017-12-18 14:20:00,0.0389524037,2017-12-13 10:05:10,-0.3532699634,2017-12-15 17:20:05,66.667,2017-12-15 17:30:10,97.167,2017-12-15 17:20:10,72.667
2017-12-30 03:30:10,-0.0044262865,2017-12-18 14:30:00,0.0489524037,2017-12-13 10:06:05,-0.3472699634,2017-12-15 17:25:05,66.667,2017-12-15 17:35:05,97.492,2017-12-15 17:25:10,72.91
2017-12-30 04:00:10,-0.0014262865,2017-12-18 14:40:00,0.0459524037,2017-12-13 10:07:05,-0.3902699634,2017-12-15 17:30:21,67.0,2017-12-15 17:40:10,97.01,2017-12-15 17:30:10,68.333
2017-12-30 04:30:10,0.0015737135,2017-12-18 14:50:00,0.0493524037,2017-12-13 10:08:05,-0.3252699634,2017-12-15 17:35:05,67.0,2017-12-15 17:45:05,97.492,2017-12-15 17:35:10,70.432
2017-12-30 05:00:10,0.0015737135,2017-12-18 15:00:00,0.0435524037,2017-12-13 10:09:05,-0.3352699634,2017-12-15 17:40:05,67.333,2017-12-15 17:50:10,97.01,2017-12-15 17:40:10,70.568
2017-12-30 05:30:10,0.0045737135,2017-12-18 15:10:00,0.0455524037,2017-12-13 10:10:10,-0.3352699634,2017-12-15 17:45:05,67.333,2017-12-15 17:55:05,97.167,2017-12-15 17:45:10,73.0
2017-12-30 06:00:10,0.0015737135,2017-12-18 15:20:00,0.0417524037,2017-12-13 10:11:05,-0.3442699634,2017-12-15 17:50:05,67.0,2017-12-15 18:00:10,97.334,2017-12-15 17:50:10,71.096
2017-12-30 06:30:10,0.0075737135,2017-12-18 15:30:00,0.0529524037,2017-12-13 10:12:05,-0.3312699634,2017-12-15 17:55:05,67.0,2017-12-15 18:05:05,97.334,2017-12-15 17:55:10,70.568
2017-12-30 07:00:10,-0.0044262865,2017-12-18 15:40:00,0.0423524037,2017-12-13 10:13:05,-0.3652699634,2017-12-15 18:00:21,67.333,2017-12-15 18:10:10,97.325,2017-12-15 18:00:10,72.333
2017-12-30 07:30:10,-0.0104262865,2017-12-18 15:50:00,0.0461524037,2017-12-13 10:14:05,-0.3412699634,2017-12-15 18:05:05,67.333,2017-12-15 18:15:05,97.0,2017-12-15 18:05:10,70.432
2017-12-30 08:00:10,0.0135737135,2017-12-18 16:00:00,0.0497524037,2017-12-13 10:15:10,-0.3222699634,2017-12-15 18:10:05,67.0,2017-12-15 18:20:10,96.844,2017-12-15 18:10:10,73.667
2017-12-30 08:30:10,-0.0164262865,2017-12-18 16:10:00,0.0435524037,2017-12-13 10:16:05,-0.3352699634,2017-12-15 18:15:05,67.0,2017-12-15 18:25:05,97.325,2017-12-15 18:15:10,69.667
2017-12-30 09:00:10,0.0045737135,2017-12-18 16:20:00,0.0421524037,2017-12-13 10:17:05,-0.3472699634,2017-12-15 18:20:05,66.667,2017-12-15 18:30:10,96.844,2017-12-15 18:20:10,69.333
2017-12-30 09:30:10,0.0105737135,2017-12-18 16:30:00,0.0469524037,2017-12-13 10:18:05,-0.3382699634,2017-12-15 18:25:05,66.667,2017-12-15 18:35:05,97.325,2017-12-15 18:25:10,69.667
2017-12-30 10:00:10,0.0015737135,2017-12-18 16:40:00,0.0517524037,2017-12-13 10:19:05,-0.3252699634,2017-12-15 18:30:21,66.667,2017-12-15 18:40:10,96.844,2017-12-15 18:30:10,69.667
2017-12-30 10:30:10,-0.0074262865,2017-12-18 16:50:00,0.0491524037,2017-12-13 10:20:10,-0.3352699634,2017-12-15 18:35:05,67.667,2017-12-15 18:45:05,97.325,2017-12-15 18:35:10,71.0
2017-12-30 11:00:10,0.0075737135,2017-12-18 17:00:00,0.0479524037,2017-12-13 10:21:05,-0.3192699634,2017-12-15 18:40:05,67.0,2017-12-15 18:50:10,96.844,2017-12-15 18:40:10,70.333
2017-12-30 11:30:10,-0.0044262865,2017-12-18 17:10:00,0.0497524037,2017-12-13 10:22:05,-0.3412699634,2017-12-15 18:45:05,67.0,2017-12-15 18:55:05,97.325,2017-12-15 18:45:10,72.0
2017-12-30 12:00:10,0.0015737135,2017-12-18 17:20:00,0.0485524037,2017-12-13 10:23:05,-0.3412699634,2017-12-15 18:50:05,67.0,2017-12-15 19:00:10,96.844,2017-12-15 18:50:10,69.231
2017-12-30 12:30:10,0.0015737135,2017-12-18 17:30:00,0.0485524037,2017-12-13 10:24:05,-0.3282699634,2017-12-15 18:55:05,67.667,2017-12-15 19:05:05,97.325,2017-12-15 18:55:10,70.0
2017-12-30 13:00:10,0.0045737135,2017-12-18 17:40:00,0.0521524037,2017-12-13 10:25:10,-0.3352699634,2017-12-15 19:00:21,67.0,2017-12-15 19:10:10,96.844,2017-12-15 19:00:10,71.0
2017-12-30 13:30:10,0.0045737135,2017-12-18 17:50:00,0.0435524037,2017-12-13 10:26:05,-0.3532699634,2017-12-15 19:05:05,68.0,2017-12-15 19:15:05,97.325,2017-12-15 19:05:10,69.667
2017-12-30 14:00:10,-0.0014262865,2017-12-18 18:00:00,0.0449524037,2017-12-13 10:27:05,-0.3352699634,2017-12-15 19:10:05,67.333,2017-12-15 19:20:10,96.844,2017-12-15 19:10:10,68.0
2017-12-30 14:30:10,0.0015737135,2017-12-18 18:10:00,0.0417524037,2017-12-13 10:28:05,-0.3502699634,2017-12-15 19:15:05,67.0,2017-12-15 19:25:05,97.0,2017-12-15 19:15:10,72.0
2017-12-30 15:00:10,-0.0134262865,2017-12-18 18:20:00,0.0481524037,2017-12-13 10:29:05,-0.3502699634,2017-12-15 19:20:05,67.0,2017-12-15 19:30:10,97.492,2017-12-15 19:20:10,69.667
2017-12-30 15:30:10,0.0075737135,2017-12-18 18:30:00,0.0467524037,2017-12-13 10:30:10,-0.3472699634,2017-12-15 19:25:05,67.0,2017-12-15 19:35:05,96.844,2017-12-15 19:25:10,69.333
2017-12-30 16:00:10,-0.0104262865,2017-12-18 18:40:00,0.0467524037,2017-12-13 10:31:05,-0.3072699634,2017-12-15 19:30:21,66.667,2017-12-15 19:40:10,97.325,2017-12-15 19:30:10,70.0
2017-12-30 16:30:10,-0.0044262865,2017-12-18 18:50:00,0.0477524037,2017-12-13 10:32:05,-0.3282699634,2017-12-15 19:35:05,66.667,2017-12-15 19:45:05,96.844,2017-12-15 19:35:10,69.333
2017-12-30 17:00:10,-0.0224262865,2017-12-18 19:00:00,0.0435524037,2017-12-13 10:33:05,-0.3442699634,2017-12-15 19:40:05,67.0,2017-12-15 19:50:10,97.167,2017-12-15 19:40:10,68.0
2017-12-30 17:30:10,0.0235737135,2017-12-18 19:10:00,0.0491524037,2017-12-13 10:34:05,-0.3352699634,2017-12-15 19:45:05,68.0,2017-12-15 19:55:05,97.325,2017-12-15 19:45:10,70.764
2017-12-30 18:00:10,-0.0224262865,2017-12-18 19:20:00,0.0423524037,2017-12-13 10:35:10,-0.3282699634,2017-12-15 19:50:05,67.0,2017-12-15 20:00:10,97.167,2017-12-15 19:50:10,72.667
2017-12-30 18:30:10,-0.0164262865,2017-12-18 19:30:00,0.0439524037,2017-12-13 10:36:05,-0.3282699634,2017-12-15 19:55:05,66.667,2017-12-15 20:05:05,96.844,2017-12-15 19:55:10,69.333
2017-12-30 19:00:10,0.0045737135,2017-12-18 19:40:00,0.0547524037,2017-12-13 10:37:05,-0.3442699634,2017-12-15 20:00:21,67.0,2017-12-15 20:10:10,97.167,2017-12-15 20:00:10,70.667
2017-12-30 19:30:10,-0.0254262865,2017-12-18 19:50:00,0.0437524037,2017-12-13 10:38:05,-0.3252699634,2017-12-15 20:05:05,68.0,2017-12-15 20:15:05,97.167,2017-12-15 20:05:10,70.333
2017-12-30 20:00:10,-0.0294262865,2017-12-18 20:00:00,0.0441524037,2017-12-13 10:39:05,-0.3472699634,2017-12-15 20:10:05,66.667,2017-12-15 20:20:10,97.167,2017-12-15 20:10:10,71.237
2017-12-30 20:30:10,-0.0414262865,2017-12-18 20:10:00,0.0467524037,2017-12-13 10:40:10,-0.3412699634,2017-12-15 20:15:05,66.667,2017-12-15 20:25:05,97.167,2017-12-15 20:15:10,72.333
2017-12-30 21:00:10,-0.0074262865,2017-12-18 20:20:00,0.0533524037,2017-12-13 10:41:05,-0.3282699634,2017-12-15 20:20:05,66.667,2017-12-15 20:30:10,97.167,2017-12-15 20:20:10,69.333
2017-12-30 21:30:10,-0.0254262865,2017-12-18 20:30:00,0.0453524037,2017-12-13 10:42:05,-0.3222699634,2017-12-15 20:25:05,67.333,2017-12-15 20:35:05,97.167,2017-12-15 20:25:10,72.757
2017-12-30 22:00:10,-0.0134262865,2017-12-18 20:40:00,0.0509524037,2017-12-13 10:43:05,-0.3312699634,2017-12-15 20:30:21,67.0,2017-12-15 20:40:10,97.167,2017-12-15 20:30:10,71.333
2017-12-30 22:30:10,-0.0164262865,2017-12-18 20:50:00,0.0479524037,2017-12-13 10:44:05,-0.3352699634,2017-12-15 20:35:05,66.333,2017-12-15 20:45:05,97.492,2017-12-15 20:35:10,69.9
2017-12-30 23:00:10,-0.0044262865,2017-12-18 21:00:00,0.0499524037,2017-12-13 10:45:10,-0.3162699634,2017-12-15 20:40:05,66.667,2017-12-15 20:50:10,97.167,2017-12-15 20:40:10,70.0
2017-12-30 23:30:10,-0.0044262865,2017-12-18 21:10:00,0.0523524037,2017-12-13 10:46:05,-0.3312699634,2017-12-15 20:45:05,68.333,2017-12-15 20:55:05,97.01,2017-12-15 20:45:10,72.757
2017-12-31 00:00:10,0.0135737135,2017-12-18 21:20:00,0.0437524037,2017-12-13 10:47:05,-0.3162699634,2017-12-15 20:50:05,66.333,2017-12-15 21:00:10,97.167,2017-12-15 20:50:10,69.667
2017-12-31 00:30:10,0.0075737135,2017-12-18 21:30:00,0.0505524037,2017-12-13 10:48:05,-0.3222699634,2017-12-15 20:55:05,67.0,2017-12-15 21:05:05,97.492,2017-12-15 20:55:10,74.247
2017-12-31 01:00:10,0.0105737135,2017-12-18 21:40:00,0.0469524037,2017-12-13 10:49:05,-0.3312699634,2017-12-15 21:00:21,66.667,2017-12-15 21:10:10,97.167,2017-12-15 21:00:10,68.667
2017-12-31 01:30:10,0.0175737135,2017-12-18 21:50:00,0.0535524037,2017-12-13 10:50:10,-0.3162699634,2017-12-15 21:05:05,67.333,2017-12-15 21:15:05,97.167,2017-12-15 21:05:10,72.0
2017-12-31 02:00:10,-0.0194262865,2017-12-18 22:00:00,0.0459524037,2017-12-13 10:51:05,-0.3472699634,2017-12-15 21:10:05,67.333,2017-12-15 21:20:10,97.167,2017-12-15 21:10:10,71.096
2017-12-31 02:30:10,-0.0164262865,2017-12-18 22:10:00,0.0517524037,2017-12-13 10:52:05,-0.3282699634,2017-12-15 21:15:05,66.667,2017-12-15 21:25:05,97.167,2017-12-15 21:15:10,72.667
2017-12-31 03:00:10,-0.0044262865,2017-12-18 22:20:00,0.0553524037,2017-12-13 10:53:05,-0.3442699634,2017-12-15 21:20:05,66.667,2017-12-15 21:30:10,97.01,2017-12-15 21:20:10,70.234
2017-12-31 03:30:10,-0.0164262865,2017-12-18 22:30:00,0.0413524037,2017-12-13 10:54:05,-0.3442699634,2017-12-15 21:25:05,67.0,2017-12-15 21:35:05,97.167,2017-12-15 21:25:10,70.333
2017-12-31 04:00:10,-0.0044262865,2017-12-18 22:40:00,0.0521524037,2017-12-13 10:55:10,-0.3532699634,2017-12-15 21:30:21,67.333,2017-12-15 21:40:10,97.492,2017-12-15 21:30:10,70.432
2017-12-31 04:30:10,0.0075737135,2017-12-18 22:50:00,0.0509524037,2017-12-13 10:56:05,-0.3622699634,2017-12-15 21:35:05,67.667,2017-12-15 21:45:05,97.167,2017-12-15 21:35:10,71.0
2017-12-31 05:00:10,-0.0194262865,2017-12-18 23:00:00,0.0461524037,2017-12-13 10:57:05,-0.3252699634,2017-12-15 21:40:05,67.333,2017-12-15 21:50:10,96.844,2017-12-15 21:40:10,70.568
2017-12-31 05:30:10,-0.0164262865,2017-12-18 23:10:00,0.0467524037,2017-12-13 10:58:05,-0.3282699634,2017-12-15 21:45:05,66.667,2017-12-15 21:55:05,97.167,2017-12-15 21:45:10,70.667
2017-12-31 06:00:10,0.0105737135,2017-12-18 23:20:00,0.0451524037,2017-12-13 10:59:05,-0.3472699634,2017-12-15 21:50:05,67.0,2017-12-15 22:00:10,97.167,2017-12-15 21:50:10,69.103
2017-12-31 06:30:10,-0.0014262865,2017-12-18 23:30:00,0.0499524037,2017-12-13 11:00:10,-0.3312699634,2017-12-15 21:55:05,66.333,2017-12-15 22:05:05,97.167,2017-12-15 21:55:10,73.0
2017-12-31 07:00:10,-0.0104262865,2017-12-18 23:40:00,0.0499524037,2017-12-13 11:01:05,-0.3312699634,2017-12-15 22:00:21,66.667,2017-12-15 22:10:10,97.167,2017-12-15 22:00:10,69.667
2017-12-31 07:30:10,-0.0134262865,2017-12-18 23:50:00,0.0461524037,2017-12-13 11:02:05,-0.3222699634,2017-12-15 22:05:05,67.0,2017-12-15 22:15:05,97.167,2017-12-15 22:05:10,68.333
2017-12-31 08:00:10,-0.0014262865,2017-12-19 00:00:00,0.0529524037,2017-12-13 11:03:05,-0.3412699634,2017-12-15 22:10:05,67.0,2017-12-15 22:20:10,97.492,2017-12-15 22:10:10,69.9
2017-12-31 08:30:10,0.0045737135,2017-12-19 00:10:00,0.0437524037,2017-12-13 11:04:05,-0.3442699634,2017-12-15 22:15:05,67.333,2017-12-15 22:25:05,97.167,2017-12-15 22:15:10,74.0
2017-12-31 09:00:10,-0.0134262865,2017-12-19 00:20:00,0.0493524037,2017-12-13 11:05:10,-0.3442699634,2017-12-15 22:20:05,66.333,2017-12-15 22:30:10,96.844,2017-12-15 22:20:10,73.667
2017-12-31 09:30:10,0.0105737135,2017-12-19 00:30:00,0.0449524037,2017-12-13 11:06:05,-0.3192699634,2017-12-15 22:25:05,67.0,2017-12-15 22:35:05,97.334,2017-12-15 22:25:10,72.093
2017-12-31 10:00:10,0.0045737135,2017-12-19 00:40:00,0.0449524037,2017-12-13 11:07:05,-0.3382699634,2017-12-15 22:30:21,66.667,2017-12-15 22:40:10,97.167,2017-12-15 22:30:10,72.0
2017-12-31 10:30:10,0.0105737135,2017-12-19 00:50:00,0.0491524037,2017-12-13 11:08:05,-0.3442699634,2017-12-15 22:35:05,66.667,2017-12-15 22:45:05,97.167,2017-12-15 22:35:10,71.237
2017-12-31 11:00:10,-0.0044262865,2017-12-19 01:00:00,0.0489524037,2017-12-13 11:09:05,-0.3532699634,2017-12-15 22:40:05,66.667,2017-12-15 22:50:10,97.167,2017-12-15 22:40:10,67.667
2017-12-31 11:30:10,0.0235737135,2017-12-19 01:10:00,0.0431524037,2017-12-13 11:10:10,-0.3192699634,2017-12-15 22:45:05,66.667,2017-12-15 22:55:05,97.492,2017-12-15 22:45:10,70.432
2017-12-31 12:00:10,-0.0044262865,2017-12-19 01:20:00,0.0429524037,2017-12-13 11:11:05,-0.3562699634,2017-12-15 22:50:05,67.667,2017-12-15 23:00:10,96.844,2017-12-15 22:50:10,68.333
2017-12-31 12:30:10,0.0075737135,2017-12-19 01:30:00,0.0417524037,2017-12-13 11:12:05,-0.3252699634,2017-12-15 22:55:05,66.667,2017-12-15 23:05:05,97.334,2017-12-15 22:55:10,69.667
2017-12-31 13:00:10,0.0105737135,2017-12-19 01:40:00,0.0487524037,2017-12-13 11:13:05,-0.3412699634,2017-12-15 23:00:21,67.0,2017-12-15 23:10:10,97.167,2017-12-15 23:00:10,70.234
2017-12-31 13:30:10,0.0325737135,2017-12-19 01:50:00,0.0487524037,2017-12-13 11:14:05,-0.3502699634,2017-12-15 23:05:05,66.667,2017-12-15 23:15:05,97.167,2017-12-15 23:05:10,71.667
2017-12-31 14:00:10,0.0265737135,2017-12-19 02:00:00,0.0475524037,2017-12-13 11:15:10,-0.3162699634,2017-12-15 23:10:05,67.667,2017-12-15 23:20:10,97.167,2017-12-15 23:10:10,69.103
2017-12-31 14:30:10,-0.0044262865,2017-12-19 02:10:00,0.0505524037,2017-12-13 11:16:05,-0.3382699634,2017-12-15 23:15:05,67.0,2017-12-15 23:25:05,97.167,2017-12-15 23:15:10,70.0
2017-12-31 15:00:10,0.0235737135,2017-12-19 02:20:00,0.0479524037,2017-12-13 11:17:05,-0.3282699634,2017-12-15 23:20:05,67.0,2017-12-15 23:30:10,97.492,2017-12-15 23:20:10,69.565
2017-12-31 15:30:10,0.0175737135,2017-12-19 02:30:00,0.0511524037,2017-12-13 11:18:05,-0.3502699634,2017-12-15 23:25:05,66.667,2017-12-15 23:35:05,96.844,2017-12-15 23:25:10,70.667
2017-12-31 16:00:10,0.0205737135,2017-12-19 02:40:00,0.0441524037,2017-12-13 11:19:05,-0.3102699634,2017-12-15 23:30:21,67.0,2017-12-15 23:40:10,97.334,2017-12-15 23:30:10,71.667
2017-12-31 16:30:10,0.0205737135,2017-12-19 02:50:00,0.0417524037,2017-12-13 11:20:10,-0.3252699634,2017-12-15 23:35:05,67.0,2017-12-15 23:45:05,97.492,2017-12-15 23:35:10,73.754
2017-12-31 17:00:10,0.0075737135,2017-12-19 03:00:00,0.0439524037,2017-12-13 11:21:05,-0.3412699634,2017-12-15 23:40:05,67.0,2017-12-15 23:50:10,97.167,2017-12-15 23:40:10,69.333
2017-12-31 17:30:10,0.0205737135,2017-12-19 03:10:00,0.0479524037,2017-12-13 11:22:05,-0.3352699634,2017-12-15 23:45:05,67.667,2017-12-15 23:55:05,97.167,2017-12-15 23:45:10,70.234
2017-12-31 18:00:10,0.0075737135,2017-12-19 03:20:00,0.0481524037,2017-12-13 11:23:05,-0.3622699634,2017-12-15 23:50:05,67.333,2017-12-16 00:00:10,97.167,2017-12-15 23:50:10,71.333
2017-12-31 18:30:10,0.0175737135,2017-12-19 03:30:00,0.0529524037,2017-12-13 11:24:05,-0.3282699634,2017-12-15 23:55:05,67.333,2017-12-16 00:05:05,96.844,2017-12-15 23:55:10,69.435
2017-12-31 19:00:10,0.0235737135,2017-12-19 03:40:00,0.0529524037,2017-12-13 11:25:10,-0.3072699634,2017-12-16 00:00:21,66.667,2017-12-16 00:10:10,97.334,2017-12-16 00:00:10,69.667
2017-12-31 19:30:10,0.0135737135,2017-12-19 03:50:00,0.0529524037,2017-12-13 11:26:05,-0.3282699634,2017-12-16 00:05:05,66.667,2017-12-16 00:15:05,97.167,2017-12-16 00:05:10,71.667
2017-12-31 20:00:10,0.0015737135,2017-12-19 04:00:00,0.0459524037,2017-12-13 11:27:05,-0.3652699634,2017-12-16 00:10:05,68.0,2017-12-16 00:20:10,97.492,2017-12-16 00:10:10,68.227
2017-12-31 20:30:10,0.0075737135,2017-12-19 04:10:00,0.0459524037,2017-12-13 11:28:05,-0.3562699634,2017-12-16 00:15:05,66.333,2017-12-16 00:25:05,97.167,2017-12-16 00:15:10,68.333
2017-12-31 21:00:10,0.0135737135,2017-12-19 04:20:00,0.0571524037,2017-12-13 11:29:05,-0.3162699634,2017-12-16 00:20:05,67.667,2017-12-16 00:30:10,96.844,2017-12-16 00:20:10,68.771
2017-12-31 21:30:10,-0.0014262865,2017-12-19 04:30:00,0.0451524037,2017-12-13 11:30:10,-0.3252699634,2017-12-16 00:25:05,67.333,2017-12-16 00:35:05,97.334,2017-12-16 00:25:10,72.667
2017-12-31 22:00:10,0.0105737135,2017-12-19 04:40:00,0.0411524037,2017-12-13 11:31:05,-0.3442699634,2017-12-16 00:30:21,67.0,2017-12-16 00:40:10,97.167,2017-12-16 00:30:10,73.244
2017-12-31 22:30:10,0.0265737135,2017-12-19 04:50:00,0.0461524037,2017-12-13 11:32:05,-0.3412699634,2017-12-16 00:35:05,66.333,2017-12-16 00:45:05,97.167,2017-12-16 00:35:10,73.0
2017-12-31 23:00:10,0.0045737135,2017-12-19 05:00:00,0.0451524037,2017-12-13 11:33:05,-0.3412699634,2017-12-16 00:40:05,67.333,2017-12-16 00:50:10,97.492,2017-12-16 00:40:10,69.333
2017-12-31 23:30:10,0.0045737135,2017-12-19 05:10:00,0.0473524037,2017-12-13 11:34:05,-0.3282699634,2017-12-16 00:45:05,67.333,2017-12-16 00:55:05,96.844,2017-12-16 00:45:10,71.761
2018-01-01 00:00:10,0.0205737135,2017-12-19 05:20:00,0.0493524037,2017-12-13 11:35:10,-0.3132699634,2017-12-16 00:50:05,67.333,2017-12-16 01:00:10,97.167,2017-12-16 00:50:10,70.0
2018-01-01 00:30:10,0.0015737135,2017-12-19 05:30:00,0.0595524037,2017-12-13 11:36:05,-0.3502699634,2017-12-16 00:55:05,67.0,2017-12-16 01:05:05,97.334,2017-12-16 00:55:10,68.562
2018-01-01 01:00:10,0.0075737135,2017-12-19 05:40:00,0.0417524037,2017-12-13 11:37:05,-0.3472699634,2017-12-16 01:00:21,67.333,2017-12-16 01:10:10,97.167,2017-12-16 01:00:10,70.333
2018-01-01 01:30:10,-0.0104262865,2017-12-19 05:50:00,0.0441524037,2017-12-13 11:38:05,-0.3652699634,2017-12-16 01:05:05,66.667,2017-12-16 01:15:05,97.492,2017-12-16 01:05:10,71.428
2018-01-01 02:00:10,-0.0294262865,2017-12-19 06:00:00,0.0467524037,2017-12-13 11:39:05,-0.3312699634,2017-12-16 01:10:05,67.333,2017-12-16 01:20:10,96.844,2017-12-16 01:10:10,70.333
2018-01-01 02:30:10,0.0105737135,2017-12-19 06:10:00,0.0461524037,2017-12-13 11:40:10,-0.3102699634,2017-12-16 01:15:05,67.333,2017-12-16 01:25:05,97.334,2017-12-16 01:15:10,71.237
2018-01-01 03:00:10,-0.0044262865,2017-12-19 06:20:00,0.0523524037,2017-12-13 11:41:05,-0.3652699634,2017-12-16 01:20:05,67.0,2017-12-16 01:30:10,97.167,2017-12-16 01:20:10,70.667
2018-01-01 03:30:10,-0.0134262865,2017-12-19 06:30:00,0.0535524037,2017-12-13 11:42:05,-0.3502699634,2017-12-16 01:25:05,66.667,2017-12-16 01:35:05,97.334,2017-12-16 01:25:10,72.425
2018-01-01 04:00:10,-0.0074262865,2017-12-19 06:40:00,0.0485524037,2017-12-13 11:43:05,-0.3472699634,2017-12-16 01:30:21,66.667,2017-12-16 01:40:10,97.492,2017-12-16 01:30:10,72.667
2018-01-01 04:30:10,-0.0134262865,2017-12-19 06:50:00,0.0427524037,2017-12-13 11:44:05,-0.3222699634,2017-12-16 01:35:05,67.333,2017-12-16 01:45:05,96.844,2017-12-16 01:35:10,70.568
2018-01-01 05:00:10,-0.0134262865,2017-12-19 07:00:00,0.0505524037,2017-12-13 11:45:10,-0.3442699634,2017-12-16 01:40:05,67.0,2017-12-16 01:50:10,97.334,2017-12-16 01:40:10,72.667
2018-01-01 05:30:10,0.0015737135,2017-12-19 07:10:00,0.0521524037,2017-12-13 11:46:05,-0.3162699634,2017-12-16 01:45:05,67.0,2017-12-16 01:55:05,97.492,2017-12-16 01:45:10,68.106
2018-01-01 06:00:10,-0.0164262865,2017-12-19 07:20:00,0.0453524037,2017-12-13 11:47:05,-0.3562699634,2017-12-16 01:50:05,68.0,2017-12-16 02:00:10,97.01,2017-12-16 01:50:10,68.896
2018-01-01 06:30:10,-0.0164262865,2017-12-19 07:30:00,0.0523524037,2017-12-13 11:48:05,-0.3352699634,2017-12-16 01:55:05,67.333,2017-12-16 02:05:05,97.492,2017-12-16 01:55:10,71.0
2018-01-01 07:00:10,-0.0074262865,2017-12-19 07:40:00,0.0461524037,2017-12-13 11:49:05,-0.3382699634,2017-12-16 02:00:21,66.667,2017-12-16 02:10:10,97.01,2017-12-16 02:00:10,71.096
2018-01-01 07:30:10,-0.0134262865,2017-12-19 07:50:00,0.0499524037,2017-12-13 11:50:10,-0.3532699634,2017-12-16 02:05:05,67.0,2017-12-16 02:15:05,97.492,2017-12-16 02:05:10,72.575
2018-01-01 08:00:10,0.0015737135,2017-12-19 08:00:00,0.0491524037,2017-12-13 11:51:05,-0.3502699634,2017-12-16 02:10:05,67.0,2017-12-16 02:20:10,97.01,2017-12-16 02:10:10,69.0
2018-01-01 08:30:10,-0.0324262865,2017-12-19 08:10:00,0.0471524037,2017-12-13 11:52:05,-0.3312699634,2017-12-16 02:15:05,68.0,2017-12-16 02:25:05,97.492,2017-12-16 02:15:10,71.428
2018-01-01 09:00:10,-0.0074262865,2017-12-19 08:20:00,0.0511524037,2017-12-13 11:53:05,-0.3442699634,2017-12-16 02:20:05,67.667,2017-12-16 02:30:10,97.01,2017-12-16 02:20:10,71.333
2018-01-01 09:30:10,-0.0254262865,2017-12-19 08:30:00,0.0499524037,2017-12-13 11:54:05,-0.3352699634,2017-12-16 02:25:05,66.667,2017-12-16 02:35:05,97.167,2017-12-16 02:25:10,69.231
