"countB, x","countB, y","mS/m ADC8, x","mS/m ADC8, y"
2017-12-15 15:01:36,1.1938538133,2017-12-15 15:01:36,24.922508138
2017-12-15 15:11:38,1.1943521721,2017-12-15 15:11:38,26.1682637533
2017-12-15 15:21:39,1.1950083214,2017-12-15 15:21:39,26.6036246745
2017-12-15 15:31:41,1.1926910226,2017-12-15 15:31:41,25.2382202148
2017-12-15 15:41:43,1.1928571356,2017-12-15 15:41:43,25.8153499349
2017-12-15 15:51:44,1.1950083214,2017-12-15 15:51:44,25.5408614095
2017-12-15 16:01:46,1.1928571555,2017-12-15 16:01:46,25.3749617513
2017-12-15 16:11:47,1.194342744,2017-12-15 16:11:47,25.0461787923
2017-12-15 16:21:49,1.194684398,2017-12-15 16:21:49,25.3628963216
2017-12-15 16:31:51,1.194850491,2017-12-15 16:31:51,26.8942004395
2017-12-15 16:41:52,1.1946755427,2017-12-15 16:41:52,25.8384753418
2017-12-15 16:51:54,1.1938538133,2017-12-15 16:51:54,24.9556880697
2017-12-15 17:01:55,1.1953411001,2017-12-15 17:01:56,25.0250642904
2017-12-15 17:11:57,1.1930232685,2017-12-15 17:11:57,26.2537272135
2017-12-15 17:21:58,1.1953411001,2017-12-15 17:21:59,25.3055855306
2017-12-15 17:32:01,1.1930348094,2017-12-15 17:32:01,25.1416967773
2017-12-15 17:42:02,1.1956738788,2017-12-15 17:42:02,26.5020739746
2017-12-15 17:52:05,1.1932006668,2017-12-15 17:52:05,25.5670031738
2017-12-15 18:02:07,1.1956810758,2017-12-15 18:02:07,25.8837207031
2017-12-15 18:12:09,1.1946843781,2017-12-15 18:12:09,25.1788985189
2017-12-15 18:22:11,1.1940199263,2017-12-15 18:22:11,25.1376749674
2017-12-15 18:32:12,1.194841932,2017-12-15 18:32:12,25.4543924967
2017-12-15 18:42:14,1.1925249296,2017-12-15 18:42:14,25.0170206706
2017-12-15 18:52:16,1.1936877003,2017-12-15 18:52:16,24.8179410807
2017-12-15 19:02:17,1.1951747107,2017-12-15 19:02:17,25.3538472493
2017-12-15 19:12:18,1.1953411001,2017-12-15 19:12:18,25.4372998047
2017-12-15 19:22:20,1.1930232485,2017-12-15 19:22:20,25.5790686035
2017-12-15 19:32:22,1.1938538133,2017-12-15 19:32:22,26.2336181641
2017-12-15 19:42:24,1.1941860592,2017-12-15 19:42:24,25.4222180176
2017-12-15 19:52:26,1.1938538133,2017-12-15 19:52:26,25.8857316081
2017-12-15 20:02:27,1.1951747107,2017-12-15 20:02:27,24.0588244629
2017-12-15 20:12:28,1.194841932,2017-12-15 20:12:28,25.7580391439
2017-12-15 20:22:30,1.1931893615,2017-12-15 20:22:30,26.4065559896
2017-12-15 20:32:32,1.1945182851,2017-12-15 20:32:32,25.2070511882
2017-12-15 20:42:33,1.1955074894,2017-12-15 20:42:33,25.7892081706
2017-12-15 20:52:34,1.1955074894,2017-12-15 20:52:34,25.2060457357
2017-12-15 21:02:35,1.1946755227,2017-12-15 21:02:35,25.9722005208
2017-12-15 21:12:36,1.1953411001,2017-12-15 21:12:36,25.0652823893
2017-12-15 21:22:38,1.1931893814,2017-12-15 21:22:38,25.4031144206
2017-12-15 21:32:40,1.1956810558,2017-12-15 21:32:40,25.5921394857
2017-12-15 21:42:41,1.1953411001,2017-12-15 21:42:41,26.4135941569
2017-12-15 21:52:43,1.1945182651,2017-12-15 21:52:43,26.275847168
2017-12-15 22:02:44,1.1958402681,2017-12-15 22:02:44,25.7701045736
2017-12-15 22:12:46,1.1938538332,2017-12-15 22:12:46,26.3914742025
2017-12-15 22:22:47,1.1956738588,2017-12-15 22:22:47,25.3327327474
2017-12-15 22:32:49,1.194684398,2017-12-15 22:32:49,25.0934350586
2017-12-15 22:42:51,1.1935215874,2017-12-15 22:42:51,25.3669181315
2017-12-15 22:52:53,1.1966777535,2017-12-15 22:52:54,25.0119934082
2017-12-15 23:02:55,1.1953488299,2017-12-15 23:02:55,25.7871972656
2017-12-15 23:12:57,1.195016604,2017-12-15 23:12:57,25.0532169596
2017-12-15 23:22:58,1.1955074894,2017-12-15 23:22:58,24.8279956055
2017-12-15 23:33:00,1.1953488499,2017-12-15 23:33:01,25.6092321777
2017-12-15 23:43:02,1.1938538133,2017-12-15 23:43:02,25.5951558431
2017-12-15 23:53:03,1.1968386042,2017-12-15 23:53:03,26.1230183919
2017-12-16 00:03:04,1.1955074894,2017-12-16 00:03:04,25.2774328613
2017-12-16 00:13:06,1.1945182651,2017-12-16 00:13:06,26.3401961263
2017-12-16 00:23:07,1.1960066575,2017-12-16 00:23:07,25.7047501628
2017-12-16 00:33:09,1.1960132817,2017-12-16 00:33:09,26.797677002
2017-12-16 00:43:10,1.1958402681,2017-12-16 00:43:11,25.0441678874
2017-12-16 00:53:12,1.1941860592,2017-12-16 00:53:12,25.1266149902
2017-12-16 01:03:14,1.1936877003,2017-12-16 01:03:14,25.5911340332
2017-12-16 01:13:15,1.1963394362,2017-12-16 01:13:15,26.2647871908
2017-12-16 01:23:17,1.1938538133,2017-12-16 01:23:17,25.8756770833
2017-12-16 01:33:18,1.1971713829,2017-12-16 01:33:19,25.3608854167
2017-12-16 01:43:20,1.1928571555,2017-12-16 01:43:20,24.9597098796
2017-12-16 01:53:21,1.1953410801,2017-12-16 01:53:21,25.2623510742
2017-12-16 02:03:23,1.1945182851,2017-12-16 02:03:23,25.5388505046
2017-12-16 02:13:25,1.1951827169,2017-12-16 02:13:25,24.7525866699
2017-12-16 02:23:26,1.1968386042,2017-12-16 02:23:27,25.8123335775
2017-12-16 02:33:29,1.1935323418,2017-12-16 02:33:29,24.9888680013
2017-12-16 02:43:30,1.1963394362,2017-12-16 02:43:30,24.4931799316
2017-12-16 02:53:32,1.1955149429,2017-12-16 02:53:32,24.712368571
2017-12-16 03:03:33,1.1953411001,2017-12-16 03:03:33,25.8193717448
2017-12-16 03:13:35,1.1943521721,2017-12-16 03:13:35,26.0305167643
2017-12-16 03:23:36,1.1965058055,2017-12-16 03:23:36,24.6188614909
2017-12-16 03:33:38,1.194684398,2017-12-16 03:33:38,25.211072998
2017-12-16 03:43:40,1.1936877003,2017-12-16 03:43:40,24.2941003418
2017-12-16 03:53:42,1.194684398,2017-12-16 03:53:42,26.023478597
2017-12-16 04:03:43,1.1953410801,2017-12-16 04:03:43,24.1181461589
2017-12-16 04:13:45,1.1941860592,2017-12-16 04:13:45,25.0089770508
2017-12-16 04:23:46,1.1956738788,2017-12-16 04:23:47,25.3508308919
2017-12-16 04:33:48,1.1938538133,2017-12-16 04:33:48,25.4222180176
2017-12-16 04:43:50,1.1931893615,2017-12-16 04:43:50,25.4614306641
2017-12-16 04:53:51,1.1956738788,2017-12-16 04:53:51,24.9365844727
2017-12-16 05:03:53,1.1935216073,2017-12-16 05:03:53,24.6862268066
2017-12-16 05:13:55,1.1940199263,2017-12-16 05:13:55,24.6681286621
2017-12-16 05:23:57,1.1936877003,2017-12-16 05:23:57,25.0753369141
2017-12-16 05:33:58,1.1965058255,2017-12-16 05:33:59,24.9908789063
2017-12-16 05:44:00,1.1930232685,2017-12-16 05:44:00,24.9667480469
2017-12-16 05:54:02,1.1946843781,2017-12-16 05:54:02,24.8068811035
2017-12-16 06:04:04,1.1945182651,2017-12-16 06:04:04,25.1225931803
2017-12-16 06:14:06,1.1936877203,2017-12-16 06:14:06,25.018026123
2017-12-16 06:24:07,1.194841932,2017-12-16 06:24:07,24.865197347
2017-12-16 06:34:09,1.1946843781,2017-12-16 06:34:09,25.4383052572
2017-12-16 06:44:11,1.1940199263,2017-12-16 06:44:11,24.4921744792
2017-12-16 06:54:12,1.1951747107,2017-12-16 06:54:12,23.7521614583
2017-12-16 07:04:14,1.1931893814,2017-12-16 07:04:14,25.4936051432
2017-12-16 07:14:15,1.1950083214,2017-12-16 07:14:15,25.6323575846
2017-12-16 07:24:17,1.1941860392,2017-12-16 07:24:17,27.3034195964
2017-12-16 07:34:19,1.1935215874,2017-12-16 07:34:19,24.6962813314
2017-12-16 07:44:22,1.1943615292,2017-12-16 07:44:22,25.6383902995
2017-12-16 07:54:24,1.1938538332,2017-12-16 07:54:24,26.1712801107
2017-12-16 08:04:26,1.1926910226,2017-12-16 08:04:26,26.0325276693
2017-12-16 08:14:28,1.1928571356,2017-12-16 08:14:28,25.0421569824
2017-12-16 08:24:30,1.1941860592,2017-12-16 08:24:30,25.7077665202
2017-12-16 08:34:31,1.1958402681,2017-12-16 08:34:31,25.8093172201
2017-12-16 08:44:33,1.1943521522,2017-12-16 08:44:33,25.5478995768
2017-12-16 08:54:35,1.1936877003,2017-12-16 08:54:35,24.8360392253
2017-12-16 09:04:37,1.195016624,2017-12-16 09:04:37,25.1889530436
2017-12-16 09:14:39,1.1931893615,2017-12-16 09:14:39,26.872080485
2017-12-16 09:24:41,1.1946843781,2017-12-16 09:24:41,25.2653674316
2017-12-16 09:34:42,1.1946755427,2017-12-16 09:34:42,25.3880326335
2017-12-16 09:44:44,1.1938538332,2017-12-16 09:44:44,24.6057906087
2017-12-16 09:54:46,1.1946843781,2017-12-16 09:54:46,26.3995178223
2017-12-16 10:04:48,1.1946843781,2017-12-16 10:04:48,25.1205822754
2017-12-16 10:14:50,1.1941860592,2017-12-16 10:14:50,24.9868570964
2017-12-16 10:24:51,1.1958402681,2017-12-16 10:24:51,25.6021940104
2017-12-16 10:34:53,1.1933554744,2017-12-16 10:34:53,25.6132539876
2017-12-16 10:44:55,1.1946843781,2017-12-16 10:44:55,24.7043249512
2017-12-16 10:54:57,1.1943521721,2017-12-16 10:54:57,25.5519213867
2017-12-16 11:04:59,1.1938538133,2017-12-16 11:04:59,25.4051253255
2017-12-16 11:15:01,1.1931893615,2017-12-16 11:15:01,25.7962463379
2017-12-16 11:25:02,1.1955074894,2017-12-16 11:25:02,26.8569986979
2017-12-16 11:35:03,1.1950083214,2017-12-16 11:35:03,24.8903336589
2017-12-16 11:45:05,1.194850511,2017-12-16 11:45:05,25.6695593262
2017-12-16 11:55:07,1.1941860392,2017-12-16 11:55:07,25.3518363444
2017-12-16 12:05:10,1.1932006668,2017-12-16 12:05:10,25.0733260091
2017-12-16 12:15:12,1.1958471688,2017-12-16 12:15:12,25.6504557292
2017-12-16 12:25:15,1.1933665043,2017-12-16 12:25:15,25.3739562988
2017-12-16 12:35:17,1.1931893615,2017-12-16 12:35:17,25.1467240397
2017-12-16 12:45:19,1.1941860592,2017-12-16 12:45:19,25.3407763672
2017-12-16 12:55:20,1.1953411001,2017-12-16 12:55:21,24.7013085938
2017-12-16 13:05:23,1.1923714595,2017-12-16 13:05:23,24.7244340007
2017-12-16 13:15:24,1.1955074894,2017-12-16 13:15:24,25.6031994629
2017-12-16 13:25:26,1.1930232685,2017-12-16 13:25:26,26.4507958984
2017-12-16 13:35:27,1.1950083214,2017-12-16 13:35:27,24.8933500163
2017-12-16 13:45:29,1.1940199263,2017-12-16 13:45:29,26.1732910156
2017-12-16 13:55:31,1.1928571356,2017-12-16 13:55:31,26.2145145671
2017-12-16 14:05:33,1.1941860592,2017-12-16 14:05:33,24.8752518717
2017-12-16 14:15:34,1.1946755427,2017-12-16 14:15:34,25.2261547852
2017-12-16 14:25:36,1.1951827169,2017-12-16 14:25:36,24.9788134766
2017-12-16 14:35:38,1.1926910226,2017-12-16 14:35:38,25.1145495605
2017-12-16 14:45:40,1.1938538332,2017-12-16 14:45:40,25.2935201009
2017-12-16 14:55:42,1.1926910226,2017-12-16 14:55:42,25.1215877279
2017-12-16 15:05:44,1.1941860392,2017-12-16 15:05:44,25.4433325195
2017-12-16 15:15:45,1.1946755427,2017-12-16 15:15:45,25.5428723145
2017-12-16 15:25:48,1.1925373169,2017-12-16 15:25:48,25.2020239258
2017-12-16 15:35:49,1.1958402681,2017-12-16 15:35:49,25.7721154785
2017-12-16 15:45:51,1.1938538133,2017-12-16 15:45:51,25.3407763672
2017-12-16 15:55:53,1.1943521721,2017-12-16 15:55:53,25.0280806478
2017-12-16 16:05:55,1.1941860392,2017-12-16 16:05:55,25.1829203288
2017-12-16 16:15:57,1.1956810758,2017-12-16 16:15:57,25.3025691732
2017-12-16 16:25:59,1.1931893615,2017-12-16 16:25:59,25.1638167318
2017-12-16 16:36:00,1.1951747107,2017-12-16 16:36:00,24.8541373698
2017-12-16 16:46:01,1.1950083214,2017-12-16 16:46:01,25.444337972
2017-12-16 16:56:04,1.1923714794,2017-12-16 16:56:04,24.3494002279
2017-12-16 17:06:05,1.1951747107,2017-12-16 17:06:05,25.251291097
2017-12-16 17:16:06,1.1950083014,2017-12-16 17:16:06,24.8983772786
2017-12-16 17:26:08,1.1933554944,2017-12-16 17:26:08,24.826990153
2017-12-16 17:36:10,1.195016604,2017-12-16 17:36:10,23.7441178385
2017-12-16 17:46:12,1.1940199462,2017-12-16 17:46:12,25.9691841634
2017-12-16 17:56:13,1.1940099653,2017-12-16 17:56:13,24.7968265788
2017-12-16 18:06:15,1.1933554944,2017-12-16 18:06:15,24.7857666016
2017-12-16 18:16:17,1.1946843781,2017-12-16 18:16:17,25.4976269531
2017-12-16 18:26:19,1.1930232685,2017-12-16 18:26:19,24.8410664876
2017-12-16 18:36:20,1.1730449074,2017-12-16 18:36:20,25.790213623
2017-12-16 18:46:22,1.1930232685,2017-12-16 18:46:22,24.9677534993
2017-12-16 18:56:24,1.1926910226,2017-12-16 18:56:24,26.447779541
2017-12-16 19:06:26,1.1936877203,2017-12-16 19:06:26,25.8575789388
2017-12-16 19:16:27,1.1940099653,2017-12-16 19:16:27,25.0682987467
2017-12-16 19:26:29,1.1933554944,2017-12-16 19:26:29,25.5066760254
2017-12-16 19:36:31,1.1935215874,2017-12-16 19:36:31,24.5414416504
2017-12-16 19:46:33,1.1940199462,2017-12-16 19:46:33,25.3236836751
2017-12-16 19:56:35,1.1941860392,2017-12-16 19:56:35,25.1628112793
2017-12-16 20:06:37,1.1936877003,2017-12-16 20:06:37,25.6936901855
2017-12-16 20:16:39,1.1945182851,2017-12-16 20:16:40,25.2442529297
2017-12-16 20:26:41,1.1930232485,2017-12-16 20:26:42,24.6359541829
2017-12-16 20:36:43,1.1945182651,2017-12-16 20:36:44,24.324263916
2017-12-16 20:46:46,1.1917081295,2017-12-16 20:46:46,25.6494502767
2017-12-16 20:56:47,1.1936772066,2017-12-16 20:56:47,25.1758821615
2017-12-16 21:06:49,1.1928571356,2017-12-16 21:06:49,25.310612793
2017-12-16 21:16:51,1.1936877203,2017-12-16 21:16:51,24.3323075358
2017-12-16 21:26:52,1.1955074894,2017-12-16 21:26:53,26.2416617839
2017-12-16 21:36:54,1.1930232485,2017-12-16 21:36:54,24.7847611491
2017-12-16 21:46:56,1.1931893615,2017-12-16 21:46:56,24.9335681152
2017-12-16 21:56:58,1.1920265907,2017-12-16 21:56:58,25.1959912109
2017-12-16 22:06:59,1.1953411001,2017-12-16 22:06:59,25.5700195313
2017-12-16 22:17:01,1.1925249097,2017-12-16 22:17:01,24.8812845866
2017-12-16 22:27:03,1.1941860392,2017-12-16 22:27:03,24.9838407389
2017-12-16 22:37:04,1.1946755427,2017-12-16 22:37:04,25.0512060547
2017-12-16 22:47:06,1.1933554944,2017-12-16 22:47:06,24.6168505859
2017-12-16 22:57:08,1.1936877003,2017-12-16 22:57:08,24.7757120768
2017-12-16 23:07:10,1.195016604,2017-12-16 23:07:10,24.9657425944
2017-12-16 23:17:11,1.1941763746,2017-12-16 23:17:11,25.7791536458
2017-12-16 23:27:13,1.1925249296,2017-12-16 23:27:13,25.9028243001
2017-12-16 23:37:15,1.1930232485,2017-12-16 23:37:15,24.9597098796
2017-12-16 23:47:16,1.1961730468,2017-12-16 23:47:17,24.4549727376
2017-12-16 23:57:19,1.1920398044,2017-12-16 23:57:19,25.1135441081
2017-12-17 00:07:22,1.1938640167,2017-12-17 00:07:22,24.4951908366
2017-12-17 00:17:25,1.1946931842,2017-12-17 00:17:25,24.536414388
2017-12-17 00:27:27,1.1951827369,2017-12-17 00:27:27,23.7742814128
2017-12-17 00:37:29,1.1953488299,2017-12-17 00:37:29,25.5096923828
2017-12-17 00:47:31,1.1945182851,2017-12-17 00:47:31,25.2000130208
2017-12-17 00:57:33,1.194850491,2017-12-17 00:57:33,24.326274821
2017-12-17 01:07:34,1.1968386042,2017-12-17 01:07:34,24.7163903809
2017-12-17 01:17:36,1.1941860392,2017-12-17 01:17:36,24.8420719401
2017-12-17 01:27:38,1.1940199462,2017-12-17 01:27:38,23.6536271159
2017-12-17 01:37:39,1.1945091333,2017-12-17 01:37:39,25.2150948079
2017-12-17 01:47:40,1.194841932,2017-12-17 01:47:40,25.6866520182
2017-12-17 01:57:41,1.1950083214,2017-12-17 01:57:42,24.7234285482
2017-12-17 02:07:43,1.1941860592,2017-12-17 02:07:43,24.9406062826
2017-12-17 02:17:44,1.1958402681,2017-12-17 02:17:45,23.9773828125
2017-12-17 02:27:46,1.195016604,2017-12-17 02:27:46,25.1929748535
2017-12-17 02:37:48,1.1938538133,2017-12-17 02:37:48,25.2583292643
2017-12-17 02:47:49,1.1958402681,2017-12-17 02:47:50,24.8832954915
2017-12-17 02:57:51,1.1933554944,2017-12-17 02:57:51,25.4272452799
2017-12-17 03:07:53,1.1946843781,2017-12-17 03:07:53,25.2181111654
2017-12-17 03:17:54,1.1956738788,2017-12-17 03:17:54,24.3272802734
2017-12-17 03:27:56,1.1951827169,2017-12-17 03:27:56,24.2156750488
2017-12-17 03:37:58,1.1945182851,2017-12-17 03:37:58,24.2840458171
2017-12-17 03:48:00,1.1945182651,2017-12-17 03:48:00,24.7455485026
2017-12-17 03:58:01,1.1955074894,2017-12-17 03:58:02,24.4459236654
2017-12-17 04:08:04,1.1932006668,2017-12-17 04:08:04,24.5806542969
2017-12-17 04:18:05,1.1953411001,2017-12-17 04:18:05,25.9812495931
2017-12-17 04:28:07,1.1936877003,2017-12-17 04:28:07,24.8209574382
2017-12-17 04:38:08,1.1958402681,2017-12-17 04:38:08,25.0904187012
2017-12-17 04:48:10,1.1940199263,2017-12-17 04:48:10,24.7063358561
2017-12-17 04:58:12,1.195016624,2017-12-17 04:58:12,24.3041548665
2017-12-17 05:08:13,1.1951746907,2017-12-17 05:08:13,24.8330228678
2017-12-17 05:18:15,1.195016624,2017-12-17 05:18:15,25.696706543
2017-12-17 05:28:17,1.1936877003,2017-12-17 05:28:17,25.0954459635
2017-12-17 05:38:19,1.1941860592,2017-12-17 05:38:19,24.2418168132
2017-12-17 05:48:20,1.1941763546,2017-12-17 05:48:20,25.4302616374
2017-12-17 05:58:22,1.194684398,2017-12-17 05:58:22,24.3403511556
2017-12-17 06:08:23,1.1941763746,2017-12-17 06:08:23,24.419781901
2017-12-17 06:18:25,1.1938538133,2017-12-17 06:18:25,25.9822550456
2017-12-17 06:28:27,1.1943521522,2017-12-17 06:28:28,24.9979170736
2017-12-17 06:38:29,1.1941860592,2017-12-17 06:38:29,24.5675834147
2017-12-17 06:48:31,1.1935215874,2017-12-17 06:48:31,24.7354939779
2017-12-17 06:58:33,1.195016624,2017-12-17 06:58:33,24.6862268066
2017-12-17 07:08:34,1.194841912,2017-12-17 07:08:34,25.1115332031
2017-12-17 07:18:36,1.1920265907,2017-12-17 07:18:36,24.5876924642
2017-12-17 07:28:38,1.1943521522,2017-12-17 07:28:38,24.5333980306
2017-12-17 07:38:40,1.1943521721,2017-12-17 07:38:40,23.7591996257
2017-12-17 07:48:41,1.1960066375,2017-12-17 07:48:41,24.595736084
2017-12-17 07:58:42,1.1951747107,2017-12-17 07:58:43,25.2311820475
2017-12-17 08:08:44,1.1938538332,2017-12-17 08:08:44,24.3976619466
2017-12-17 08:18:46,1.1945182651,2017-12-17 08:18:46,25.0119934082
2017-12-17 08:28:48,1.1936877003,2017-12-17 08:28:48,25.7399409993
2017-12-17 08:38:49,1.1958402681,2017-12-17 08:38:50,24.6822049967
2017-12-17 08:48:51,1.1938538332,2017-12-17 08:48:51,24.886311849
2017-12-17 08:58:52,1.1958402681,2017-12-17 08:58:52,25.098462321
2017-12-17 09:08:53,1.1953411001,2017-12-17 09:08:53,24.865197347
2017-12-17 09:18:55,1.1943521522,2017-12-17 09:18:55,23.6727307129
2017-12-17 09:28:57,1.195016604,2017-12-17 09:28:57,25.0451733398
2017-12-17 09:38:59,1.1958471887,2017-12-17 09:38:59,24.6691341146
2017-12-17 09:49:00,1.1951747107,2017-12-17 09:49:00,25.0371297201
2017-12-17 09:59:01,1.1960066375,2017-12-17 09:59:01,23.5882727051
2017-12-17 10:09:03,1.1918604777,2017-12-17 10:09:03,25.193980306
2017-12-17 10:19:05,1.1938538133,2017-12-17 10:19:05,24.674161377
2017-12-17 10:29:08,1.1925373169,2017-12-17 10:29:08,23.9311319987
2017-12-17 10:39:09,1.1945091533,2017-12-17 10:39:09,24.4127437337
2017-12-17 10:49:11,1.1936877003,2017-12-17 10:49:11,25.1085168457
2017-12-17 10:59:12,1.1938435959,2017-12-17 10:59:12,24.9959061686
2017-12-17 11:09:13,1.194841932,2017-12-17 11:09:13,23.5882727051
2017-12-17 11:19:16,1.1917081295,2017-12-17 11:19:16,24.4539672852
2017-12-17 11:29:17,1.1928452598,2017-12-17 11:29:17,25.1597949219
2017-12-17 11:39:19,1.194850491,2017-12-17 11:39:19,25.058244222
2017-12-17 11:49:21,1.1943521721,2017-12-17 11:49:21,24.2086368815
2017-12-17 11:59:23,1.1938538133,2017-12-17 11:59:23,24.6108178711
2017-12-17 12:09:24,1.1956738788,2017-12-17 12:09:24,24.4851363118
2017-12-17 12:19:26,1.1925249097,2017-12-17 12:19:26,23.2594897461
2017-12-17 12:29:28,1.1951827369,2017-12-17 12:29:28,24.4740763346
2017-12-17 12:39:29,1.1955074694,2017-12-17 12:39:29,23.8305867513
2017-12-17 12:49:31,1.1936877203,2017-12-17 12:49:31,23.380144043
2017-12-17 12:59:33,1.1938538133,2017-12-17 12:59:33,24.5092671712
2017-12-17 13:09:34,1.1955074894,2017-12-17 13:09:34,23.0503556315
2017-12-17 13:19:36,1.1938538133,2017-12-17 13:19:36,24.4730708822
2017-12-17 13:29:37,1.1953411001,2017-12-17 13:29:38,23.7571887207
2017-12-17 13:39:39,1.1930232685,2017-12-17 13:39:39,23.5319673665
2017-12-17 13:49:41,1.1940199263,2017-12-17 13:49:41,23.3580240885
2017-12-17 13:59:42,1.1953411001,2017-12-17 13:59:42,24.7777229818
2017-12-17 14:09:44,1.1925249097,2017-12-17 14:09:44,24.8581591797
2017-12-17 14:19:45,1.1940099853,2017-12-17 14:19:45,24.0115681966
2017-12-17 14:29:46,1.194342764,2017-12-17 14:29:47,25.484556071
2017-12-17 14:39:48,1.1935216073,2017-12-17 14:39:48,23.9431974284
2017-12-17 14:49:50,1.1946843781,2017-12-17 14:49:50,25.0411515299
2017-12-17 14:59:51,1.1938435959,2017-12-17 14:59:51,23.3570186361
2017-12-17 15:09:53,1.1936877003,2017-12-17 15:09:53,25.2140893555
2017-12-17 15:19:54,1.194841932,2017-12-17 15:19:55,24.0216227214
2017-12-17 15:29:56,1.1926910226,2017-12-17 15:29:56,24.3664929199
2017-12-17 15:39:57,1.194841932,2017-12-17 15:39:58,24.9164754232
2017-12-17 15:49:59,1.1938538332,2017-12-17 15:49:59,24.8219628906
2017-12-17 16:00:01,1.1923587967,2017-12-17 16:00:01,24.9335681152
2017-12-17 16:10:02,1.1955074894,2017-12-17 16:10:02,23.9663228353
2017-12-17 16:20:04,1.1946843781,2017-12-17 16:20:04,24.4147546387
2017-12-17 16:30:06,1.1933554944,2017-12-17 16:30:06,24.6439978027
2017-12-17 16:40:08,1.1938538133,2017-12-17 16:40:08,24.6952758789
2017-12-17 16:50:11,1.1945273666,2017-12-17 16:50:11,24.6992976888
2017-12-17 17:00:12,1.1965058255,2017-12-17 17:00:13,24.8048701986
2017-12-17 17:10:14,1.1936877003,2017-12-17 17:10:14,24.9134590658
2017-12-17 17:20:16,1.1931893814,2017-12-17 17:20:16,25.0361242676
2017-12-17 17:30:17,1.1955074694,2017-12-17 17:30:17,23.3751167806
2017-12-17 17:40:19,1.1931893814,2017-12-17 17:40:19,24.5434525553
2017-12-17 17:50:20,1.1945091533,2017-12-17 17:50:20,25.52075236
2017-12-17 18:00:21,1.194841932,2017-12-17 18:00:21,25.2422420247
2017-12-17 18:10:23,1.1931893615,2017-12-17 18:10:23,24.941611735
2017-12-17 18:20:24,1.1946755427,2017-12-17 18:20:24,24.6027742513
2017-12-17 18:30:26,1.1930232485,2017-12-17 18:30:26,23.8074613444
2017-12-17 18:40:27,1.1953411001,2017-12-17 18:40:27,24.0889880371
2017-12-17 18:50:29,1.1945182851,2017-12-17 18:50:29,24.6651123047
2017-12-17 19:00:31,1.1936877003,2017-12-17 19:00:31,23.4585693359
2017-12-17 19:10:32,1.1946755427,2017-12-17 19:10:32,24.74856486
2017-12-17 19:20:34,1.1930232485,2017-12-17 19:20:34,22.5415966797
2017-12-17 19:30:35,1.1950083214,2017-12-17 19:30:35,24.2327677409
2017-12-17 19:40:37,1.1940199263,2017-12-17 19:40:37,25.6474393717
2017-12-17 19:50:39,1.1930232685,2017-12-17 19:50:39,23.9995027669
2017-12-17 20:00:41,1.1943521522,2017-12-17 20:00:41,23.7431123861
2017-12-17 20:10:42,1.1941763746,2017-12-17 20:10:43,23.8828702799
2017-12-17 20:20:44,1.1928571356,2017-12-17 20:20:44,24.3685038249
2017-12-17 20:30:46,1.1935216073,2017-12-17 20:30:46,24.9617207845
2017-12-17 20:40:48,1.1923587967,2017-12-17 20:40:48,25.7499955241
2017-12-17 20:50:49,1.1955074894,2017-12-17 20:50:50,24.0648571777
