"bitcoin, x; Moving Average 8, x; Moving Average 40, x; Volume, x; Bollinger Bands, x; Trace 5, x",close,high,low,open,"Moving Average 8, y","Moving Average 40, y","Volume, y",color,"Bollinger Bands, y","Trace 5, y"
2016-05-19,438.71,454.63,438.71,454.52,453.11875,446.15875,218.8858243487,#7F7F7F,463.4269492272,442.2870507728
2016-05-20,442.68,444.05,437.39,437.79,451.6075,446.68675,185.2080509623,#17BECF,464.4069415792,439.6650584208
2016-05-21,443.19,443.78,441.71,442.97,450.0475,447.2045,96.4875109998,#17BECF,464.6304211462,437.5335788538
2016-05-22,439.32,443.43,439.04,443.22,448.00375,447.55775,90.2704179186,#7F7F7F,464.6496497419,434.4243502581
2016-05-23,444.15,444.35,438.82,439.35,446.32625,448.06825,113.8860745244,#17BECF,463.1726442418,433.5973557582
2016-05-24,445.98,447.1,443.93,444.29,445.30375,448.61075,147.5023543657,#17BECF,461.3258788236,433.5061211764
2016-05-25,449.6,450.3,446.06,446.06,444.78125,449.108,145.0867437722,#17BECF,458.7416086301,434.4963913699
2016-05-26,453.38,453.64,447.9,449.67,444.62625,449.67825,143.8171070625,#17BECF,458.4562244349,434.6257755652
2016-05-27,473.46,478.15,453.52,453.52,448.97,450.82975,348.0357369155,#17BECF,469.0887904103,427.9292095897
2016-05-28,530.04,533.47,472.7,473.03,459.89,453.366,341.8591049732,#17BECF,511.8047422361,400.2972577639
2016-05-29,526.23,553.96,512.18,527.48,470.27,455.634,282.6463713585,#7F7F7F,534.2531778575,395.3528221425
2016-05-30,533.86,544.35,522.96,528.47,482.0875,457.94575,164.7598621361,#17BECF,553.6442688464,394.1977311536
2016-05-31,531.39,546.62,520.66,534.19,492.9925,459.99475,260.543103935,#7F7F7F,566.7540061095,398.7279938905
2016-06-01,536.92,543.08,525.64,531.11,504.36,462.27425,160.2879386128,#17BECF,576.7712570174,408.2307429826
2016-06-02,537.97,540.35,533.08,536.51,515.40625,464.4665,112.2333959143,#17BECF,583.0623980706,420.7036019294
2016-06-03,569.19,574.64,536.92,537.68,529.8825,467.23225,214.3748133312,#17BECF,595.0735230053,433.3344769947
2016-06-04,572.73,590.13,564.24,569.71,542.29125,470.01475,165.7417980549,#17BECF,600.9041124143,452.1298875857
2016-06-05,574.98,582.81,569.18,573.31,547.90875,472.737,119.7852099203,#17BECF,598.1981678873,479.1558321127
2016-06-06,585.54,586.47,574.6,574.6,555.3225,476.25825,123.200635311,#17BECF,595.3843150132,504.3856849868
2016-06-07,576.6,590.26,567.51,585.45,560.665,479.448,186.9060006937,#7F7F7F,600.5410294203,508.5409705797
2016-06-08,581.64,582.84,573.13,577.17,566.94625,482.6115,137.9991059762,#17BECF,604.2373940835,515.9266059165
2016-06-09,574.63,582.2,570.95,582.2,571.66,485.76925,124.0815829316,#7F7F7F,604.9547192199,523.3632807801
2016-06-10,577.47,579.13,573.33,575.84,576.5975,488.909,116.0093165013,#17BECF,602.9929992793,534.5410007207
2016-06-11,606.73,607.12,578.67,578.67,581.29,492.9605,135.7391261352,#17BECF,609.5796561817,541.9163438183
2016-06-12,672.78,684.84,607.04,609.68,593.79625,498.5225,411.8508279081,#17BECF,651.575577167,526.882422833
2016-06-13,704.38,716.0,664.49,671.65,609.97125,504.964,345.4030494903,#17BECF,696.5006840149,508.9953159851
2016-06-14,685.56,704.5,662.8,704.5,622.47375,510.9035,272.3233560885,#7F7F7F,718.2960662494,509.7659337506
2016-06-15,694.47,696.3,672.56,685.68,637.2075,516.77525,142.8770141259,#17BECF,737.4905878381,514.4694121619
2016-06-16,766.31,773.72,696.52,696.52,660.29125,524.4695,354.4701230572,#17BECF,781.9252321155,506.1887678845
2016-06-17,748.91,775.36,716.56,768.49,682.07625,531.7285,485.1330600473,#7F7F7F,804.6474431413,517.9285568587
2016-06-18,756.23,777.99,733.93,748.76,704.42125,539.12225,334.1813998387,#17BECF,821.5193207068,535.9746792932
2016-06-19,763.78,766.62,745.63,756.69,724.0525,546.9445,178.3039618738,#17BECF,828.770681228,566.553318772
2016-06-20,737.23,764.08,732.73,763.93,732.10875,554.057,236.7117453169,#7F7F7F,815.2768555622,611.9991444378
2016-06-21,666.65,735.88,639.07,735.88,727.3925,559.354,464.9276231906,#7F7F7F,797.5560025067,641.7039974933
2016-06-22,596.12,678.67,587.48,665.91,716.2125,562.86525,446.8781453399,#7F7F7F,819.7398192628,604.1881807372
2016-06-23,623.98,629.33,558.14,597.44,707.40125,567.073,406.2021218629,#17BECF,825.3459684315,582.5020315685
2016-06-24,665.3,681.73,625.27,625.58,694.775,572.26625,337.166691718,#17BECF,825.3410909097,578.4549090903
2016-06-25,665.12,691.73,646.56,665.28,684.30125,577.54025,190.4257878278,#7F7F7F,824.5677529356,573.3582470645
2016-06-26,629.37,665.98,616.93,665.93,668.44375,581.93,173.5465624355,#7F7F7F,808.0688503256,562.4691496744
2016-06-27,655.27,655.27,620.52,629.35,654.88,586.94625,186.3872907351,#17BECF,791.1872149722,560.6227850278
2016-06-28,647.0,659.25,637.77,658.1,643.60125,592.1535,213.8871715611,#7F7F7F,766.2906583116,563.6733416884
2016-06-29,639.89,644.68,628.28,644.12,640.25625,597.08375,222.6257638032,#7F7F7F,726.9089621257,578.2770378743
2016-06-30,673.34,675.4,636.61,640.59,649.90875,602.8375,206.4038969911,#17BECF,694.6705430535,597.7374569465
2016-07-01,676.3,686.15,669.59,672.51,656.44875,608.762,198.7742126275,#17BECF,697.7816075203,596.5563924797
2016-07-02,703.7,703.7,676.4,676.73,661.24875,615.25075,159.6617876936,#17BECF,705.982935048,609.871064952
2016-07-03,658.66,704.97,649.01,704.97,660.44125,620.56775,196.6295205417,#7F7F7F,703.1559985513,619.6340014487
2016-07-04,683.66,683.66,650.51,658.8,667.2275,626.41925,134.5821022146,#17BECF,707.3053285825,619.1566714175
2016-07-05,670.63,683.49,665.07,683.21,669.1475,631.8505,194.5573565155,#7F7F7F,708.0983895441,619.4656104559
2016-07-06,677.33,681.9,670.42,670.42,672.93875,636.94725,199.2544254647,#17BECF,706.2208642198,630.9351357802
2016-07-07,640.56,682.43,611.83,678.09,673.0225,639.71025,402.9146371925,#7F7F7F,708.0648851993,626.1491148007
2016-07-08,666.52,666.71,636.47,640.69,672.17,643.2175,213.0018604093,#17BECF,707.5438246571,630.5741753429
2016-07-09,650.96,666.38,633.4,666.38,669.0025,646.145,277.3380852894,#7F7F7F,705.4232932723,634.9087067277
2016-07-10,649.36,652.29,641.26,650.6,662.21,649.09425,157.8970062831,#7F7F7F,705.2571626414,630.2788373586
2016-07-11,647.66,659.63,644.98,648.48,660.835,651.86275,166.615199333,#7F7F7F,703.8441000969,625.9638999031
2016-07-12,664.55,675.26,646.78,648.28,658.44625,655.02725,207.9196448725,#17BECF,688.9052962364,633.0727037637
2016-07-13,654.47,668.7,654.47,664.8,656.42625,657.15925,200.8480144239,#7F7F7F,688.7660328179,632.3739671821
2016-07-14,658.08,662.9,652.92,652.92,654.02,659.293,149.695173839,#17BECF,681.071391531,634.952608469
2016-07-15,663.25,667.08,659.04,659.17,656.85625,661.49975,123.1407463249,#17BECF,678.9707098376,635.5772901624
2016-07-16,660.77,666.46,659.33,663.78,656.1375,663.3805,76.1690149371,#7F7F7F,672.5063491727,638.7296508273
2016-07-17,679.46,682.37,661.99,661.99,659.7,665.952,109.5103464516,#17BECF,678.7389167748,640.2770832252
2016-07-18,673.11,681.55,668.63,679.81,662.66875,668.23875,103.2000713108,#7F7F7F,680.8617852798,639.4722147202
2016-07-19,672.86,673.28,667.63,672.74,665.81875,670.6945,90.9599322296,#17BECF,683.3543459699,641.3596540301
2016-07-20,665.68,672.93,663.36,672.81,665.96,672.89975,142.1650042062,#7F7F7F,682.9331904317,645.0448095683
2016-07-21,665.01,666.22,660.41,665.23,667.2775,674.35675,90.9637449061,#7F7F7F,680.8058395577,650.6421604423
2016-07-22,650.62,666.58,646.72,664.92,666.345,673.80275,206.2171467216,#7F7F7F,682.2088235066,646.4531764934
2016-07-23,655.56,656.37,648.52,650.73,665.38375,672.58225,106.0653487095,#17BECF,682.0620770626,646.8179229374
2016-07-24,661.28,663.11,652.79,655.41,665.4475,671.97525,178.7200580692,#17BECF,681.9804219848,647.5395780152
2016-07-25,654.1,661.83,653.39,661.26,662.2775,670.966,119.5176578505,#7F7F7F,682.3467098309,645.3432901691
2016-07-26,651.78,656.23,645.88,654.23,659.61125,668.10275,345.4156310411,#7F7F7F,682.9263396701,642.9656603299
2016-07-27,654.35,657.46,648.45,651.63,657.2975,665.73875,225.3549323756,#17BECF,677.2524413432,643.6175586568
2016-07-28,655.03,657.6,654.49,654.49,655.96625,663.20875,131.9457124101,#17BECF,673.1142205754,644.1397794246
2016-07-29,656.99,657.8,654.79,655.11,654.96375,660.539,92.3963835066,#17BECF,667.5205597815,646.5594402185
2016-07-30,655.05,658.22,654.21,657.01,655.5175,658.4845,58.7071215938,#7F7F7F,664.5445255082,647.4094744918
2016-07-31,624.68,655.28,624.37,655.1,651.6575,657.43525,177.3996286098,#7F7F7F,671.9485754766,631.9394245234
2016-08-01,606.27,626.12,605.88,624.6,644.78125,657.689,201.0440892672,#7F7F7F,682.7105207374,612.3074792626
2016-08-02,547.47,612.85,531.33,606.4,631.4525,655.77625,604.4769576415,#7F7F7F,708.386722775,565.013277225
2016-08-03,566.36,573.36,541.55,548.66,620.775,653.30275,367.225792782,#17BECF,708.8720205286,545.5439794714
2016-08-04,578.29,579.5,565.78,566.33,611.2675,651.132,216.6594615158,#17BECF,704.2184443008,535.0355556992
2016-08-05,575.04,578.28,569.98,578.28,601.26875,649.77375,114.9970436839,#7F7F7F,697.4986613875,526.4073386125
2016-08-06,587.78,588.4,569.47,575.03,592.6175,648.0865,137.4618054374,#17BECF,686.4249980765,524.1670019235
2016-08-07,592.69,597.51,586.82,587.77,584.8225,646.72875,139.0244478564,#17BECF,672.4138769282,525.7101230718
2016-08-08,591.05,592.99,588.05,592.74,580.61875,645.50775,103.5345571441,#7F7F7F,653.4956831901,531.4403168099
2016-08-09,587.8,591.09,584.79,591.04,578.31,643.36925,156.9038788704,#7F7F7F,628.0796298454,543.4063701546
2016-08-10,592.1,599.98,586.37,587.65,583.88875,641.26425,173.7966559703,#17BECF,615.4904126874,549.4795873126
2016-08-11,589.12,597.54,589.12,592.12,586.73375,638.39975,126.4842476915,#7F7F7F,609.8288567489,551.7111432511
2016-08-12,587.56,589.91,583.81,588.8,587.8925,636.62225,117.8058411056,#7F7F7F,602.1178695005,567.4401304995
2016-08-13,585.59,589.77,584.98,587.36,589.21125,634.1705,74.3916392015,#7F7F7F,598.2653666762,575.1386333238
2016-08-14,570.47,585.67,564.78,585.59,587.0475,631.6665,106.6683611759,#7F7F7F,600.6388707296,571.2011292704
2016-08-15,567.24,573.58,563.24,570.49,583.86625,628.91425,100.948981031,#7F7F7F,602.9280809033,567.3519190967
2016-08-16,577.44,581.74,566.72,567.24,582.165,627.33625,101.1450540316,#17BECF,602.40675214,565.80524786
2016-08-17,573.22,580.89,571.43,577.76,580.3425,625.00375,94.9774955514,#7F7F7F,600.5434897188,563.7745102812
2016-08-18,574.32,577.79,573.43,573.71,578.12,623.08775,104.2913358406,#17BECF,598.310914399,562.661085601
2016-08-19,575.63,578.24,574.18,574.34,576.43375,621.2445,87.9585845074,#17BECF,596.5273286174,562.0106713826
2016-08-20,581.7,582.82,575.46,576.08,575.70125,619.5955,77.8776001375,#17BECF,593.1453815988,563.3126184012
2016-08-21,581.31,584.16,580.22,581.94,575.16625,617.5145,65.8846398651,#7F7F7F,590.5357476205,564.3602523795
2016-08-22,586.75,588.45,580.59,581.31,577.20125,615.8215,124.1482743928,#17BECF,590.1838224525,564.5501775475
2016-08-23,583.41,589.47,581.63,586.77,579.2225,613.95475,146.2936871154,#7F7F7F,589.4061428608,564.8918571392
2016-08-24,580.18,583.59,579.86,583.41,579.565,611.878,97.0874556172,#7F7F7F,589.5350777483,566.7049222517
2016-08-25,577.76,580.45,575.17,580.18,580.1325,609.80275,235.6168651343,#7F7F7F,587.7061707922,570.6378292078
2016-08-26,579.65,580.62,576.86,577.75,580.79875,607.3075,84.2867247477,#17BECF,587.8418634344,570.9441365656
2016-08-27,569.95,579.85,568.63,579.45,580.08875,604.7285,104.7430476358,#7F7F7F,588.7408801888,569.3911198113
2016-08-28,573.91,574.04,569.74,569.83,579.115,602.25475,150.3747974421,#17BECF,588.7923025959,569.2576974041
2016-08-29,574.11,576.28,573.47,574.07,578.215,599.9655,192.2941596558,#17BECF,588.9184657544,568.8275342456
2016-08-30,577.5,578.36,574.11,574.11,577.05875,597.77775,121.805021645,#17BECF,588.3228150382,568.5831849618
2016-08-31,575.47,577.86,573.64,577.59,576.06625,595.899,131.7894938051,#7F7F7F,587.6784079559,568.0595920441
2016-09-01,572.3,576.31,571.81,575.55,575.08125,593.8175,134.4109732658,#7F7F7F,584.527948009,568.320051991
2016-09-02,575.54,575.64,570.81,572.41,574.80375,591.674,138.8449108663,#17BECF,582.0850836085,569.1889163915
2016-09-03,598.21,599.5,574.06,575.55,577.12375,590.27675,265.8163521171,#17BECF,593.0739147013,561.8060852987
2016-09-04,608.63,611.84,596.85,598.59,581.95875,589.198,160.9235496114,#17BECF,605.7139579126,555.3400420874
2016-09-05,606.59,609.05,602.24,608.99,586.04375,588.004,135.9184951944,#7F7F7F,613.2823882285,553.1596117715
2016-09-06,610.44,610.83,605.09,606.51,590.585,586.88925,128.6434375205,#17BECF,620.1611092344,554.3788907656
2016-09-07,614.54,614.54,608.51,610.57,595.215,585.828,122.0952256973,#17BECF,626.8244074734,555.8415925266
2016-09-08,626.32,628.77,613.84,614.63,601.57125,585.10975,138.4483969856,#17BECF,635.9328439535,557.1751560465
2016-09-09,622.86,626.83,620.26,626.35,607.89125,585.06425,103.6351668112,#7F7F7F,641.1580410191,561.0219589809
2016-09-10,623.51,625.1,622.39,622.93,613.8875,585.49525,72.1990024218,#17BECF,643.7695015515,568.0184984485
2016-09-11,606.72,628.82,600.51,623.42,614.95125,586.9765,121.3258175105,#7F7F7F,639.0112604781,579.6607395219
2016-09-12,608.24,608.46,605.41,607.0,614.9025,588.0235,119.7098184927,#17BECF,630.6614705776,594.5505294224
2016-09-13,609.24,611.19,606.92,608.02,615.23375,588.79725,142.6705403453,#17BECF,628.9903479627,598.4276520373
2016-09-14,610.68,611.95,608.41,608.84,615.26375,589.68825,78.4006353573,#17BECF,628.945484587,598.882515413
2016-09-15,607.15,611.09,607.15,610.59,614.34,590.1725,97.940541876,#7F7F7F,628.8839278678,599.0560721322
2016-09-16,606.97,609.26,606.74,607.25,611.92125,590.5295,107.029012966,#7F7F7F,629.0544514331,598.1915485669
2016-09-17,605.98,607.86,605.19,607.22,609.81125,590.90275,61.289646523,#7F7F7F,628.905828403,596.628171597
2016-09-18,609.87,610.16,605.86,606.28,608.10625,591.4545,79.8193057537,#17BECF,624.180629501,598.063370499
2016-09-19,609.23,610.93,608.27,609.87,608.42,591.88275,89.9436994239,#7F7F7F,619.889457706,599.628542294
2016-09-20,608.31,609.52,607.94,609.25,608.42875,592.3625,119.5293518108,#7F7F7F,611.2805266635,605.1974733365
2016-09-21,597.15,603.59,595.88,603.59,606.9175,592.60225,138.6187725027,#7F7F7F,614.9505377427,599.6134622573
2016-09-22,596.3,598.49,596.21,597.28,605.12,592.87,112.5025993627,#7F7F7F,616.367316017,595.808683983
2016-09-23,602.84,603.21,595.79,596.2,604.58125,593.67925,84.710702674,#17BECF,615.6517718516,595.2442281484
2016-09-24,602.63,604.58,602.04,602.96,604.03875,594.564,58.6753065729,#7F7F7F,614.2658942285,595.0201057715
2016-09-25,600.83,603.38,599.71,602.75,603.395,595.14875,56.5514371786,#7F7F7F,613.7317656306,594.2902343694
2016-09-26,608.04,608.14,600.35,600.81,603.16625,596.01925,97.2860338136,#17BECF,614.0056479621,594.2303520379
2016-09-27,606.17,608.25,604.11,608.02,602.78375,596.8155,81.5322434301,#7F7F7F,614.0412664208,594.2327335792
2016-09-28,604.73,606.59,604.61,606.24,602.33625,597.543,80.5691796339,#7F7F7F,612.7042385352,594.5417614648
2016-09-29,605.69,606.82,604.85,605.02,603.40375,598.14275,91.8928824976,#17BECF,611.6259236764,594.9120763236
2016-09-30,609.74,609.74,604.14,605.72,605.08375,598.8535,92.0431659396,#17BECF,612.1905992302,594.6334007698
2016-10-01,613.98,615.24,609.93,609.93,606.47625,599.53425,91.7896348415,#17BECF,614.9277943355,595.2622056645
2016-10-02,610.89,614.0,609.68,613.95,607.50875,600.22125,64.2501923423,#7F7F7F,614.7862358243,598.3217641757
2016-10-03,612.13,612.57,610.46,610.97,608.92125,601.02,76.4515707448,#17BECF,615.945975836,599.020024164
2016-10-04,610.2,612.05,609.48,612.05,609.19125,601.831,81.6152081285,#7F7F7F,616.1069321989,600.3730678011
2016-10-05,612.51,613.81,609.62,610.22,609.98375,602.6525,111.1451241612,#17BECF,615.6949162199,603.1210837801
2016-10-06,613.02,613.82,611.47,612.47,611.02,603.72925,92.6757691429,#17BECF,616.4930931036,603.3189068964
2016-10-07,617.12,617.91,611.82,612.61,612.44875,604.8095,103.8232434535,#17BECF,618.416326171,603.585673829
2016-10-08,619.11,619.85,617.34,617.34,613.62,605.9345,68.3980229685,#17BECF,620.0247436463,604.8532563537
2016-10-09,616.75,619.2,616.61,619.17,613.96625,606.91575,63.6293473855,#7F7F7F,619.879254319,607.210745681
2016-10-10,618.99,621.32,616.2,616.82,614.97875,608.00375,109.0180778365,#17BECF,621.0321812092,607.9078187908
2016-10-11,641.07,642.08,618.5,619.24,618.59625,609.723,161.5892180261,#17BECF,635.2014932299,599.1565067701
2016-10-12,636.19,641.34,635.97,640.87,621.845,611.23925,145.192788318,#7F7F7F,640.6711954957,598.7468045043
2016-10-13,636.79,638.83,635.03,636.03,624.88,612.20375,96.7676942163,#17BECF,644.9022567636,599.4477432364
2016-10-14,640.38,641.28,637.01,637.01,628.3,612.9975,90.7970267654,#17BECF,648.849116052,601.536883948
2016-10-15,638.65,642.1,637.39,640.31,630.99125,613.799,61.1217411728,#7F7F7F,651.0068947316,604.6071052684
2016-10-16,641.63,642.9,638.9,639.08,633.80625,614.57875,62.8058226704,#17BECF,652.7948641148,608.5411358852
2016-10-17,639.19,642.33,638.66,641.82,636.61125,615.195,90.8393435442,#7F7F7F,653.3359487127,612.4140512873
2016-10-18,637.96,640.74,636.0,639.41,638.9825,615.486,102.7442159383,#7F7F7F,652.9297330745,616.5902669255
2016-10-19,630.52,638.87,628.01,638.13,637.66375,615.6775,110.0388568166,#7F7F7F,649.7583787848,622.5156212152
2016-10-20,630.86,631.92,628.26,630.66,636.9975,615.86125,90.2851662809,#17BECF,645.1330215634,629.5149784366
2016-10-21,632.83,634.09,630.69,630.83,636.5025,616.514,88.413950034,#17BECF,644.2911801987,628.7088198013
2016-10-22,657.29,658.2,632.85,633.14,638.61625,617.74025,119.5157388672,#17BECF,653.8734290599,623.3465709401
2016-10-23,657.07,661.13,653.89,657.62,640.91875,618.936,82.9053221118,#7F7F7F,659.7344680853,621.5415319147
2016-10-24,653.76,657.25,652.6,657.16,642.435,620.013,95.1697870778,#7F7F7F,662.7898505168,621.1621494833
2016-10-25,657.59,664.42,653.7,654.0,644.735,621.274,137.4394379477,#17BECF,666.6890875268,621.0509124732
2016-10-26,678.3,679.73,657.68,657.68,649.7775,623.05725,131.0291906236,#17BECF,678.930825366,616.143174634
2016-10-27,688.31,688.59,678.04,678.21,657.00125,625.1155,139.6250236085,#17BECF,692.2765465253,612.6214534747
2016-10-28,689.65,690.44,684.16,688.0,664.35,627.11,117.6618574639,#17BECF,702.2190610736,613.0169389264
2016-10-29,714.48,720.4,690.05,690.29,674.55625,629.74125,188.6140969656,#17BECF,718.8023835706,613.2256164294
2016-10-30,701.86,714.12,696.48,714.12,680.1275,632.08,143.4260393811,#7F7F7F,723.951047908,622.276952092
2016-10-31,700.97,709.29,691.68,702.64,685.615,634.6755,138.4715465712,#7F7F7F,724.6680509611,635.1879490389
2016-11-01,729.79,736.45,701.34,701.34,695.11875,638.01275,178.8555611888,#17BECF,738.6102741736,635.7457258264
2016-11-02,740.83,740.83,722.35,730.07,705.52375,641.4625,114.5542162169,#17BECF,752.2102697913,638.8977302087
2016-11-03,688.7,745.77,678.16,742.35,706.82375,643.61425,250.9191229853,#7F7F7F,748.0400971405,650.0559028595
2016-11-04,703.24,706.93,685.56,689.12,708.69,646.1745,142.067715147,#17BECF,743.0023522555,664.2236477445
2016-11-05,703.42,707.51,697.74,703.52,710.41125,648.559,76.415654943,#7F7F7F,741.3203926909,670.9296073091
2016-11-06,711.52,714.26,699.56,703.81,710.04125,651.19275,84.1890600405,#17BECF,741.410436325,675.481563675
2016-11-07,703.13,710.74,699.9,710.74,710.2,653.65275,92.5107732567,#7F7F7F,740.3573828843,679.2306171157
2016-11-08,709.85,712.99,702.39,703.09,711.31,656.25675,112.2220187364,#17BECF,739.7186560465,678.9433439535
2016-11-09,723.27,740.05,708.61,709.83,710.495,659.095,183.0975984072,#17BECF,742.529743783,680.414256217
2016-11-10,715.53,723.02,711.21,722.84,707.3325,661.63375,96.1634033514,#7F7F7F,743.1515284358,682.7044715642
2016-11-11,716.41,718.32,714.41,715.55,710.79625,664.27175,88.1055540822,#17BECF,739.5993920756,683.5806079244
2016-11-12,705.05,717.15,704.03,716.75,711.0225,666.59475,91.6566200979,#7F7F7F,727.1600403407,688.8639596593
2016-11-13,702.03,705.26,687.32,705.2,710.84875,668.8905,114.4083586172,#7F7F7F,723.7982787515,694.8917212486
2016-11-14,705.02,706.28,699.81,702.0,710.03625,671.20325,89.3492383195,#17BECF,723.6829844633,695.3630155367
2016-11-15,711.62,715.72,705.26,705.79,711.0975,673.66825,101.2316966921,#17BECF,723.8676837712,696.8183162288
