"Adults, lat","Adults, lon","Adults, Larvae, lat","Adults, Larvae, lon","Larvae, lat","Larvae, lon","Unknown, lat","Unknown, lon"
-9.5106,33.8995,,,,,,
-20.6699,31.2224,,,,,,
-9.397,33.349,,,,,,
6.934,-8.251,,,,,,
-9.398,33.182,,,,,,
-9.5,33.35,,,,,,
-20.4346,31.299,,,,,,
-1.135,34.1237,,,,,,
-2.154,34.6855,,,,,,
7.0766,-7.1859,,,,,,
-18.0397,27.1238,,,,,,
4.9142,-6.2031,,,,,,
-3.3209,37.3295,,,,,,
7.2,-5.0,,,,,,
-1.7531,31.7048,,,,,,
-1.8281,31.4751,,,,,,
-1.682,31.5609,,,,,,
-1.5037,30.9876,,,,,,
-2.634,31.732,,,,,,
-2.199,31.266,,,,,,
-8.2919,35.5963,,,,,,
-7.9865,35.8758,,,,,,
-8.0021,35.8456,,,,,,
-7.7598,35.707,,,,,,
6.867,-5.4,,,,,,
-7.8408,35.6033,,,,,,
-7.7656,35.5677,,,,,,
-1.894,31.343,,,,,,
-7.9282,35.6522,,,,,,
5.3562,-3.8963,,,,,,
-7.7817,35.1983,,,,,,
5.3167,-4.5667,,,,,,
,,,,,,,
,,,,,,,
-6.7421,36.2735,,,,,,
-6.684,36.299,,,,,,
-7.099,35.966,,,,,,
-6.3797,36.2708,,,,,,
-6.9371,36.4214,,,,,,
-6.7627,36.4684,,,,,,
-6.7125,36.372,,,,,,
-6.533,36.566,,,,,,
-6.9271,36.4212,,,,,,
13.6707,1.7913,,,,,,
-1.6747,31.699,,,,,,
7.0667,-5.3833,,,,,,
-1.8449,31.3647,,,,,,
-10.9912,40.4777,,,,,,
-3.4175,37.5121,,,,,,
-3.433,37.3971,,,,,,
-3.529,37.343,,,,,,
-3.4866,37.3574,,,,,,
-3.3833,37.3667,,,,,,
-3.39,37.36,,,,,,
-3.4004,37.3146,,,,,,
-3.536,37.48,,,,,,
-3.3044,37.4958,,,,,,
-3.503,37.409,,,,,,
-3.2324,37.1946,,,,,,
14.052,-6.182,,,,,,
-3.4202,37.2997,,,,,,
-3.283,37.1493,,,,,,
-18.4,27.1667,,,,,,
14.33,-5.97,,,,,,
-2.0361,31.3575,,,,,,
-2.1042,31.5854,,,,,,
7.213,-5.575,,,,,,
14.39,3.4,,,,,,
6.7623,-6.8843,,,,,,
-1.7757,31.385,,,,,,
14.0188,6.2618,,,,,,
9.7,-6.9667,,,,,,
-1.7073,31.4312,,,,,,
14.42,3.92,,,,,,
14.15,-5.868,,,,,,
14.502,-5.985,,,,,,
-3.1974,37.2333,,,,,,
5.8167,-6.6167,,,,,,
-1.6324,31.5554,,,,,,
-6.8667,36.0333,,,,,,
-8.1462,36.6829,,,,,,
-8.435,36.017,,,,,,
4.15,15.666,,,,,,
4.983,16.283,,,,,,
-21.0333,32.15,,,,,,
-6.6651,37.3868,,,,,,
-6.8591,37.217,,,,,,
-6.76,37.1846,,,,,,
4.15,18.515,,,,,,
-6.8407,37.1505,,,,,,
4.4144,18.5536,,,,,,
4.4017,18.5448,,,,,,
-6.7869,37.1361,,,,,,
4.3712,18.5216,,,,,,
4.4164,18.5497,,,,,,
4.3554,18.5539,,,,,,
4.349,17.166,,,,,,
4.394,18.5418,,,,,,
-6.3799,36.8975,,,,,,
4.612,18.3256,,,,,,
4.6432,18.267,,,,,,
-8.1353,36.429,,,,,,
5.133,18.483,,,,,,
-7.6933,36.9894,,,,,,
5.701,16.616,,,,,,
-8.2833,36.2833,,,,,,
2.9121,16.2618,,,,,,
-21.0,31.8167,,,,,,
10.2972,22.7808,,,,,,
-8.0032,36.837,,,,,,
-8.0,36.849,,,,,,
-8.243,36.495,,,,,,
-7.4584,36.5359,,,,,,
-8.1402,36.6812,,,,,,
4.384,17.5,,,,,,
-6.4349,37.5388,,,,,,
7.1896,13.4156,,,,,,
-8.4325,36.6834,,,,,,
-8.5229,36.5162,,,,,,
-8.615,36.332,,,,,,
-9.034,36.845,,,,,,
-8.5253,36.5179,,,,,,
-11.24,17.419,,,,,,
-8.483,36.699,,,,,,
-21.1,32.2333,,,,,,
-8.2265,36.6864,,,,,,
-8.168,36.809,,,,,,
-8.2164,36.6913,,,,,,
-8.383,36.666,,,,,,
-21.05,31.6666,,,,,,
-6.9069,37.5601,,,,,,
-6.1389,37.6378,,,,,,
-6.949,37.532,,,,,,
8.4667,20.9167,,,,,,
8.684,20.666,,,,,,
13.5049,-4.1918,,,,,,
-6.4628,37.5533,,,,,,
4.4039,18.5585,,,,,,
4.3542,18.5688,,,,,,
4.3614,18.5687,,,,,,
-6.0525,37.6342,,,,,,
4.3699,18.5649,,,,,,
4.3717,18.6154,,,,,,
4.3726,18.5477,,,,,,
4.3773,18.604,,,,,,
-6.165,37.585,,,,,,
8.4558,20.6944,,,,,,
-8.199,36.301,,,,,,
-8.21,36.35,,,,,,
-20.8506,32.1022,,,,,,
-11.5652,43.2727,,,,,,
-8.1208,36.6992,,,,,,
-8.393,36.248,,,,,,
-11.631,43.368,,,,,,
-8.368,36.343,,,,,,
-11.5045,43.3863,,,,,,
-8.111,36.944,,,,,,
-7.8833,36.8667,,,,,,
-11.7176,43.2448,,,,,,
-11.7181,43.2478,,,,,,
-11.7077,43.2588,,,,,,
-8.1086,36.669,,,,,,
-11.7198,43.2751,,,,,,
-11.7487,43.439,,,,,,
-8.039,36.6737,,,,,,
-11.467,43.283,,,,,,
-11.6803,43.2661,,,,,,
-8.224,36.311,,,,,,
-11.7008,43.2703,,,,,,
-11.601,43.266,,,,,,
-11.6911,43.2772,,,,,,
-4.6753,11.9706,,,,,,
-8.09,36.548,,,,,,
-9.0269,35.6102,,,,,,
-8.1017,36.4753,,,,,,
-8.1041,36.4853,,,,,,
-8.068,36.76,,,,,,
-4.017,14.95,,,,,,
-3.916,14.999,,,,,,
-8.3503,36.079,,,,,,
13.4167,-5.5833,,,,,,
-8.3219,36.1365,,,,,,
-11.4874,43.2872,,,,,,
-11.8711,43.4317,,,,,,
-8.1509,36.4035,,,,,,
-8.1544,36.393,,,,,,
14.107,-6.7254,,,,,,
-8.1041,36.4788,,,,,,
-8.1097,36.482,,,,,,
-8.1042,36.4814,,,,,,
-8.1063,36.4781,,,,,,
-8.1121,36.5314,,,,,,
-8.282,36.332,,,,,,
,,,,,,,
-12.217,44.316,,,,,,
-8.151,36.922,,,,,,
-12.252,44.527,,,,,,
-8.3768,36.092,,,,,,
-7.8723,36.8741,,,,,,
-12.31,44.5,,,,,,
-7.7754,36.9653,,,,,,
-8.069,36.637,,,,,,
-8.2515,36.2137,,,,,,
-8.2089,36.2503,,,,,,
-8.3126,36.1271,,,,,,
-8.3933,36.1614,,,,,,
-12.3018,43.6371,,,,,,
-4.1867,15.3272,,,,,,
-12.2574,43.6729,,,,,,
-12.3404,43.8423,,,,,,
-12.28,43.734,,,,,,
14.2711,-6.4008,,,,,,
-12.233,44.382,,,,,,
-7.9784,36.9808,,,,,,
-12.2808,44.4115,,,,,,
-12.37,43.8401,,,,,,
6.5833,-3.6667,,,,,,
6.4199,-3.21,,,,,,
-6.333,36.616,,,,,,
-4.3509,15.2116,,,,,,
-4.3473,15.2087,,,,,,
12.946,-5.758,,,,,,
-4.4094,15.3425,,,,,,
-4.3337,15.3178,,,,,,
-4.46,15.27,,,,,,
-4.3483,15.3394,,,,,,
-4.3818,15.3146,,,,,,
-12.5689,13.4034,,,,,,
-4.3887,15.3632,,,,,,
-4.3894,15.3763,,,,,,
-12.5433,13.4308,,,,,,
-4.3581,15.328,,,,,,
-4.149,15.548,,,,,,
-4.3671,15.3874,,,,,,
-4.252,15.635,,,,,,
-4.3512,15.199,,,,,,
-4.4395,15.4094,,,,,,
-4.4291,15.3898,,,,,,
11.7291,28.3558,,,,,,
-4.4247,15.2956,,,,,,
-4.332,15.2444,,,,,,
-4.3707,15.3319,,,,,,
-4.3745,15.316,,,,,,
13.267,33.716,,,,,,
-4.3785,15.3219,,,,,,
-4.4572,15.4005,,,,,,
-4.4076,15.42,,,,,,
-4.3873,15.3322,,,,,,
-4.31,15.3033,,,,,,
12.8292,-6.4965,,,,,,
14.6601,0.9405,,,,,,
-4.4173,15.376,,,,,,
-4.3251,15.5091,,,,,,
-26.1439,31.9822,,,,,,
-4.4114,15.3847,,,,,,
-4.4039,15.3865,,,,,,
-4.3954,15.3828,,,,,,
-4.421,15.3732,,,,,,
-4.3969,15.368,,,,,,
-4.4112,15.3665,,,,,,
-4.3722,15.32,,,,,,
-4.317,15.3278,,,,,,
-4.32,15.3292,,,,,,
-4.3861,15.3163,,,,,,
-4.3742,15.2926,,,,,,
-4.3677,15.2758,,,,,,
-4.3229,15.3254,,,,,,
13.1333,32.7667,,,,,,
-17.8672,25.5025,,,,,,
-26.4333,31.7667,,,,,,
-26.0667,31.4667,,,,,,
-25.9333,31.6333,,,,,,
-4.3626,15.3046,,,,,,
-13.124,38.996,,,,,,
,,,,,,,
-11.989,40.062,,,,,,
-22.2064,29.9975,,,,,,
13.1167,-5.3,,,,,,
13.1167,32.8167,,,,,,
-4.442,15.395,,,,,,
-12.715,13.467,,,,,,
13.2601,32.74,,,,,,
-12.96,40.486,,,,,,
-4.3898,15.1903,,,,,,
13.01,33.9847,,,,,,
-4.3842,15.2868,,,,,,
12.9896,33.9742,,,,,,
-12.3836,14.8332,,,,,,
13.5045,33.6111,,,,,,
13.5167,33.6333,,,,,,
14.9849,-2.5833,,,,,,
15.2705,-1.7362,,,,,,
12.962,34.0262,,,,,,
-12.3547,14.7365,,,,,,
-12.3665,14.761,,,,,,
19.594,37.229,,,,,,
19.5991,37.2207,,,,,,
19.616,37.232,,,,,,
-12.339,14.7892,,,,,,
-22.0765,30.6492,,,,,,
12.733,31.4147,,,,,,
-12.3634,14.7832,,,,,,
12.7,30.6167,,,,,,
-17.5522,28.6038,,,,,,
-17.7214,29.0082,,,,,,
13.912,-4.6537,,,,,,
-8.9268,13.5878,,,,,,
19.6917,30.3837,,,,,,
-18.24,28.65,,,,,,
14.3933,-3.6,,,,,,
14.4639,-3.3086,,,,,,
14.2458,-3.75,,,,,,
14.4572,-3.4333,,,,,,
14.7667,-3.75,,,,,,
-8.5667,13.5,,,,,,
14.3038,-3.4309,,,,,,
21.7981,31.3339,,,,,,
12.8628,30.2172,,,,,,
15.283,-1.701,,,,,,
13.6844,33.864,,,,,,
14.5111,-3.0705,,,,,,
-3.0892,25.8487,,,,,,
-3.0905,25.8522,,,,,,
-4.0199,27.5578,,,,,,
13.322,33.7087,,,,,,
13.0208,-6.3876,,,,,,
13.1814,-6.2603,,,,,,
13.5673,33.5648,,,,,,
-3.377,29.148,,,,,,
13.5459,33.6002,,,,,,
13.5798,33.5644,,,,,,
13.2111,-6.1378,,,,,,
13.075,-6.835,,,,,,
13.5704,33.6367,,,,,,
14.6166,-4.5,,,,,,
-12.339,14.7673,,,,,,
13.5144,33.5934,,,,,,
14.865,-3.8392,,,,,,
14.4597,-3.0558,,,,,,
14.4567,-3.0925,,,,,,
14.214,-3.3637,,,,,,
14.4538,-3.0194,,,,,,
14.4277,-3.0366,,,,,,
14.5435,-4.1932,,,,,,
-10.6015,26.1202,,,,,,
14.8618,-4.3184,,,,,,
14.7889,-3.8939,,,,,,
13.6434,33.9054,,,,,,
14.7775,-3.9203,,,,,,
13.5992,33.9198,,,,,,
14.7955,-3.9357,,,,,,
14.7684,-3.9053,,,,,,
14.8667,-4.3333,,,,,,
-26.133,31.9833,,,,,,
-10.616,26.299,,,,,,
-10.33,28.26,,,,,,
9.519,-5.398,,,,,,
9.357,-5.638,,,,,,
9.643,-5.62,,,,,,
-18.0828,26.7178,,,,,,
-6.3147,35.8854,,,,,,
-5.916,35.682,,,,,,
-6.6017,35.8233,,,,,,
-6.482,35.932,,,,,,
-6.442,35.985,,,,,,
-6.5896,35.7001,,,,,,
-5.8236,36.1071,,,,,,
-5.9748,35.3147,,,,,,
-5.9833,35.3167,,,,,,
14.167,-6.134,,,,,,
9.412,-5.826,,,,,,
14.2915,-5.985,,,,,,
-6.8566,39.2506,,,,,,
-6.8737,39.2661,,,,,,
-6.837,39.2697,,,,,,
-6.8754,39.2496,,,,,,
-6.8771,39.2531,,,,,,
-6.84,39.28,,,,,,
-6.85,39.2833,,,,,,
-6.919,39.249,,,,,,
7.5912,-5.0103,,,,,,
7.5683,-4.9832,,,,,,
-6.8382,39.2765,,,,,,
-6.839,39.259,,,,,,
-6.8397,39.2609,,,,,,
7.6935,-5.0093,,,,,,
-6.8622,39.2505,,,,,,
9.485,-5.618,,,,,,
-6.3526,35.8413,,,,,,
9.291,-5.687,,,,,,
-5.175,35.252,,,,,,
-4.6956,35.8701,,,,,,
5.932,-7.485,,,,,,
-5.949,35.916,,,,,,
-6.105,35.8612,,,,,,
6.536,-7.519,,,,,,
5.949,-7.468,,,,,,
-6.1506,35.9182,,,,,,
-6.2155,35.6827,,,,,,
-6.216,35.983,,,,,,
-5.9072,35.9546,,,,,,
-5.943,35.976,,,,,,
13.6719,1.8114,,,,,,
7.1169,-4.4374,,,,,,
6.35,-4.65,,,,,,
-6.4786,35.7485,,,,,,
7.4634,-4.289,,,,,,
9.27,-5.643,,,,,,
9.261,-5.607,,,,,,
-6.3732,35.9561,,,,,,
9.333,-5.885,,,,,,
9.62,-5.622,,,,,,
9.235,-5.739,,,,,,
-6.7922,39.2545,,,,,,
9.563,-5.75,,,,,,
-6.518,35.657,,,,,,
9.499,-5.412,,,,,,
9.489,-5.83,,,,,,
9.526,-5.812,,,,,,
9.2167,-4.8667,,,,,,
9.2333,-6.45,,,,,,
9.224,-5.678,,,,,,
-8.2684,36.6828,,,,,,
-6.8113,39.2562,,,,,,
7.5728,-5.0305,,,,,,
-6.8784,39.1951,,,,,,
-6.8567,39.2371,,,,,,
-6.8514,39.2298,,,,,,
-6.8159,39.2656,,,,,,
14.36,-5.91,,,,,,
-6.8928,39.1804,,,,,,
8.2922,-3.9432,,,,,,
7.9999,-3.0003,,,,,,
8.1667,-2.7167,,,,,,
8.6333,-2.6333,,,,,,
9.45,-2.7,,,,,,
-6.8237,39.2671,,,,,,
8.6849,-3.1949,,,,,,
-3.35,35.85,,,,,,
-6.8208,39.2616,,,,,,
-4.8087,17.0426,,,,,,
-5.3459,19.9872,,,,,,
-18.0667,26.7167,,,,,,
-3.5833,18.05,,,,,,
-3.45,36.85,,,,,,
-4.7342,15.7069,,,,,,
-11.663,39.545,,,,,,
-1.4333,17.0333,,,,,,
14.3359,-6.0224,,,,,,
-26.6677,31.9878,,,,,,
-26.6667,31.9333,,,,,,
-6.0246,22.3177,,,,,,
-26.5675,31.924,,,,,,
-3.09,23.9,,,,,,
-26.0333,31.85,,,,,,
-3.5,35.8333,,,,,,
7.3416,-5.2648,,,,,,
-6.8394,39.2194,,,,,,
8.502,-5.204,,,,,,
7.733,-5.0796,,,,,,
-6.7886,39.2557,,,,,,
7.5858,-5.0437,,,,,,
7.6026,-5.0364,,,,,,
13.748,1.827,,,,,,
7.5961,-5.0217,,,,,,
7.5431,-5.0259,,,,,,
7.783,-5.084,,,,,,
-6.7819,39.2466,,,,,,
7.7002,-4.9999,,,,,,
7.5718,-5.049,,,,,,
13.6743,1.8161,,,,,,
7.6675,-5.049,,,,,,
-6.7777,39.2349,,,,,,
-6.7234,39.1672,,,,,,
-6.6863,39.2237,,,,,,
7.6923,-5.054,,,,,,
8.1667,-4.95,,,,,,
8.447,-5.15,,,,,,
8.434,-5.116,,,,,,
14.136,-5.985,,,,,,
8.362,-5.173,,,,,,
-6.8639,39.2116,,,,,,
7.6774,-4.9999,,,,,,
14.2766,-5.9641,,,,,,
-6.8,39.2667,,,,,,
8.905,-5.141,,,,,,
8.52,-5.176,,,,,,
8.8499,-4.4167,,,,,,
8.5167,-4.15,,,,,,
8.05,-4.1,,,,,,
8.187,-4.988,,,,,,
-8.202,36.695,,,,,,
-8.5096,36.5237,,,,,,
-8.3861,36.6744,,,,,,
-15.65,21.5167,,,,,,
3.834,11.549,,,,,,
-5.1786,38.5878,,,,,,
-5.058,38.46,,,,,,
3.8341,11.4389,,,,,,
-16.6167,19.05,,,,,,
-5.11,38.485,,,,,,
-5.1558,38.4503,,,,,,
12.4437,-5.0532,,,,,,
3.7911,11.4534,,,,,,
3.7881,11.5263,,,,,,
-4.883,38.233,,,,,,
-17.405,32.2391,,,,,,
-4.8167,38.232,,,,,,
-16.3167,22.0333,,,,,,
-5.1445,38.4562,,,,,,
-5.95,37.1667,,,,,,
-17.95,21.033,,,,,,
-17.9254,21.2175,,,,,,
3.8412,11.5059,,,,,,
3.783,11.582,,,,,,
3.867,11.4836,,,,,,
-5.3,38.55,,,,,,
-5.2524,38.5194,,,,,,
3.75,11.483,,,,,,
3.812,11.4904,,,,,,
3.7822,11.5255,,,,,,
13.511,2.137,,,,,,
-5.294,38.622,,,,,,
-5.051,31.791,,,,,,
-4.65,38.047,,,,,,
3.836,11.5231,,,,,,
12.4865,-5.4957,,,,,,
-4.7332,38.1001,,,,,,
3.75,11.617,,,,,,
3.701,11.648,,,,,,
3.984,11.715,,,,,,
3.7665,11.7101,,,,,,
12.2167,-5.5833,,,,,,
-4.8833,38.2833,,,,,,
3.7564,11.3635,,,,,,
3.783,11.299,,,,,,
-5.217,38.582,,,,,,
3.754,11.377,,,,,,
3.633,11.467,,,,,,
3.783,11.383,,,,,,
3.749,11.437,,,,,,
-5.0715,38.551,,,,,,
-5.1741,38.4839,,,,,,
3.75,11.299,,,,,,
3.685,11.45,,,,,,
3.7195,11.3081,,,,,,
3.7141,11.3875,,,,,,
-4.847,38.184,,,,,,
3.617,11.383,,,,,,
-4.767,38.183,,,,,,
3.6191,11.3193,,,,,,
3.799,11.35,,,,,,
3.65,11.315,,,,,,
3.701,11.366,,,,,,
3.615,11.3736,,,,,,
3.8,11.399,,,,,,
3.835,11.578,,,,,,
-4.9481,38.0606,,,,,,
3.702,11.445,,,,,,
3.983,11.633,,,,,,
-17.9937,21.3771,,,,,,
4.0439,10.7268,,,,,,
5.7485,14.4417,,,,,,
-16.15,29.4333,,,,,,
10.5651,14.2816,,,,,,
10.4255,14.242,,,,,,
10.5221,14.2646,,,,,,
10.7,14.25,,,,,,
10.4955,14.2551,,,,,,
10.5743,14.2851,,,,,,
10.8609,14.229,,,,,,
10.6582,14.2896,,,,,,
10.5964,14.3411,,,,,,
-7.116,31.132,,,,,,
10.5549,14.2529,,,,,,
10.6097,14.3023,,,,,,
4.784,13.832,,,,,,
10.8086,14.2553,,,,,,
10.462,14.2285,,,,,,
10.5667,14.5,,,,,,
10.7085,14.2122,,,,,,
11.4063,14.5676,,,,,,
-24.7228,32.8906,,,,,,
11.8245,14.6167,,,,,,
12.7688,14.5519,,,,,,
12.3588,14.46,,,,,,
11.9193,14.6445,,,,,,
12.2916,14.5955,,,,,,
11.9843,14.642,,,,,,
-7.6746,39.0688,,,,,,
-8.3876,36.6617,,,,,,
12.6357,14.4731,,,,,,
10.5309,14.2433,,,,,,
16.5578,-16.3287,,,,,,
-17.65,18.649,,,,,,
-2.9333,33.8167,,,,,,
4.134,11.017,,,,,,
4.131,11.033,,,,,,
4.15,11.084,,,,,,
4.15,11.032,,,,,,
3.933,12.133,,,,,,
3.9,12.128,,,,,,
3.7883,12.2614,,,,,,
-18.0212,21.4281,,,,,,
4.016,12.55,,,,,,
3.4087,11.5232,,,,,,
3.2639,11.4182,,,,,,
-18.017,21.433,,,,,,
3.3694,11.5188,,,,,,
3.434,11.234,,,,,,
-16.488,29.4724,,,,,,
3.541,11.5275,,,,,,
-18.023,21.4279,,,,,,
-17.9411,21.2394,,,,,,
-17.947,21.247,,,,,,
-24.6887,33.1166,,,,,,
-17.9714,20.9274,,,,,,
-17.9435,21.2491,,,,,,
16.551,-16.234,,,,,,
10.917,-5.667,,,,,,
-17.9798,21.323,,,,,,
-24.6871,33.173,,,,,,
-3.482,32.2778,,,,,,
4.3418,13.5582,,,,,,
4.3596,13.6399,,,,,,
-3.4942,31.983,,,,,,
3.3205,11.4795,,,,,,
-16.9151,32.6276,,,,,,
3.6467,11.5392,,,,,,
3.9297,11.5704,,,,,,
3.834,11.315,,,,,,
4.2851,11.6446,,,,,,
4.117,11.299,,,,,,
3.883,11.366,,,,,,
4.2485,11.6114,,,,,,
3.899,11.416,,,,,,
3.9144,11.5329,,,,,,
4.049,11.299,,,,,,
3.85,11.366,,,,,,
-4.649,39.181,,,,,,
4.0,11.35,,,,,,
4.216,11.149,,,,,,
3.9007,11.3024,,,,,,
-5.0439,38.6153,,,,,,
4.9739,13.0401,,,,,,
3.85,11.266,,,,,,
4.1899,11.5717,,,,,,
3.9989,11.4484,,,,,,
4.267,11.201,,,,,,
4.066,11.317,,,,,,
4.017,11.582,,,,,,
3.883,11.416,,,,,,
3.984,11.4,,,,,,
-5.2167,38.8167,,,,,,
-5.0,38.6333,,,,,,
-5.1,38.6167,,,,,,
4.1096,11.5293,,,,,,
4.2339,11.6034,,,,,,
4.051,11.499,,,,,,
3.916,11.317,,,,,,
4.017,11.566,,,,,,
4.082,11.449,,,,,,
4.4423,11.9135,,,,,,
4.4566,11.9056,,,,,,
6.8666,13.1404,,,,,,
7.7831,13.5471,,,,,,
7.7937,13.5564,,,,,,
7.289,13.2761,,,,,,
7.2592,13.262,,,,,,
7.2223,13.2511,,,,,,
7.1071,13.209,,,,,,
6.9151,13.1319,,,,,,
7.441,13.5551,,,,,,
7.7198,13.5389,,,,,,
7.5485,13.5307,,,,,,
17.375,-14.606,,,,,,
7.3352,13.4619,,,,,,
7.2997,13.5542,,,,,,
4.5196,12.0521,,,,,,
7.8639,13.5973,,,,,,
7.7596,13.5261,,,,,,
7.1703,13.2545,,,,,,
-5.1667,38.7667,,,,,,
7.9024,13.6072,,,,,,
7.0553,13.1593,,,,,,
7.5673,13.557,,,,,,
6.8058,13.1737,,,,,,
7.3235,13.3995,,,,,,
7.8333,13.7167,,,,,,
7.684,13.5489,,,,,,
7.7,13.549,,,,,,
4.4394,11.8988,,,,,,
4.4439,11.8828,,,,,,
4.4493,11.9049,,,,,,
7.549,13.5603,,,,,,
4.0627,11.2112,,,,,,
4.033,11.549,,,,,,
4.0415,11.5484,,,,,,
4.6252,11.1677,,,,,,
-4.7515,38.3403,,,,,,
4.3551,11.6374,,,,,,
-4.7555,38.3555,,,,,,
4.444,11.623,,,,,,
3.684,11.666,,,,,,
3.8833,11.5833,,,,,,
3.8462,11.7141,,,,,,
4.066,11.617,,,,,,
4.083,11.733,,,,,,
3.701,11.733,,,,,,
3.751,11.715,,,,,,
3.833,11.666,,,,,,
4.05,11.606,,,,,,
4.6557,11.2631,,,,,,
3.6936,11.5899,,,,,,
3.7019,11.5386,,,,,,
3.6955,11.5394,,,,,,
3.7507,11.6736,,,,,,
12.102,-5.468,,,,,,
3.967,11.666,,,,,,
3.6603,11.5541,,,,,,
3.949,11.682,,,,,,
-4.4292,38.3054,,,,,,
4.05,11.699,,,,,,
3.6544,11.6231,,,,,,
3.883,11.65,,,,,,
-4.934,38.449,,,,,,
-5.166,38.5632,,,,,,
3.9248,11.5791,,,,,,
3.683,11.6,,,,,,
4.6463,11.1964,,,,,,
4.7097,11.1463,,,,,,
4.8103,11.1818,,,,,,
4.05,11.5501,,,,,,
3.967,11.449,,,,,,
4.0686,11.3324,,,,,,
3.967,11.533,,,,,,
4.083,11.516,,,,,,
4.201,11.116,,,,,,
3.9301,11.5054,,,,,,
-5.1759,38.7918,,,,,,
3.956,11.5327,,,,,,
4.3325,11.6317,,,,,,
4.066,11.416,,,,,,
4.7501,11.1675,,,,,,
4.7448,11.2029,,,,,,
4.7695,11.2063,,,,,,
4.6487,11.1974,,,,,,
4.6165,11.1446,,,,,,
4.36,11.08,,,,,,
4.811,11.1481,,,,,,
4.7854,11.1813,,,,,,
4.6981,11.1803,,,,,,
4.8515,11.1199,,,,,,
4.6922,11.2416,,,,,,
4.6463,11.2508,,,,,,
12.5804,14.4565,,,,,,
4.6925,11.1633,,,,,,
4.7338,11.2829,,,,,,
-4.5667,38.3,,,,,,
4.6415,11.3094,,,,,,
4.6614,11.3018,,,,,,
4.6811,11.3435,,,,,,
4.6766,11.2636,,,,,,
4.6544,11.1499,,,,,,
11.4842,14.6708,,,,,,
11.8962,14.6316,,,,,,
11.5448,14.6403,,,,,,
-21.065,31.666,,,,,,
11.405,-6.844,,,,,,
5.733,11.1,,,,,,
5.88,11.1136,,,,,,
5.8511,11.0775,,,,,,
5.8361,11.0008,,,,,,
5.6246,10.7342,,,,,,
5.943,11.2044,,,,,,
5.7563,10.9119,,,,,,
5.7946,10.8818,,,,,,
-2.9582,32.3416,,,,,,
2.5188,12.6599,,,,,,
3.0048,11.3692,,,,,,
2.8812,11.0975,,,,,,
5.6511,10.7612,,,,,,
2.8796,11.2587,,,,,,
3.1335,11.4143,,,,,,
2.8578,11.0489,,,,,,
3.0677,11.4018,,,,,,
2.9163,11.2733,,,,,,
2.9378,11.4063,,,,,,
2.9181,11.3308,,,,,,
2.8583,10.9876,,,,,,
3.0057,11.4153,,,,,,
2.9495,11.1218,,,,,,
3.0832,11.4226,,,,,,
2.9273,11.3574,,,,,,
2.9013,11.2355,,,,,,
2.8495,10.9667,,,,,,
2.8713,11.214,,,,,,
2.948,11.1801,,,,,,
5.8308,10.904,,,,,,
5.4793,10.457,,,,,,
-2.4768,33.478,,,,,,
11.5997,14.6526,,,,,,
8.1992,13.6412,,,,,,
8.3014,13.6732,,,,,,
8.505,13.6541,,,,,,
8.4997,14.0,,,,,,
7.9652,13.5714,,,,,,
8.394,13.7138,,,,,,
8.3354,13.6787,,,,,,
8.0978,13.599,,,,,,
8.5001,14.1666,,,,,,
8.476,13.6436,,,,,,
7.9962,13.5651,,,,,,
8.2657,13.6536,,,,,,
7.783,15.367,,,,,,
8.0287,13.5912,,,,,,
8.4806,13.7167,,,,,,
-2.549,32.549,,,,,,
5.2988,9.911,,,,,,
5.35,10.117,,,,,,
5.4826,10.4799,,,,,,
-2.8333,33.0,,,,,,
5.8501,10.4414,,,,,,
5.8877,10.5308,,,,,,
2.8147,10.1945,,,,,,
5.968,10.416,,,,,,
5.8345,10.3444,,,,,,
6.0393,10.3261,,,,,,
6.1056,10.2592,,,,,,
6.05,10.2333,,,,,,
6.0093,10.2553,,,,,,
-2.444,32.429,,,,,,
-2.5798,32.6296,,,,,,
9.7845,13.8641,,,,,,
-10.291,40.102,,,,,,
2.8205,10.1122,,,,,,
-8.965,36.299,,,,,,
-8.2097,36.6934,,,,,,
2.412,10.39,,,,,,
2.8113,10.8451,,,,,,
4.1958,9.2779,,,,,,
-8.76,36.4,,,,,,
-8.3851,36.6716,,,,,,
4.1121,9.0187,,,,,,
4.0963,9.3109,,,,,,
11.4167,-6.7667,,,,,,
-8.2692,36.6813,,,,,,
4.2333,9.1667,,,,,,
4.101,9.333,,,,,,
-8.153,36.835,,,,,,
2.8027,10.8118,,,,,,
4.0,9.25,,,,,,
4.167,9.282,,,,,,
4.2191,9.1726,,,,,,
-8.2832,36.6771,,,,,,
-8.3076,36.6783,,,,,,
4.283,9.416,,,,,,
-8.9427,36.139,,,,,,
-8.2597,36.55,,,,,,
-8.8967,36.7173,,,,,,
4.101,9.216,,,,,,
4.1594,9.2367,,,,,,
4.716,9.549,,,,,,
5.147,9.409,,,,,,
5.2,9.517,,,,,,
-8.39,36.6685,,,,,,
-8.9,36.8833,,,,,,
2.8168,10.9337,,,,,,
2.7975,10.9071,,,,,,
-8.933,36.266,,,,,,
2.8148,10.6634,,,,,,
2.7308,9.8776,,,,,,
2.378,9.828,,,,,,
2.9515,9.925,,,,,,
2.8146,9.896,,,,,,
2.8147,10.5543,,,,,,
2.8018,10.2492,,,,,,
2.416,9.8408,,,,,,
2.8057,10.4072,,,,,,
