"Helleroed Kaer flow (m3/s), x","Helleroed Kaer flow (m3/s), y","Helleroed Kaer vanddybde / 10 (m), x","Helleroed Kaer vanddybde / 10 (m), y"
2017-10-25 09:06:35,0.0739142965,2017-10-18 11:46:35,0.04819177
2017-10-25 09:16:35,0.0749416118,2017-10-18 11:56:35,0.04817038
2017-10-25 09:26:35,0.0756292318,2017-10-18 12:06:35,0.04825206
2017-10-25 09:36:35,0.0764953069,2017-10-18 12:16:35,0.04841155
2017-10-25 09:46:35,0.0770680611,2017-10-18 12:26:35,0.0486854
2017-10-25 09:56:35,0.07717202,2017-10-18 12:36:35,0.04890042
2017-10-25 10:06:35,0.0767813855,2017-10-18 12:46:35,0.04930225
2017-10-25 10:16:35,0.0755194131,2017-10-18 12:56:35,0.04953895
2017-10-25 10:26:35,0.0746934948,2017-10-18 13:06:35,0.04966041
2017-10-25 10:36:35,0.0739999473,2017-10-18 13:16:35,0.05000243
2017-10-25 10:46:35,0.0728130767,2017-10-18 13:26:35,0.05028358
2017-10-25 10:56:35,0.0716519436,2017-10-18 13:36:35,0.05034387
2017-10-25 11:06:35,0.0710909077,2017-10-18 13:46:35,0.05063027
2017-10-25 11:16:35,0.0718359271,2017-10-18 13:56:35,0.05099465
2017-10-25 11:26:35,0.0716638589,2017-10-18 14:06:35,0.05146465
2017-10-25 11:36:35,0.0711857842,2017-10-18 14:16:35,0.0519295
2017-10-25 11:46:35,0.0717791881,2017-10-18 14:26:35,0.05228806
2017-10-25 11:56:35,0.0729850341,2017-10-18 14:36:35,0.05250696
2017-10-25 12:06:35,0.0748211546,2017-10-18 14:46:35,0.05301858
2017-10-25 12:16:35,0.0764655055,2017-10-18 14:56:35,0.05347769
2017-10-25 12:26:35,0.0779211071,2017-10-18 15:06:35,0.05402189
2017-10-25 12:36:35,0.0794726122,2017-10-18 15:16:35,0.05458146
2017-10-25 12:46:35,0.0811193189,2017-10-18 15:26:35,0.054891
2017-10-25 12:56:35,0.0820064869,2017-10-18 15:36:35,0.05522689
2017-10-25 13:06:35,0.0816836207,2017-10-18 15:46:35,0.05538968
2017-10-25 13:16:35,0.0816709485,2017-10-18 15:56:35,0.05541438
2017-10-25 13:26:35,0.0822247345,2017-10-18 16:06:35,0.05539212
2017-10-25 13:36:35,0.0826922413,2017-10-18 16:16:35,0.05513489
2017-10-25 13:46:35,0.0827208936,2017-10-18 16:26:35,0.05528398
2017-10-25 13:56:35,0.0824494409,2017-10-18 16:36:35,0.05484198
2017-10-25 14:06:35,0.0823398213,2017-10-18 16:46:35,0.0544278
2017-10-25 14:16:35,0.0828568845,2017-10-18 16:56:35,0.05398338
2017-10-25 14:26:35,0.0834865155,2017-10-18 17:06:35,0.05360509
2017-10-25 14:36:35,0.0836091965,2017-10-18 17:16:35,0.05304513
2017-10-25 14:46:35,0.0838839343,2017-10-18 17:26:35,0.05252534
2017-10-25 14:56:35,0.0834560759,2017-10-18 17:36:35,0.05213081
2017-10-25 15:06:35,0.0822810151,2017-10-18 17:46:35,0.05148887
2017-10-25 15:16:35,0.0811998703,2017-10-18 17:56:35,0.05108422
2017-10-25 15:26:35,0.080048774,2017-10-18 18:06:35,0.05056754
2017-10-25 15:36:35,0.078738605,2017-10-18 18:16:35,0.05005952
2017-10-25 15:46:35,0.0777720179,2017-10-18 18:26:35,0.04945444
2017-10-25 15:56:35,0.0772909998,2017-10-18 18:36:35,0.04917816
2017-10-25 16:06:35,0.0767984299,2017-10-18 18:46:35,0.04860449
2017-10-25 16:16:35,0.0762012376,2017-10-18 18:56:35,0.04829057
2017-10-25 16:26:35,0.0753092181,2017-10-18 19:06:35,0.04787717
2017-10-25 16:36:35,0.0741965931,2017-10-18 19:16:35,0.04742176
2017-10-25 16:46:35,0.0732746532,2017-10-18 19:26:35,0.04676154
2017-10-25 16:56:35,0.0725225783,2017-10-18 19:36:35,0.04593182
2017-10-25 17:06:35,0.0719600917,2017-10-18 19:46:35,0.04549051
2017-10-25 17:16:35,0.0710581565,2017-10-18 19:56:35,0.04549848
2017-10-25 17:26:35,0.0702661351,2017-10-18 20:06:35,0.0454131
2017-10-25 17:36:35,0.0692724009,2017-10-18 20:16:35,0.04512816
2017-10-25 17:46:35,0.068319762,2017-10-18 20:26:35,0.04474948
2017-10-25 17:56:35,0.0672364535,2017-10-18 20:36:35,0.04440036
2017-10-25 18:06:35,0.0661029317,2017-10-18 20:46:35,0.04418534
2017-10-25 18:16:35,0.0648889634,2017-10-18 20:56:35,0.04413273
2017-10-25 18:26:35,0.0632558061,2017-10-18 21:06:35,0.04380929
2017-10-25 18:36:35,0.0614608892,2017-10-18 21:16:35,0.04342136
2017-10-25 18:46:35,0.0595511322,2017-10-18 21:26:35,0.04299357
2017-10-25 18:56:35,0.0578637437,2017-10-18 21:36:35,0.0425227
2017-10-25 19:06:35,0.0566847076,2017-10-18 21:46:35,0.04221743
2017-10-25 19:16:35,0.0558449938,2017-10-18 21:56:35,0.04212388
2017-10-25 19:26:35,0.055665963,2017-10-18 22:06:35,0.0422291
2017-10-25 19:36:35,0.0563736403,2017-10-18 22:16:35,0.04219458
2017-10-25 19:46:35,0.0564872476,2017-10-18 22:26:35,0.04238684
2017-10-25 19:56:35,0.0563256638,2017-10-18 22:36:35,0.04264941
2017-10-25 20:06:35,0.0551863864,2017-10-18 22:46:35,0.04289477
2017-10-25 20:16:35,0.0530676309,2017-10-18 22:56:35,0.04312573
2017-10-25 20:26:35,0.0505902705,2017-10-18 23:06:35,0.04345511
2017-10-25 20:36:35,0.0483755762,2017-10-18 23:16:35,0.04345229
2017-10-25 20:46:35,0.0465487495,2017-10-18 23:26:35,0.04354973
2017-10-25 20:56:35,0.0450160141,2017-10-18 23:36:35,0.04358309
2017-10-25 21:06:35,0.0437603813,2017-10-18 23:46:35,0.04356918
2017-10-25 21:16:35,0.0434031024,2017-10-18 23:56:35,0.04359437
2017-10-25 21:26:35,0.0424034506,2017-10-19 00:06:35,0.04368189
2017-10-25 21:36:35,0.0418898467,2017-10-19 00:16:35,0.0436039
2017-10-25 21:46:35,0.0409076021,2017-10-19 00:26:35,0.04370766
2017-10-25 21:56:35,0.0395854167,2017-10-19 00:36:35,0.04379198
2017-10-25 22:06:35,0.0383437205,2017-10-19 00:46:35,0.0439786
2017-10-25 22:16:35,0.0375504366,2017-10-19 00:56:35,0.04401711
2017-10-25 22:26:35,0.0359591688,2017-10-19 01:06:35,0.04413837
2017-10-25 22:36:35,0.0344386607,2017-10-19 01:16:35,0.04406145
2017-10-25 22:46:35,0.0320102694,2017-10-19 01:26:35,0.0439713
2017-10-25 22:56:35,0.0265863354,2017-10-19 01:36:35,0.04393824
2017-10-25 23:06:35,0.0285372027,2017-10-19 01:46:35,0.04398044
2017-10-25 23:16:35,0.0301140186,2017-10-19 01:56:35,0.04385062
2017-10-25 23:26:35,0.0282619722,2017-10-19 02:06:35,0.04366195
2017-10-25 23:36:35,0.0298427128,2017-10-19 02:16:35,0.04354322
2017-10-25 23:46:35,0.0340020007,2017-10-19 02:26:35,0.04338441
2017-10-25 23:56:35,0.0400507649,2017-10-19 02:36:35,0.04312787
2017-10-26 00:06:35,0.0454567796,2017-10-19 02:46:35,0.0429924
2017-10-26 00:16:35,0.0533428204,2017-10-19 02:56:35,0.04294115
2017-10-26 00:26:35,0.0534289048,2017-10-19 03:06:35,0.04291295
2017-10-26 00:36:35,0.0522543261,2017-10-19 03:16:35,0.04274053
2017-10-26 00:46:35,0.0570758822,2017-10-19 03:26:35,0.04258396
2017-10-26 00:56:35,0.0563926164,2017-10-19 03:36:35,0.04250091
2017-10-26 01:06:35,0.0527748607,2017-10-19 03:46:35,0.04244888
2017-10-26 01:16:35,0.052470991,2017-10-19 03:56:35,0.04241135
2017-10-26 01:26:35,0.0529017955,2017-10-19 04:06:35,0.04227442
2017-10-26 01:36:35,0.0536569706,2017-10-19 04:16:35,0.04207195
2017-10-26 01:46:35,0.0547387624,2017-10-19 04:26:35,0.04187463
2017-10-26 01:56:35,0.05643984,2017-10-19 04:36:35,0.04172438
2017-10-26 02:06:35,0.05252472,2017-10-19 04:46:35,0.0415933
2017-10-26 02:16:35,0.0512332226,2017-10-19 04:56:35,0.04137108
2017-10-26 02:26:35,0.0501117432,2017-10-19 05:06:35,0.04112718
2017-10-26 02:36:35,0.048436393,2017-10-19 05:16:35,0.04100251
2017-10-26 02:46:35,0.0467485613,2017-10-19 05:26:35,0.04078322
2017-10-26 02:56:35,0.0447217273,2017-10-19 05:36:35,0.04062606
2017-10-26 03:06:35,0.0432579997,2017-10-19 05:46:35,0.04047193
2017-10-26 03:16:35,0.0422234473,2017-10-19 05:56:35,0.03999133
2017-10-26 03:26:35,0.0410526381,2017-10-19 06:06:35,0.03955089
2017-10-26 03:36:35,0.0397420126,2017-10-19 06:16:35,0.03906095
2017-10-26 03:46:35,0.0383793697,2017-10-19 06:26:35,0.03853562
2017-10-26 03:56:35,0.0367180046,2017-10-19 06:36:35,0.0380203
2017-10-26 04:06:35,0.0349761189,2017-10-19 06:46:35,0.03758035
2017-10-26 04:16:35,0.0330454575,2017-10-19 06:56:35,0.03707758
2017-10-26 04:26:35,0.0314846415,2017-10-19 07:06:35,0.03647357
2017-10-26 04:36:35,0.0301142917,2017-10-19 07:16:35,0.0360696
2017-10-26 04:46:35,0.0297173733,2017-10-19 07:26:35,0.03563111
2017-10-26 04:56:35,0.0296150869,2017-10-19 07:36:35,0.03521509
2017-10-26 05:06:35,0.0289633617,2017-10-19 07:46:35,0.03495553
2017-10-26 05:16:35,0.0288020206,2017-10-19 07:56:35,0.03483971
2017-10-26 05:26:35,0.0290834284,2017-10-19 08:06:35,0.03475286
2017-10-26 05:36:35,0.0295453664,2017-10-19 08:16:35,0.03454086
2017-10-26 05:46:35,0.030371884,2017-10-19 08:26:35,0.03414856
2017-10-26 05:56:35,0.0305874742,2017-10-19 08:36:35,0.03379487
2017-10-26 06:06:35,0.0307649371,2017-10-19 08:46:35,0.03353444
2017-10-26 06:16:35,0.0303901885,2017-10-19 08:56:35,0.0332991
2017-10-26 06:26:35,0.0303907984,2017-10-19 09:06:35,0.03294308
2017-10-26 06:36:35,0.0288089382,2017-10-19 09:16:35,0.03275286
2017-10-26 06:46:35,0.0268209692,2017-10-19 09:26:35,0.03254417
2017-10-26 06:56:35,0.0260039503,2017-10-19 09:36:35,0.03241103
2017-10-26 07:06:35,0.0256913541,2017-10-19 09:46:35,0.03218629
2017-10-26 07:16:35,0.0255227441,2017-10-19 09:56:35,0.03213573
2017-10-26 07:26:35,0.0263593066,2017-10-19 10:06:35,0.03194794
2017-10-26 07:36:35,0.026998641,2017-10-19 10:16:35,0.03182278
2017-10-26 07:46:35,0.0274702945,2017-10-19 10:26:35,0.03177532
2017-10-26 07:56:35,0.0288187591,2017-10-19 10:36:35,0.03167914
2017-10-26 08:06:35,0.0303753442,2017-10-19 10:46:35,0.03157869
2017-10-26 08:16:35,0.0302760374,2017-10-19 10:56:35,0.03149525
2017-10-26 08:26:35,0.030379291,2017-10-19 11:06:35,0.03141327
2017-10-26 08:36:35,0.0314093477,2017-10-19 11:16:35,0.03121867
2017-10-26 08:46:35,0.0324900395,2017-10-19 11:26:35,0.03106804
2017-10-26 08:56:35,0.0338868424,2017-10-19 11:36:35,0.0308292
2017-10-26 09:06:35,0.0353033443,2017-10-19 11:46:35,0.03055039
2017-10-26 09:16:35,0.0361945989,2017-10-19 11:56:35,0.0304333
2017-10-26 09:26:35,0.0366060645,2017-10-19 12:06:35,0.03026136
2017-10-26 09:36:35,0.0387670267,2017-10-19 12:16:35,0.03018026
2017-10-26 09:46:35,0.0405444129,2017-10-19 12:26:35,0.03018191
2017-10-26 09:56:35,0.0411159626,2017-10-19 12:36:35,0.0301331
2017-10-26 10:06:35,0.0418631866,2017-10-19 12:46:35,0.02999131
2017-10-26 10:16:35,0.0432287443,2017-10-19 12:56:35,0.02982686
2017-10-26 10:26:35,0.0449428075,2017-10-19 13:06:35,0.02969587
2017-10-26 10:36:35,0.0462484365,2017-10-19 13:16:35,0.02958393
2017-10-26 10:46:35,0.0473317675,2017-10-19 13:26:35,0.02945002
2017-10-26 10:56:35,0.0474479528,2017-10-19 13:36:35,0.02941657
2017-10-26 11:06:35,0.0481553281,2017-10-19 13:46:35,0.02932321
2017-10-26 11:16:35,0.0494406022,2017-10-19 13:56:35,0.0292565
2017-10-26 11:26:35,0.0500596755,2017-10-19 14:06:35,0.02919844
2017-10-26 11:36:35,0.0500274319,2017-10-19 14:16:35,0.0290657
2017-10-26 11:46:35,0.0500180683,2017-10-19 14:26:35,0.02898382
2017-10-26 11:56:35,0.0507217252,2017-10-19 14:36:35,0.02890719
2017-10-26 12:06:35,0.0514911256,2017-10-19 14:46:35,0.02891477
2017-10-26 12:16:35,0.0527616806,2017-10-19 14:56:35,0.02892955
2017-10-26 12:26:35,0.0544748353,2017-10-19 15:06:35,0.02891924
2017-10-26 12:36:35,0.054836998,2017-10-19 15:16:35,0.02896582
2017-10-26 12:46:35,0.0556903716,2017-10-19 15:26:35,0.02907387
2017-10-26 12:56:35,0.0557657583,2017-10-19 15:36:35,0.02914009
2017-10-26 13:06:35,0.0555836438,2017-10-19 15:46:35,0.02911452
2017-10-26 13:16:35,0.0558776051,2017-10-19 15:56:35,0.02906959
2017-10-26 13:26:35,0.0561824341,2017-10-19 16:06:35,0.02905296
2017-10-26 13:36:35,0.057666699,2017-10-19 16:16:35,0.02917724
2017-10-26 13:46:35,0.0581759537,2017-10-19 16:26:35,0.02924045
2017-10-26 13:56:35,0.0590716748,2017-10-19 16:36:35,0.02931874
2017-10-26 14:06:35,0.0591619023,2017-10-19 16:46:35,0.02945848
2017-10-26 14:16:35,0.0587961445,2017-10-19 16:56:35,0.02945576
2017-10-26 14:26:35,0.0575885319,2017-10-19 17:06:35,0.0295673
2017-10-26 14:36:35,0.0560170016,2017-10-19 17:16:35,0.02958646
2017-10-26 14:46:35,0.0539994588,2017-10-19 17:26:35,0.02969431
2017-10-26 14:56:35,0.0528705194,2017-10-19 17:36:35,0.02970102
2017-10-26 15:06:35,0.0514535277,2017-10-19 17:46:35,0.02963606
2017-10-26 15:16:35,0.0504554514,2017-10-19 17:56:35,0.02961729
2017-10-26 15:26:35,0.0491016645,2017-10-19 18:06:35,0.02961077
2017-10-26 15:36:35,0.0484620939,2017-10-19 18:16:35,0.02957995
2017-10-26 15:46:35,0.0457604183,2017-10-19 18:26:35,0.02956021
2017-10-26 15:56:35,0.0446036964,2017-10-19 18:36:35,0.02957217
2017-10-26 16:06:35,0.0435814632,2017-10-19 18:46:35,0.02952627
2017-10-26 16:16:35,0.0445315599,2017-10-19 18:56:35,0.02943962
2017-10-26 16:26:35,0.0427555294,2017-10-19 19:06:35,0.02936415
2017-10-26 16:36:35,0.0404742006,2017-10-19 19:16:35,0.02923676
2017-10-26 16:46:35,0.0380017196,2017-10-19 19:26:35,0.02899043
2017-10-26 16:56:35,0.037204562,2017-10-19 19:36:35,0.02878358
2017-10-26 17:06:35,0.0368049864,2017-10-19 19:46:35,0.02864841
2017-10-26 17:16:35,0.036141479,2017-10-19 19:56:35,0.02851615
2017-10-26 17:26:35,0.0344115482,2017-10-19 20:06:35,0.02829131
2017-10-26 17:36:35,0.035858664,2017-10-19 20:16:35,0.02816917
2017-10-26 17:46:35,0.0368930479,2017-10-19 20:26:35,0.028023
2017-10-26 17:56:35,0.0384020369,2017-10-19 20:36:35,0.02785224
2017-10-26 18:06:35,0.0364663267,2017-10-19 20:46:35,0.02766513
2017-10-26 18:16:35,0.035033837,2017-10-19 20:56:35,0.02753609
2017-10-26 18:26:35,0.0338342791,2017-10-19 21:06:35,0.02732087
2017-10-26 18:36:35,0.033042293,2017-10-19 21:16:35,0.02714077
2017-10-26 18:46:35,0.0311459515,2017-10-19 21:26:35,0.02697701
2017-10-26 18:56:35,0.0289980912,2017-10-19 21:36:35,0.02680225
2017-10-26 19:06:35,0.0275195265,2017-10-19 21:46:35,0.02659521
2017-10-26 19:16:35,0.0276674976,2017-10-19 21:56:35,0.02646918
2017-10-26 19:26:35,0.027927944,2017-10-19 22:06:35,0.02638516
2017-10-26 19:36:35,0.0286841559,2017-10-19 22:16:35,0.02617481
2017-10-26 19:46:35,0.0291730222,2017-10-19 22:26:35,0.02610352
2017-10-26 19:56:35,0.0300092846,2017-10-19 22:36:35,0.02595454
2017-10-26 20:06:35,0.0321004872,2017-10-19 22:46:35,0.02583492
2017-10-26 20:16:35,0.0327916816,2017-10-19 22:56:35,0.0257331
2017-10-26 20:26:35,0.0318924261,2017-10-19 23:06:35,0.02569858
2017-10-26 20:36:35,0.0321876036,2017-10-19 23:16:35,0.02572601
2017-10-26 20:46:35,0.0335035521,2017-10-19 23:26:35,0.0256307
2017-10-26 20:56:35,0.0352971237,2017-10-19 23:36:35,0.02556914
2017-10-26 21:06:35,0.0378540441,2017-10-19 23:46:35,0.02554746
2017-10-26 21:46:35,0.0402915508,2017-10-19 23:56:35,0.02551148
2017-10-26 21:56:35,0.0423117019,2017-10-20 00:06:35,0.02549611
2017-10-26 22:06:35,0.0442327005,2017-10-20 00:16:35,0.02535102
2017-10-26 22:16:35,0.0461330367,2017-10-20 00:26:35,0.02527546
2017-10-26 22:26:35,0.0455094692,2017-10-20 00:36:35,0.02527215
2017-10-26 22:36:35,0.0444865946,2017-10-20 00:46:35,0.02514086
2017-10-26 22:46:35,0.0446527106,2017-10-20 00:56:35,0.02507017
2017-10-26 22:56:35,0.0446239389,2017-10-20 01:06:35,0.02503895
2017-10-26 23:06:35,0.0438876072,2017-10-20 01:16:35,0.02497564
2017-10-26 23:16:35,0.0440579996,2017-10-20 01:26:35,0.02497292
2017-10-26 23:26:35,0.0446395296,2017-10-20 01:36:35,0.02486624
2017-10-26 23:36:35,0.0454631366,2017-10-20 01:46:35,0.02483988
2017-10-26 23:46:35,0.0456639942,2017-10-20 01:56:35,0.02467612
2017-10-26 23:56:35,0.0449585466,2017-10-20 02:06:35,0.02459589
2017-10-27 00:06:35,0.0447167971,2017-10-20 02:16:35,0.02461971
2017-10-27 00:16:35,0.0445846586,2017-10-20 02:26:35,0.02461446
2017-10-27 00:26:35,0.0441886433,2017-10-20 02:36:35,0.02460464
2017-10-27 00:36:35,0.0440282342,2017-10-20 02:46:35,0.02453725
2017-10-27 00:46:35,0.0438866473,2017-10-20 02:56:35,0.024553
2017-10-27 00:56:35,0.0443953077,2017-10-20 03:06:35,0.02455436
2017-10-27 01:06:35,0.0450117616,2017-10-20 03:16:35,0.02449241
2017-10-27 01:16:35,0.04597698,2017-10-20 03:26:35,0.02439925
2017-10-27 01:26:35,0.0466694863,2017-10-20 03:36:35,0.02441228
2017-10-27 01:36:35,0.0467103215,2017-10-20 03:46:35,0.02434625
2017-10-27 01:46:35,0.0464879749,2017-10-20 03:56:35,0.02438602
2017-10-27 01:56:35,0.0462728706,2017-10-20 04:06:35,0.02441802
2017-10-27 02:06:35,0.0465175041,2017-10-20 04:16:35,0.02434489
2017-10-27 02:16:35,0.0468419973,2017-10-20 04:26:35,0.02445089
2017-10-27 02:26:35,0.0472837668,2017-10-20 04:36:35,0.02444953
2017-10-27 02:36:35,0.0479424862,2017-10-20 04:46:35,0.02445945
2017-10-27 02:46:35,0.0487238126,2017-10-20 04:56:35,0.02445731
2017-10-27 02:56:35,0.0497819085,2017-10-20 05:06:35,0.02442823
2017-10-27 03:06:35,0.0510005868,2017-10-20 05:16:35,0.02446674
2017-10-27 03:16:35,0.0510425282,2017-10-20 05:26:35,0.02455242
2017-10-27 03:26:35,0.0509582363,2017-10-20 05:36:35,0.02464587
2017-10-27 03:36:35,0.0502658492,2017-10-20 05:46:35,0.02474555
2017-10-27 03:46:35,0.0494716475,2017-10-20 05:56:35,0.02473553
2017-10-27 03:56:35,0.0483323643,2017-10-20 06:06:35,0.02467757
2017-10-27 04:06:35,0.0473954742,2017-10-20 06:16:35,0.02469187
2017-10-27 04:16:35,0.0464640418,2017-10-20 06:26:35,0.02463945
2017-10-27 04:26:35,0.0459676158,2017-10-20 06:36:35,0.02464636
2017-10-27 04:36:35,0.0459913545,2017-10-20 06:46:35,0.02467826
2017-10-27 04:46:35,0.0466405425,2017-10-20 06:56:35,0.0247016
2017-10-27 04:56:35,0.0471533252,2017-10-20 07:06:35,0.02469887
2017-10-27 05:06:35,0.0478131529,2017-10-20 07:16:35,0.02467553
2017-10-27 05:16:35,0.0475730866,2017-10-20 07:26:35,0.02456661
2017-10-27 05:26:35,0.0470406388,2017-10-20 07:36:35,0.0246273
2017-10-27 05:36:35,0.0462197704,2017-10-20 07:46:35,0.02460483
2017-10-27 05:46:35,0.0450669114,2017-10-20 07:56:35,0.0245811
2017-10-27 05:56:35,0.0436392788,2017-10-20 08:06:35,0.02450953
2017-10-27 06:06:35,0.0424985956,2017-10-20 08:16:35,0.02439108
2017-10-27 06:16:35,0.0415123947,2017-10-20 08:26:35,0.02444078
2017-10-27 06:26:35,0.0408567362,2017-10-20 08:36:35,0.02433526
2017-10-27 06:36:35,0.0403266488,2017-10-20 08:46:35,0.02431785
2017-10-27 06:46:35,0.040461056,2017-10-20 08:56:35,0.02431358
2017-10-27 06:56:35,0.040992844,2017-10-20 09:06:35,0.02430988
2017-10-27 07:06:35,0.0420247736,2017-10-20 09:16:35,0.02437931
2017-10-27 07:16:35,0.0430115217,2017-10-20 09:26:35,0.02453034
2017-10-27 07:26:35,0.0436068014,2017-10-20 09:36:35,0.0244999
2017-10-27 07:36:35,0.0440653705,2017-10-20 09:46:35,0.0244012
2017-10-27 07:46:35,0.0445081252,2017-10-20 09:56:35,0.02443407
2017-10-27 07:56:35,0.0443415451,2017-10-20 10:06:35,0.0245423
2017-10-27 08:06:35,0.0437818798,2017-10-20 10:16:35,0.02455893
2017-10-27 08:16:35,0.0427872811,2017-10-20 10:26:35,0.02444642
2017-10-27 08:26:35,0.0417110987,2017-10-20 10:36:35,0.02460123
2017-10-27 08:36:35,0.0409928682,2017-10-20 10:46:35,0.0246167
2017-10-27 08:46:35,0.0404683444,2017-10-20 10:56:35,0.02488306
2017-10-27 08:56:35,0.0399157219,2017-10-20 11:06:35,0.0249345
2017-10-27 09:06:35,0.0398102267,2017-10-20 11:16:35,0.02483969
2017-10-27 09:16:35,0.0397142219,2017-10-20 11:26:35,0.0247154
2017-10-27 09:26:35,0.0399301365,2017-10-20 11:36:35,0.02456837
2017-10-27 09:36:35,0.040003069,2017-10-20 11:46:35,0.02451225
2017-10-27 09:46:35,0.0400597585,2017-10-20 11:56:35,0.02443912
2017-10-27 09:56:35,0.0397733471,2017-10-20 12:06:35,0.02452917
2017-10-27 10:06:35,0.0397230868,2017-10-20 12:16:35,0.02457556
2017-10-27 10:16:35,0.0398167293,2017-10-20 12:26:35,0.02468341
2017-10-27 10:26:35,0.040044401,2017-10-20 12:36:35,0.02470626
2017-10-27 10:36:35,0.0402710037,2017-10-20 12:46:35,0.02474798
2017-10-27 10:46:35,0.0408379866,2017-10-20 12:56:35,0.02489201
2017-10-27 10:56:35,0.0408859282,2017-10-20 13:06:35,0.02497506
2017-10-27 11:06:35,0.0412815161,2017-10-20 13:16:35,0.0249557
2017-10-27 11:16:35,0.0409117657,2017-10-20 13:26:35,0.02486857
2017-10-27 11:26:35,0.0407791436,2017-10-20 13:36:35,0.02485058
2017-10-27 11:36:35,0.0409008326,2017-10-20 13:46:35,0.02502135
2017-10-27 11:46:35,0.0407579584,2017-10-20 13:56:35,0.0251326
2017-10-27 11:56:35,0.0413160414,2017-10-20 14:06:35,0.0250971
2017-10-27 12:06:35,0.041911568,2017-10-20 14:16:35,0.02506725
2017-10-27 12:16:35,0.0427610312,2017-10-20 14:26:35,0.02516148
2017-10-27 12:26:35,0.044057829,2017-10-20 14:36:35,0.02510683
2017-10-27 12:36:35,0.044964736,2017-10-20 14:46:35,0.025161
2017-10-27 12:46:35,0.0451995236,2017-10-20 14:56:35,0.02517023
2017-10-27 12:56:35,0.0445963423,2017-10-20 15:06:35,0.02521662
2017-10-27 13:06:35,0.0441369601,2017-10-20 15:16:35,0.02529325
2017-10-27 13:16:35,0.043549816,2017-10-20 15:26:35,0.02544739
2017-10-27 13:26:35,0.0422031657,2017-10-20 15:36:35,0.02550428
2017-10-27 13:36:35,0.0413018268,2017-10-20 15:46:35,0.02562409
2017-10-27 13:46:35,0.0401312918,2017-10-20 15:56:35,0.02579992
2017-10-27 13:56:35,0.0395792842,2017-10-20 16:06:35,0.02604206
2017-10-27 14:06:35,0.03926781,2017-10-20 16:16:35,0.02617393
2017-10-27 14:16:35,0.0390618577,2017-10-20 16:26:35,0.0263943
2017-10-27 14:26:35,0.0391184118,2017-10-20 16:36:35,0.02661174
2017-10-27 14:36:35,0.0395891994,2017-10-20 16:46:35,0.02682637
2017-10-27 14:46:35,0.0398776036,2017-10-20 16:56:35,0.02703351
2017-10-27 14:56:35,0.0404750293,2017-10-20 17:06:35,0.02714923
2017-10-27 15:06:35,0.0413005797,2017-10-20 17:16:35,0.02727293
2017-10-27 15:16:35,0.0414200214,2017-10-20 17:26:35,0.02750934
2017-10-27 15:26:35,0.0416421488,2017-10-20 17:36:35,0.02745916
2017-10-27 15:36:35,0.041505082,2017-10-20 17:46:35,0.02742017
2017-10-27 15:46:35,0.0410271032,2017-10-20 17:56:35,0.02747501
2017-10-27 15:56:35,0.040756904,2017-10-20 18:06:35,0.02741812
2017-10-27 16:06:35,0.0409423789,2017-10-20 18:16:35,0.02734344
2017-10-27 16:16:35,0.0406153584,2017-10-20 18:26:35,0.02709769
2017-10-27 16:26:35,0.0408887217,2017-10-20 18:36:35,0.02690417
2017-10-27 16:36:35,0.040376939,2017-10-20 18:46:35,0.02680274
2017-10-27 16:46:35,0.0402954735,2017-10-20 18:56:35,0.02677065
2017-10-27 16:56:35,0.0390510505,2017-10-20 19:06:35,0.02666591
2017-10-27 17:06:35,0.0384243091,2017-10-20 19:16:35,0.02651089
2017-10-27 17:16:35,0.0387516231,2017-10-20 19:26:35,0.02637008
2017-10-27 17:26:35,0.0384949652,2017-10-20 19:36:35,0.02624074
2017-10-27 17:36:35,0.0379170777,2017-10-20 19:46:35,0.02627118
2017-10-27 17:46:35,0.0380568741,2017-10-20 19:56:35,0.02626846
2017-10-27 17:56:35,0.0385743442,2017-10-20 20:06:35,0.02615565
2017-10-27 18:06:35,0.0394568451,2017-10-20 20:16:35,0.02600122
2017-10-27 18:16:35,0.0388087096,2017-10-20 20:26:35,0.02591768
2017-10-27 18:26:35,0.0378126121,2017-10-20 20:36:35,0.02575042
2017-10-27 18:36:35,0.0363898195,2017-10-20 20:46:35,0.02574147
2017-10-27 18:46:35,0.0331374811,2017-10-20 20:56:35,0.02576529
2017-10-27 18:56:35,0.0315975302,2017-10-20 21:06:35,0.02570626
2017-10-27 19:06:35,0.0294976019,2017-10-20 21:16:35,0.02573456
2017-10-27 19:16:35,0.0282835432,2017-10-20 21:26:35,0.02569508
2017-10-27 19:26:35,0.0283397376,2017-10-20 21:36:35,0.0256239
2017-10-27 19:36:35,0.0291280324,2017-10-20 21:46:35,0.02558013
