"Kilde Trindbak flow (m3/s), x","Kilde Trindbak flow (m3/s), y","Kilde Trindbak vandstand /50 (m), x","Kilde Trindbak vandstand /50 (m), y"
2017-11-14 05:26:35,0.0052581669,2017-10-30 20:06:35,0.00267969
2017-11-14 05:36:35,0.0052585065,2017-10-30 20:16:35,0.00268638
2017-11-14 05:46:35,0.005263348,2017-10-30 20:26:35,0.00268638
2017-11-14 05:56:35,0.005259205,2017-10-30 20:36:35,0.002707018
2017-11-14 06:06:35,0.0052539238,2017-10-30 20:46:35,0.002704606
2017-11-14 06:16:35,0.0052750309,2017-10-30 20:56:35,0.002703906
2017-11-14 06:26:35,0.0052777745,2017-10-30 21:06:35,0.002706706
2017-11-14 06:36:35,0.0052800666,2017-10-30 21:16:35,0.002697058
2017-11-14 06:46:35,0.0052596285,2017-10-30 21:26:35,0.00270161
2017-11-14 06:56:35,0.0052662932,2017-10-30 21:36:35,0.00269066
2017-11-14 07:06:35,0.005261334,2017-10-30 21:46:35,0.002686322
2017-11-14 07:16:35,0.0052514204,2017-10-30 21:56:35,0.002674984
2017-11-14 07:26:35,0.0052458329,2017-10-30 22:06:35,0.00266666
2017-11-14 07:36:35,0.0052346042,2017-10-30 22:16:35,0.00266911
2017-11-14 07:46:35,0.0052227885,2017-10-30 22:26:35,0.002665958
2017-11-14 07:56:35,0.0052137125,2017-10-30 22:36:35,0.002667846
2017-11-14 08:06:35,0.0052190543,2017-10-30 22:46:35,0.002670666
2017-11-14 08:16:35,0.0052171726,2017-10-30 22:56:35,0.002680372
2017-11-14 08:26:35,0.0052064931,2017-10-30 23:06:35,0.002664286
2017-11-14 08:36:35,0.0052032933,2017-10-30 23:16:35,0.00265357
2017-11-14 08:46:35,0.0052076366,2017-10-30 23:26:35,0.002651956
2017-11-14 08:56:35,0.0052117803,2017-10-30 23:36:35,0.002642152
2017-11-14 09:06:35,0.0052234622,2017-10-30 23:46:35,0.00263873
2017-11-14 09:16:35,0.0052281134,2017-10-30 23:56:35,0.002632662
2017-11-14 09:26:35,0.0052489094,2017-10-31 00:06:35,0.002637602
2017-11-14 09:36:35,0.0052565369,2017-10-31 00:16:35,0.002624006
2017-11-14 09:46:35,0.0052853807,2017-10-31 00:26:35,0.002617996
2017-11-14 09:56:35,0.0053043254,2017-10-31 00:36:35,0.002637466
2017-11-14 10:06:35,0.0053278744,2017-10-31 00:46:35,0.002645868
2017-11-14 10:16:35,0.005356865,2017-10-31 00:56:35,0.002636784
2017-11-14 10:26:35,0.0053899175,2017-10-31 01:06:35,0.002645848
2017-11-14 10:36:35,0.0054165097,2017-10-31 01:16:35,0.002645712
2017-11-14 10:46:35,0.0054370265,2017-10-31 01:26:35,0.002624394
2017-11-14 10:56:35,0.0054586261,2017-10-31 01:36:35,0.002635832
2017-11-14 11:06:35,0.0054786084,2017-10-31 01:46:35,0.002632738
2017-11-14 11:16:35,0.0054848976,2017-10-31 01:56:35,0.002631456
2017-11-14 11:26:35,0.005501533,2017-10-31 02:06:35,0.002634548
2017-11-14 11:36:35,0.0055164734,2017-10-31 02:16:35,0.002645498
2017-11-14 11:46:35,0.0055312421,2017-10-31 02:26:35,0.002640654
2017-11-14 11:56:35,0.0055530938,2017-10-31 02:36:35,0.002670102
2017-11-14 12:06:35,0.005571881,2017-10-31 02:46:35,0.002655398
2017-11-14 12:16:35,0.0055988454,2017-10-31 02:56:35,0.002663606
2017-11-14 12:26:35,0.0056200457,2017-10-31 03:06:35,0.002682218
2017-11-14 12:36:35,0.0056370731,2017-10-31 03:16:35,0.002697564
2017-11-14 12:46:35,0.005656904,2017-10-31 03:26:35,0.002669908
2017-11-14 12:56:35,0.0056642715,2017-10-31 03:36:35,0.002655864
2017-11-14 13:06:35,0.0056925551,2017-10-31 03:46:35,0.002653122
2017-11-14 13:16:35,0.0057045022,2017-10-31 03:56:35,0.002663878
2017-11-14 13:26:35,0.0057094796,2017-10-31 04:06:35,0.002662768
2017-11-14 13:36:35,0.0057333803,2017-10-31 04:16:35,0.002646568
2017-11-14 13:46:35,0.0057455605,2017-10-31 04:26:35,0.002638788
2017-11-14 13:56:35,0.0057650288,2017-10-31 04:36:35,0.002651196
2017-11-14 14:06:35,0.005774099,2017-10-31 04:46:35,0.00264859
2017-11-14 14:16:35,0.0057822227,2017-10-31 04:56:35,0.002629452
2017-11-14 14:26:35,0.0057744834,2017-10-31 05:06:35,0.002614204
2017-11-14 14:36:35,0.0057826882,2017-10-31 05:16:35,0.002629276
2017-11-14 14:46:35,0.0057899693,2017-10-31 05:26:35,0.002660008
2017-11-14 14:56:35,0.0057928953,2017-10-31 05:36:35,0.002657148
2017-11-14 15:06:35,0.0057976643,2017-10-31 05:46:35,0.002661836
2017-11-14 15:16:35,0.0057896865,2017-10-31 05:56:35,0.002660552
2017-11-14 15:26:35,0.0057839774,2017-10-31 06:06:35,0.002662322
2017-11-14 15:36:35,0.0057690187,2017-10-31 06:16:35,0.002665434
2017-11-14 15:46:35,0.0057504438,2017-10-31 06:26:35,0.002669518
2017-11-14 15:56:35,0.0057446563,2017-10-31 06:36:35,0.002683328
2017-11-14 16:06:35,0.0057499764,2017-10-31 06:46:35,0.002682724
2017-11-14 16:16:35,0.0057472408,2017-10-31 06:56:35,0.002671852
2017-11-14 16:26:35,0.0057465249,2017-10-31 07:06:35,0.0026652
2017-11-14 16:36:35,0.0057347695,2017-10-31 07:16:35,0.002670024
2017-11-14 16:46:35,0.0057484358,2017-10-31 07:26:35,0.002662768
2017-11-14 16:56:35,0.0057636498,2017-10-31 07:36:35,0.002664792
2017-11-14 17:06:35,0.0057770653,2017-10-31 07:46:35,0.002665532
2017-11-14 17:16:35,0.0057857909,2017-10-31 07:56:35,0.002659734
2017-11-14 17:26:35,0.0057757415,2017-10-31 08:06:35,0.002650672
2017-11-14 17:36:35,0.0057826383,2017-10-31 08:16:35,0.002655184
2017-11-14 17:46:35,0.0058108912,2017-10-31 08:26:35,0.00266238
2017-11-14 17:56:35,0.0058132072,2017-10-31 08:36:35,0.002663606
2017-11-14 18:06:35,0.0058132848,2017-10-31 08:46:35,0.002673816
2017-11-14 18:16:35,0.0058190196,2017-10-31 08:56:35,0.002679146
2017-11-14 18:26:35,0.0058251881,2017-10-31 09:06:35,0.002687042
2017-11-14 18:36:35,0.0058143122,2017-10-31 09:16:35,0.00268998
2017-11-14 18:46:35,0.0058115281,2017-10-31 09:26:35,0.002684378
2017-11-14 18:56:35,0.005809213,2017-10-31 09:36:35,0.002687936
2017-11-14 19:06:35,0.0058095925,2017-10-31 09:46:35,0.002667592
2017-11-14 19:16:35,0.0057992683,2017-10-31 09:56:35,0.002660454
2017-11-14 19:26:35,0.0057944815,2017-10-31 10:06:35,0.002666756
2017-11-14 19:36:35,0.0057803319,2017-10-31 10:16:35,0.002664636
2017-11-14 19:46:35,0.0057573281,2017-10-31 10:26:35,0.002662302
2017-11-14 19:56:35,0.0057517541,2017-10-31 10:36:35,0.002656156
2017-11-14 20:06:35,0.0057544821,2017-10-31 10:46:35,0.002641802
2017-11-14 20:16:35,0.0057654479,2017-10-31 10:56:35,0.002634664
2017-11-14 20:26:35,0.0057783396,2017-10-31 11:06:35,0.002636882
2017-11-14 20:36:35,0.005797491,2017-10-31 11:16:35,0.002632408
2017-11-14 20:46:35,0.0058031443,2017-10-31 11:26:35,0.002622216
2017-11-14 20:56:35,0.0058097876,2017-10-31 11:36:35,0.00260901
2017-11-14 21:06:35,0.0058224616,2017-10-31 11:46:35,0.00261288
2017-11-14 21:16:35,0.0058475187,2017-10-31 11:56:35,0.002638088
2017-11-14 21:26:35,0.0058637227,2017-10-31 12:06:35,0.002638166
2017-11-14 21:36:35,0.0058583369,2017-10-31 12:16:35,0.00263657
2017-11-14 21:46:35,0.0058565824,2017-10-31 12:26:35,0.002644526
2017-11-14 21:56:35,0.005853449,2017-10-31 12:36:35,0.002641996
2017-11-14 22:06:35,0.0058529713,2017-10-31 12:46:35,0.002646664
2017-11-14 22:16:35,0.0058647974,2017-10-31 12:56:35,0.002645654
2017-11-14 22:26:35,0.0058930367,2017-10-31 13:06:35,0.002643358
2017-11-14 22:36:35,0.0059075324,2017-10-31 13:16:35,0.00264011
2017-11-14 22:46:35,0.005923409,2017-10-31 13:26:35,0.00264474
2017-11-14 22:56:35,0.0059258599,2017-10-31 13:36:35,0.002647812
2017-11-14 23:06:35,0.005914753,2017-10-31 13:46:35,0.002635404
2017-11-14 23:16:35,0.00590612,2017-10-31 13:56:35,0.002627352
2017-11-14 23:26:35,0.0059046784,2017-10-31 14:06:35,0.002621556
2017-11-14 23:36:35,0.005897638,2017-10-31 14:16:35,0.002637076
2017-11-14 23:46:35,0.0058851203,2017-10-31 14:26:35,0.002634976
2017-11-14 23:56:35,0.0058902875,2017-10-31 14:36:35,0.00264645
2017-11-15 00:06:35,0.0058853508,2017-10-31 14:46:35,0.002655962
2017-11-15 00:16:35,0.0058731121,2017-10-31 14:56:35,0.002654406
2017-11-15 00:26:35,0.0058671987,2017-10-31 15:06:35,0.002657342
2017-11-15 00:36:35,0.0058604923,2017-10-31 15:16:35,0.0026631
2017-11-15 00:46:35,0.0058469735,2017-10-31 15:26:35,0.002667826
2017-11-15 00:56:35,0.00584613,2017-10-31 15:36:35,0.002677726
2017-11-15 01:06:35,0.0058393691,2017-10-31 15:46:35,0.002675626
2017-11-15 01:16:35,0.005833176,2017-10-31 15:56:35,0.002664324
2017-11-15 01:26:35,0.0058374774,2017-10-31 16:06:35,0.00267226
2017-11-15 01:36:35,0.0058295149,2017-10-31 16:16:35,0.002671152
2017-11-15 01:46:35,0.0058268023,2017-10-31 16:26:35,0.002661388
2017-11-15 01:56:35,0.0058190218,2017-10-31 16:36:35,0.002650594
2017-11-15 02:06:35,0.0058045155,2017-10-31 16:46:35,0.002652966
2017-11-15 02:16:35,0.0057948908,2017-10-31 16:56:35,0.002651606
2017-11-15 02:26:35,0.0057990847,2017-10-31 17:06:35,0.002648512
2017-11-15 02:36:35,0.0058051054,2017-10-31 17:16:35,0.00265104
2017-11-15 02:46:35,0.0058132842,2017-10-31 17:26:35,0.00265285
2017-11-15 02:56:35,0.0058170641,2017-10-31 17:36:35,0.002661408
2017-11-15 03:06:35,0.0058244677,2017-10-31 17:46:35,0.002661932
2017-11-15 03:16:35,0.005823559,2017-10-31 17:56:35,0.002657498
2017-11-15 03:26:35,0.0058293728,2017-10-31 18:06:35,0.002642872
2017-11-15 03:36:35,0.0058293201,2017-10-31 18:16:35,0.002637116
2017-11-15 03:46:35,0.005846753,2017-10-31 18:26:35,0.002641064
2017-11-15 03:56:35,0.0058479507,2017-10-31 18:36:35,0.002637466
2017-11-15 04:06:35,0.0058350262,2017-10-31 18:46:35,0.002639216
2017-11-15 04:16:35,0.0058467675,2017-10-31 18:56:35,0.002644
2017-11-15 04:26:35,0.0058408902,2017-10-31 19:06:35,0.002629432
2017-11-15 04:36:35,0.0058432857,2017-10-31 19:16:35,0.00263342
2017-11-15 04:46:35,0.0058471599,2017-10-31 19:26:35,0.002635014
2017-11-15 04:56:35,0.0058530982,2017-10-31 19:36:35,0.002637388
2017-11-15 05:06:35,0.0058573342,2017-10-31 19:46:35,0.002626242
2017-11-15 05:16:35,0.0058481935,2017-10-31 19:56:35,0.002610994
2017-11-15 05:26:35,0.005843809,2017-10-31 20:06:35,0.002613056
2017-11-15 05:36:35,0.0058502269,2017-10-31 20:16:35,0.002624046
2017-11-15 05:46:35,0.0058473701,2017-10-31 20:26:35,0.00262595
2017-11-15 05:56:35,0.00585533,2017-10-31 20:36:35,0.002628072
2017-11-15 06:06:35,0.005845626,2017-10-31 20:46:35,0.00262315
2017-11-15 06:16:35,0.0058398403,2017-10-31 20:56:35,0.002636668
2017-11-15 06:26:35,0.0058390925,2017-10-31 21:06:35,0.002635968
2017-11-15 06:36:35,0.0058321332,2017-10-31 21:16:35,0.002634158
2017-11-15 06:46:35,0.005839833,2017-10-31 21:26:35,0.002632388
2017-11-15 06:56:35,0.005841766,2017-10-31 21:36:35,0.002645186
2017-11-15 07:06:35,0.0058464711,2017-10-31 21:46:35,0.002647812
2017-11-15 07:16:35,0.0058424129,2017-10-31 21:56:35,0.00263519
2017-11-15 07:26:35,0.0058505323,2017-10-31 22:06:35,0.002624998
2017-11-15 07:36:35,0.0058466556,2017-10-31 22:16:35,0.002616362
2017-11-15 07:46:35,0.0058651248,2017-10-31 22:26:35,0.002633458
2017-11-15 07:56:35,0.0058705898,2017-10-31 22:36:35,0.002630464
2017-11-15 08:06:35,0.0058618888,2017-10-31 22:46:35,0.002634918
2017-11-15 08:16:35,0.0058642121,2017-10-31 22:56:35,0.002639158
2017-11-15 08:26:35,0.0058777759,2017-10-31 23:06:35,0.002637874
2017-11-15 08:36:35,0.0058855928,2017-10-31 23:16:35,0.002640344
2017-11-15 08:46:35,0.0058832593,2017-10-31 23:26:35,0.002628362
2017-11-15 08:56:35,0.0058802422,2017-10-31 23:36:35,0.002628402
2017-11-15 09:06:35,0.0058804813,2017-10-31 23:46:35,0.002635714
2017-11-15 09:16:35,0.0058880543,2017-10-31 23:56:35,0.002633498
2017-11-15 09:26:35,0.0058870243,2017-11-01 00:06:35,0.002644098
2017-11-15 09:36:35,0.0058878614,2017-11-01 00:16:35,0.002641492
2017-11-15 09:46:35,0.0058876937,2017-11-01 00:26:35,0.002632914
2017-11-15 09:56:35,0.0058839646,2017-11-01 00:36:35,0.002621224
2017-11-15 10:06:35,0.0058855663,2017-11-01 00:46:35,0.002625388
2017-11-15 10:16:35,0.0058907897,2017-11-01 00:56:35,0.002628226
2017-11-15 10:26:35,0.0058950388,2017-11-01 01:06:35,0.002640382
2017-11-15 10:36:35,0.0058980136,2017-11-01 01:16:35,0.00264616
2017-11-15 10:46:35,0.0059055242,2017-11-01 01:26:35,0.002649952
2017-11-15 10:56:35,0.005910084,2017-11-01 01:36:35,0.002639604
2017-11-15 11:06:35,0.0059184625,2017-11-01 01:46:35,0.002638924
2017-11-15 11:16:35,0.0059175711,2017-11-01 01:56:35,0.00264791
2017-11-15 11:26:35,0.0059148088,2017-11-01 02:06:35,0.002658528
2017-11-15 11:36:35,0.0059163199,2017-11-01 02:16:35,0.002657848
2017-11-15 11:46:35,0.0059210535,2017-11-01 02:26:35,0.00264474
2017-11-15 11:56:35,0.0059239065,2017-11-01 02:36:35,0.00263729
2017-11-15 12:06:35,0.0059205582,2017-11-01 02:46:35,0.002632876
2017-11-15 12:16:35,0.0059270318,2017-11-01 02:56:35,0.002631922
2017-11-15 12:26:35,0.0059291517,2017-11-01 03:06:35,0.002616382
2017-11-15 12:36:35,0.0059266044,2017-11-01 03:16:35,0.002605626
2017-11-15 12:46:35,0.0059411034,2017-11-01 03:26:35,0.00261788
2017-11-15 12:56:35,0.0059417814,2017-11-01 03:36:35,0.002647968
2017-11-15 13:06:35,0.0059460503,2017-11-01 03:46:35,0.002665666
2017-11-15 13:16:35,0.0059584026,2017-11-01 03:56:35,0.00265464
2017-11-15 13:26:35,0.0059623705,2017-11-01 04:06:35,0.002655242
2017-11-15 13:36:35,0.0059744839,2017-11-01 04:16:35,0.002642036
2017-11-15 13:46:35,0.0059907447,2017-11-01 04:26:35,0.002642328
2017-11-15 13:56:35,0.005996291,2017-11-01 04:36:35,0.002655262
2017-11-15 14:06:35,0.0060053388,2017-11-01 04:46:35,0.002638884
2017-11-15 14:16:35,0.006022783,2017-11-01 04:56:35,0.002624648
2017-11-15 14:26:35,0.0060245105,2017-11-01 05:06:35,0.002643398
2017-11-15 14:36:35,0.0060284154,2017-11-01 05:16:35,0.00262595
2017-11-15 14:46:35,0.0060412538,2017-11-01 05:26:35,0.002637076
2017-11-15 14:56:35,0.0060607922,2017-11-01 05:36:35,0.002667768
2017-11-15 15:06:35,0.0060779907,2017-11-01 05:46:35,0.002661212
2017-11-15 15:16:35,0.0061102289,2017-11-01 05:56:35,0.002658238
2017-11-15 15:26:35,0.0061307945,2017-11-01 06:06:35,0.002653628
2017-11-15 15:36:35,0.0061332214,2017-11-01 06:16:35,0.002658762
2017-11-15 15:46:35,0.0061163957,2017-11-01 06:26:35,0.00265425
2017-11-15 15:56:35,0.0061086137,2017-11-01 06:36:35,0.002655922
2017-11-15 16:06:35,0.0061093497,2017-11-01 06:46:35,0.002655204
2017-11-15 16:16:35,0.0060943999,2017-11-01 06:56:35,0.002658374
2017-11-15 16:26:35,0.0060883935,2017-11-01 07:06:35,0.002667612
2017-11-15 16:36:35,0.0060824852,2017-11-01 07:16:35,0.002677104
2017-11-15 16:46:35,0.0060683894,2017-11-01 07:26:35,0.002690756
2017-11-15 16:56:35,0.0060459134,2017-11-01 07:36:35,0.002668156
2017-11-15 17:06:35,0.0060340505,2017-11-01 07:46:35,0.002665084
2017-11-15 17:16:35,0.0060244612,2017-11-01 07:56:35,0.002673272
2017-11-15 17:26:35,0.0060151476,2017-11-01 08:06:35,0.00265569
2017-11-15 17:36:35,0.0060234991,2017-11-01 08:16:35,0.002674438
2017-11-15 17:46:35,0.0060263603,2017-11-01 08:26:35,0.00267333
2017-11-15 17:56:35,0.0060290836,2017-11-01 08:36:35,0.002661446
2017-11-15 18:06:35,0.0060249609,2017-11-01 08:46:35,0.002668526
2017-11-15 18:16:35,0.0060276524,2017-11-01 08:56:35,0.002660726
2017-11-15 18:26:35,0.0060118919,2017-11-01 09:06:35,0.002658528
2017-11-15 18:36:35,0.0059950942,2017-11-01 09:16:35,0.002658432
2017-11-15 18:46:35,0.0059706623,2017-11-01 09:26:35,0.002659074
2017-11-15 18:56:35,0.0059897174,2017-11-01 09:36:35,0.002660902
2017-11-15 19:06:35,0.005984784,2017-11-01 09:46:35,0.002667554
2017-11-15 19:16:35,0.0059677223,2017-11-01 09:56:35,0.00265779
2017-11-15 19:26:35,0.0059639154,2017-11-01 10:06:35,0.002664578
2017-11-15 19:36:35,0.0059793639,2017-11-01 10:16:35,0.002659832
2017-11-15 19:46:35,0.0059819724,2017-11-01 10:26:35,0.002644876
2017-11-15 19:56:35,0.0059773054,2017-11-01 10:36:35,0.002643086
2017-11-15 20:06:35,0.0059764879,2017-11-01 10:46:35,0.002640362
2017-11-15 20:16:35,0.0059781581,2017-11-01 10:56:35,0.002620466
2017-11-15 20:26:35,0.0059683199,2017-11-01 11:06:35,0.002615506
2017-11-15 20:36:35,0.0059719317,2017-11-01 11:16:35,0.002641472
2017-11-15 20:46:35,0.0059768639,2017-11-01 11:26:35,0.002642834
2017-11-15 20:56:35,0.0059763225,2017-11-01 11:36:35,0.002639858
2017-11-15 21:06:35,0.0059773272,2017-11-01 11:46:35,0.002639838
2017-11-15 21:16:35,0.0059678751,2017-11-01 11:56:35,0.002637892
2017-11-15 21:26:35,0.005947046,2017-11-01 12:06:35,0.002628012
2017-11-15 21:36:35,0.0059259379,2017-11-01 12:16:35,0.002639604
2017-11-15 21:46:35,0.0059132151,2017-11-01 12:26:35,0.00264894
2017-11-15 21:56:35,0.0059020354,2017-11-01 12:36:35,0.002652656
2017-11-15 22:06:35,0.0058777374,2017-11-01 12:46:35,0.002647948
2017-11-15 22:16:35,0.0058640984,2017-11-01 12:56:35,0.00264616
2017-11-15 22:26:35,0.0058510972,2017-11-01 13:06:35,0.002639858
2017-11-15 22:36:35,0.0058344841,2017-11-01 13:16:35,0.002645556
2017-11-15 22:46:35,0.0058083933,2017-11-01 13:26:35,0.002669518
2017-11-15 22:56:35,0.0058039045,2017-11-01 13:36:35,0.002679204
2017-11-15 23:06:35,0.0057900044,2017-11-01 13:46:35,0.002662478
2017-11-15 23:16:35,0.0057765585,2017-11-01 13:56:35,0.002670316
2017-11-15 23:26:35,0.0057680087,2017-11-01 14:06:35,0.00267829
2017-11-15 23:36:35,0.0057662352,2017-11-01 14:16:35,0.002668352
2017-11-15 23:46:35,0.0057508386,2017-11-01 14:26:35,0.002661446
2017-11-15 23:56:35,0.0057168591,2017-11-01 14:36:35,0.002665298
2017-11-16 00:06:35,0.0057089548,2017-11-01 14:46:35,0.00265917
2017-11-16 00:16:35,0.0056989943,2017-11-01 14:56:35,0.002661914
2017-11-16 00:26:35,0.0056825457,2017-11-01 15:06:35,0.00266452
2017-11-16 00:36:35,0.0056815283,2017-11-01 15:16:35,0.002655144
2017-11-16 00:46:35,0.0056723318,2017-11-01 15:26:35,0.00264966
2017-11-16 00:56:35,0.0056818172,2017-11-01 15:36:35,0.002644448
2017-11-16 01:06:35,0.0056886255,2017-11-01 15:46:35,0.002662788
2017-11-16 01:16:35,0.0056777326,2017-11-01 15:56:35,0.002657946
2017-11-16 01:26:35,0.0056682626,2017-11-01 16:06:35,0.002660494
2017-11-16 01:36:35,0.0056759106,2017-11-01 16:16:35,0.002660532
2017-11-16 01:46:35,0.0056733146,2017-11-01 16:26:35,0.00264857
2017-11-16 01:56:35,0.0056686272,2017-11-01 16:36:35,0.002655204
2017-11-16 02:06:35,0.0056655493,2017-11-01 16:46:35,0.002643766
2017-11-16 02:16:35,0.0056544589,2017-11-01 16:56:35,0.002638748
2017-11-16 02:26:35,0.0056574561,2017-11-01 17:06:35,0.002638398
2017-11-16 02:36:35,0.0056330279,2017-11-01 17:16:35,0.002628188
2017-11-16 02:46:35,0.0056374819,2017-11-01 17:26:35,0.002632584
2017-11-16 02:56:35,0.0056395986,2017-11-01 17:36:35,0.002636046
2017-11-16 03:06:35,0.0056336303,2017-11-01 17:46:35,0.00263626
2017-11-16 03:16:35,0.0056338354,2017-11-01 17:56:35,0.002637466
2017-11-16 03:26:35,0.0056340955,2017-11-01 18:06:35,0.002630054
2017-11-16 03:36:35,0.005641084,2017-11-01 18:16:35,0.002621536
2017-11-16 03:46:35,0.00564319,2017-11-01 18:26:35,0.002628402
2017-11-16 03:56:35,0.0056563511,2017-11-01 18:36:35,0.002633866
2017-11-16 04:06:35,0.0056606398,2017-11-01 18:46:35,0.002630424
2017-11-16 04:16:35,0.0056706728,2017-11-01 18:56:35,0.002624122
2017-11-16 04:26:35,0.0056872006,2017-11-01 19:06:35,0.002623908
2017-11-16 04:36:35,0.0056928783,2017-11-01 19:16:35,0.002617956
2017-11-16 04:46:35,0.0057194171,2017-11-01 19:26:35,0.002618832
2017-11-16 04:56:35,0.0057366038,2017-11-01 19:36:35,0.00262737
2017-11-16 05:06:35,0.0057531334,2017-11-01 19:46:35,0.002619202
2017-11-16 05:16:35,0.0057736104,2017-11-01 19:56:35,0.002602904
2017-11-16 05:26:35,0.0057962786,2017-11-01 20:06:35,0.002612258
2017-11-16 05:36:35,0.0058194958,2017-11-01 20:16:35,0.002620836
2017-11-16 05:46:35,0.0058351161,2017-11-01 20:26:35,0.00263095
2017-11-16 05:56:35,0.0058420811,2017-11-01 20:36:35,0.002642386
2017-11-16 06:06:35,0.0058545821,2017-11-01 20:46:35,0.002635462
2017-11-16 06:16:35,0.0058905665,2017-11-01 20:56:35,0.002625328
2017-11-16 06:26:35,0.0059213891,2017-11-01 21:06:35,0.002630404
2017-11-16 06:36:35,0.0059432857,2017-11-01 21:16:35,0.002636474
2017-11-16 06:46:35,0.0059451921,2017-11-01 21:26:35,0.002612784
2017-11-16 06:56:35,0.0059563,2017-11-01 21:36:35,0.002634528
2017-11-16 07:06:35,0.0059768215,2017-11-01 21:46:35,0.002625796
2017-11-16 07:16:35,0.0059922655,2017-11-01 21:56:35,0.00261895
2017-11-16 07:26:35,0.0060082076,2017-11-01 22:06:35,0.002612258
2017-11-16 07:36:35,0.0060376058,2017-11-01 22:16:35,0.002608758
2017-11-16 07:46:35,0.006063699,2017-11-01 22:26:35,0.002622158
2017-11-16 07:56:35,0.0060868695,2017-11-01 22:36:35,0.002634354
2017-11-16 08:06:35,0.0061189805,2017-11-01 22:46:35,0.00262315
2017-11-16 08:16:35,0.0061510705,2017-11-01 22:56:35,0.0026313
2017-11-16 08:26:35,0.0061651839,2017-11-01 23:06:35,0.0026348
2017-11-16 08:36:35,0.0061956845,2017-11-01 23:16:35,0.002635364
2017-11-16 08:46:35,0.0062237416,2017-11-01 23:26:35,0.002623228
2017-11-16 08:56:35,0.0062498694,2017-11-01 23:36:35,0.002629452
2017-11-16 09:06:35,0.0062667547,2017-11-01 23:46:35,0.002642774
2017-11-16 09:16:35,0.0062868765,2017-11-01 23:56:35,0.002649194
2017-11-16 09:26:35,0.0063139827,2017-11-02 00:06:35,0.00264719
2017-11-16 09:36:35,0.0063389839,2017-11-02 00:16:35,0.002646548
2017-11-16 09:46:35,0.0063614125,2017-11-02 00:26:35,0.002648766
2017-11-16 09:56:35,0.0063759118,2017-11-02 00:36:35,0.002647656
2017-11-16 10:06:35,0.0064005038,2017-11-02 00:46:35,0.0026461
2017-11-16 10:16:35,0.0064163829,2017-11-02 00:56:35,0.002644642
2017-11-16 10:26:35,0.0064408001,2017-11-02 01:06:35,0.002655262
2017-11-16 10:36:35,0.0064668951,2017-11-02 01:16:35,0.002670608
2017-11-16 10:46:35,0.006497429,2017-11-02 01:26:35,0.0026567
2017-11-16 10:56:35,0.0065181329,2017-11-02 01:36:35,0.002650554
2017-11-16 11:06:35,0.0065397053,2017-11-02 01:46:35,0.002638594
2017-11-16 11:16:35,0.0065641874,2017-11-02 01:56:35,0.002650088
2017-11-16 11:26:35,0.0065801111,2017-11-02 02:06:35,0.00265919
2017-11-16 11:36:35,0.006608572,2017-11-02 02:16:35,0.002659502
2017-11-16 11:46:35,0.0066323594,2017-11-02 02:26:35,0.002652558
2017-11-16 11:56:35,0.0066512047,2017-11-02 02:36:35,0.002653588
2017-11-16 12:06:35,0.0066611934,2017-11-02 02:46:35,0.002648434
2017-11-16 12:16:35,0.0066698882,2017-11-02 02:56:35,0.002652246
2017-11-16 12:26:35,0.0066740745,2017-11-02 03:06:35,0.002663352
2017-11-16 12:36:35,0.006677853,2017-11-02 03:16:35,0.002669052
2017-11-16 12:46:35,0.0066936066,2017-11-02 03:26:35,0.002684806
2017-11-16 12:56:35,0.0067139949,2017-11-02 03:36:35,0.002710906
2017-11-16 13:06:35,0.0067347857,2017-11-02 03:46:35,0.002703672
2017-11-16 13:16:35,0.006758939,2017-11-02 03:56:35,0.002686984
2017-11-16 13:26:35,0.0067750479,2017-11-02 04:06:35,0.002682704
2017-11-16 13:36:35,0.0067931677,2017-11-02 04:16:35,0.00266732
2017-11-16 13:46:35,0.0068095352,2017-11-02 04:26:35,0.002678328
