"Trace 0, x","Trace 0, y","Trace 1, x","Trace 1, y",text
0.1974779778,0.0980466066,-0.1163490638,0.0387314484,スケソウダラ
0.0083403349,-0.0190808823,-0.0456693994,0.0733694352,稚内市立稚内中学校
,,-0.0506133373,0.0689776684,稚内市立稚内南中学校
-0.2094313087,0.2807610477,-0.0494904171,0.0482851039,岡田敦
-0.1514797685,0.14573513,-0.0231665396,0.0509874832,稚内副港市場
,,0.0298591775,0.1053237845,福沢桃介
0.7375522553,-0.1424068837,-0.0803656699,0.0399315688,樺太千島交換条約
0.0985936331,0.1617787887,0.7334654354,0.2721359801,伊集院光
,,-0.0692607949,0.5230414521,地方運輸局
-0.0117788509,-0.5250178781,-0.2046923873,-0.0089087377,近藤重蔵
0.0221200432,-0.1275326786,-0.1010118768,0.0545504283,マダラ
,,-0.0836532562,0.0256129796,豊原市
-0.0054632516,-0.5835337129,-0.1084224949,0.2812348203,はるやま商事
0.0221200432,-0.1275326786,0.1231166033,0.1520791334,佐藤紅緑
,,-0.0947010342,0.0983154267,稚内簡易裁判所
-0.6329303493,0.0915941328,-0.1538548177,0.0843410967,モズク
-0.1514797685,0.14573513,0.018334288,0.1683116201,明治乳業
,,-0.1119155367,0.2106574971,検疫所
-0.3340344075,0.5015443611,-0.3999971052,0.3851812102,猿払村
-0.1514797685,0.14573513,-0.1376491062,0.1502513692,稚内警察署
,,0.0036652409,0.1478894316,稚内北星学園大学
0.0527882786,0.2844743144,-0.0950094527,0.2210061038,東京航空局
-0.1612282519,0.3034225779,-0.1949324409,0.2539719157,稚内空港
,,-0.0857651499,0.1905724278,ユジノサハリンスク
0.0315499352,0.2255751514,-0.0318820281,0.062037295,稚内大谷高等学校
0.0985936331,0.1617787887,-0.1809517423,-0.1384517203,タラバガニ
,,-0.1772439705,0.376140347,地方法務局
0.166669339,0.5895466004,-0.2459302043,0.32473882,稚内信用金庫
0.0221200432,-0.1275326786,-0.032411337,0.0553591982,黒木真理
,,0.0048784585,0.1756759748,日産レンタカー
-0.7155248066,0.0342809872,-0.1594337158,0.1922154759,環境省
0.0083403349,-0.0190808823,-0.0353823971,0.0752071497,稚内市立稚内西小中学校
,,0.1516478627,0.117152776,松坂大輔
-0.0688267997,0.5478750921,-0.032055428,0.0627798048,タロとジロ
-0.1612282519,0.3034225779,-0.1606875183,0.0796242931,宗谷岬
,,-0.160299916,0.1239530326,マックハウス
0.401166303,-0.3592590867,-0.1991950338,0.1930990382,ハマナス
0.0221200432,-0.1275326786,-0.0229796094,0.0517548567,宗谷黒牛
,,0.7568784102,0.2211794835,おジャ魔女どれみ
0.0043638532,0.4280140463,-0.0589347526,-0.1403881326,実効支配
0.0221200432,-0.1275326786,-0.0291820005,0.0471944444,ノンホモ牛乳
,,-0.0389754923,0.028234334,九人の乙女の像
0.0299714511,0.3303261679,-0.0076048244,0.1645131132,ガールズケイリン
0.0083403349,-0.0190808823,-0.0475547007,0.061465641,氷雪の門
,,-0.2037696885,0.0213902824,海上保安庁
-0.7139897672,0.0840952285,-0.0483992025,0.0651590363,稚内市立富磯小学校
-0.1612282519,0.3034225779,0.0612722319,0.2822412375,ニッポンレンタカー
,,-0.028145824,0.0526239609,稚内市立稚内中央小学校
0.3671343461,0.0722725776,0.0134677613,-0.1672311483,南樺太
0.0221200432,-0.1275326786,0.0337058763,0.0154214529,中井広恵
,,-0.1238986149,0.1180018658,村山伝兵衛
-0.4575764093,0.6098979945,-0.0202986725,0.0575399324,稚内市立稚内南小学校
-0.1612282519,0.3034225779,-0.0482043111,0.0166778572,稚内グランドホテル
,,-0.024748572,0.0376241856,米本秀仁
0.442537736,0.0815138196,-0.0659901643,0.0490625324,日本海オロロンライン
0.0083403349,-0.0190808823,-0.1758492192,0.2976790204,稚内駅
,,0.4446796322,0.2146980813,小泉今日子
0.2917396609,0.1946321202,-0.0965875336,0.3730032991,保護観察所
0.0083403349,-0.0190808823,-0.1792475199,0.1506932746,本斗町
,,-0.2709598577,0.1241380637,享和
0.0852166813,-0.2798529328,-0.0670920471,0.0151748427,国土
0.0083403349,-0.0190808823,-0.0693994178,0.1005054532,ボタンエビ
,,0.7715113789,0.0554703238,小杉健治
-0.4060279594,0.3219269972,0.174283894,0.1070973324,星野知子
-0.1612282519,0.3034225779,0.2624453154,-0.0050540815,文藝春秋
,,0.4931177477,-0.0632869263,推理小説
-0.546831619,0.0479640419,0.6904726569,0.1985682187,伊東四朗
-0.1612282519,0.3034225779,0.0730966843,-0.0041610683,プログラマー
,,0.2613725467,0.11788464,女と愛とミステリー
-0.2823244208,0.2886463504,0.4279944534,0.0001822244,トクマ・ノベルズ
-0.1612282519,0.3034225779,0.4819208087,0.0042975828,双葉文庫
,,0.1070666553,0.0078429948,二重裁判
0.0985936331,0.1617787887,0.1910970424,0.0129521648,廣済堂
-0.1277866277,0.382333205,0.4858910901,0.1710821671,月曜ドラマスペシャル
,,0.4040398959,-0.0137074196,ハルキ文庫
-0.3340344075,0.5015443611,0.1073484697,0.0390289633,それぞれの断崖
-0.1612282519,0.3034225779,0.0747116896,0.0610955502,東京都立葛飾野高等学校
,,0.658043991,0.4474865313,土曜ワイド劇場
-0.1502078479,0.1958367452,0.271793713,0.1353581224,中村俊介
-0.1612282519,0.3034225779,0.1617622159,0.0494157256,蓮佛美沙子
,,0.2813380095,0.0320734867,オール讀物推理小説新人賞
-0.2733036821,-0.2298279359,0.1168162818,0.0178166792,翔田寛
0.0221200432,-0.1275326786,0.6882850885,-0.0159135315,日本推理作家協会賞
,,0.2816175597,0.0757628385,若村麻由美
0.0762876129,0.1501640967,0.3026972872,0.0882806478,十朱幸代
0.0985936331,0.1617787887,0.5643433924,0.2886926364,月曜ミステリー劇場
,,0.1655447277,0.0368307578,風野真知雄
-0.103935833,-0.23892441,0.2786083916,0.097875143,藤田朋子
0.0221200432,-0.1275326786,0.1318084545,-0.0143214654,検事・沢木正夫
,,0.1519208118,-0.0126132693,父と子の旅路
-0.2550137041,0.5771090793,0.4488211851,-0.0340704288,カッパ・ノベルス
-0.1612282519,0.3034225779,0.0355210228,0.0217553393,叶和貴子
,,0.3502920968,0.030397263,日本推理作家協会
0.0221200432,-0.1275326786,0.1770737585,0.0820121267,山本陽子
0.1099514273,-0.4066128847,0.2829388899,0.0811526787,伊藤蘭
,,0.2832950595,0.1002195211,橋爪功
0.8170679925,0.2262389719,0.2205730851,-0.0005545265,岩井志麻子
0.0985936331,0.1617787887,0.0680484982,-0.0102928326,検察者
,,0.3904377549,-0.006869395,角川春樹事務所
-0.2745368035,-0.2021236565,0.6682166124,-0.0250009001,吉川英治文学新人賞
0.0083403349,-0.0190808823,0.4470371936,-0.1439027628,角川文庫
,,0.1306193008,0.1563449871,山口智子
0.0112770412,0.75882913,0.2303459566,0.0049321598,中井貴惠
-0.1514797685,0.14573513,0.4600038387,-0.0282630871,光文社文庫
,,0.7433726782,0.2856516799,月曜ゴールデン
-0.1132653341,-0.2275337105,0.2626257341,0.0552431466,かたせ梨乃
0.0221200432,-0.1275326786,0.3858250658,0.0179057919,祥伝社文庫
,,0.3988694068,-0.0289837211,ノン・ノベル
-0.0982119612,0.5942069848,0.0545718539,0.0057417801,保身
-0.1612282519,0.3034225779,-0.0573079639,-0.1384331432,日本放送出版協会
,,0.2508536203,0.1197308515,榎木孝明
0.2430501562,-0.396984128,0.2467686864,-0.0071814141,徳間文庫
0.0083403349,-0.0190808823,0.5287304512,-0.0161875453,時代小説
,,0.0622936087,-0.1466847286,中公文庫
0.0221200432,-0.1275326786,0.1802868007,-0.0431051204,法廷もの
0.0359871007,-0.3770312424,0.2952778117,0.1067277693,金曜女のドラマスペシャル
,,0.2119532568,0.0768040119,坂口良子
0.034580202,0.2085670562,0.237966683,0.0858035755,緒形拳
0.0083403349,-0.0190808823,0.0600618819,0.0173230801,父からの手紙
,,0.2725728053,0.0137154895,萩原健一
-0.6460001686,0.1162523592,0.020966675,-0.0423208241,范文雀
0.0083403349,-0.0190808823,0.0841872271,-0.0150617299,愛と死の境界線
,,0.3046477658,0.118562427,多岐川裕美
-0.2834588487,0.3078104179,0.1023552995,0.0919065621,大地康雄
0.0985936331,0.1617787887,0.1104481874,0.1249745554,渡哲也
,,0.1853065086,-0.0989782776,新潮文庫
-0.2840786965,-0.3576530059,0.2652225448,0.1532171109,NHK出版
0.0221200432,-0.1275326786,0.2673094873,-0.0022002394,フタバノベルス
,,0.282284698,0.043025463,片平なぎさ
-0.1931863805,-0.8089551229,0.1775951448,0.0607374805,小泉孝太郎
-0.1514797685,0.14573513,0.1084726924,-0.0394594746,阿井渉介
,,0.2956278374,0.0934249962,三浦友和
-0.1802625481,0.4046763529,0.1202798511,-0.0246768469,残り火
0.0985936331,0.1617787887,0.1598830555,-0.4159410004,ナイメーヘン
,,0.1778089583,-0.3409648715,ユトレヒト
-0.2304297036,0.5334719151,0.0921236958,-0.2223066509,リエージュ司教領
0.0985936331,0.1617787887,0.1139677207,-0.3578124951,南ネーデルラント
,,0.0748081971,-0.309864145,インターシティ
-0.1764817393,0.6177250781,0.0141018355,-0.0599682283,ピーター・ファン・デン・ホーヘンバンド
0.0221200432,-0.1275326786,0.0145988793,-0.0548490968,マーストリヒト・アーヘン空港
,,-0.0829028696,-0.1460276386,モササウルス
0.1308348263,-0.7206795137,0.1221366811,-0.4324081918,ネーデルラント連合王国
0.0221200432,-0.1275326786,0.0706229974,-0.3876817908,ベルギー独立革命
,,0.1494532738,-0.3835232065,ヴェストファーレン条約
-0.331525823,-0.0325805458,-0.0608917392,-0.1183315498,マーストリヒチアン
-0.1612282519,0.3034225779,0.0285245821,-0.3555965085,バタヴィア共和国
,,0.0242164612,-0.0535919095,ベーク
0.0612331999,-0.5067622091,0.0995176718,-0.3474258008,ネーデルラント連邦共和国
0.0221200432,-0.1275326786,0.0333699082,-0.1054402798,アンドレ・リュウ
,,0.0017143128,-0.0477636111,ユベール・スダーン
-0.6755803466,0.3827318699,-0.0428238418,-0.0659602183,ピーター・デバイ
0.0083403349,-0.0190808823,0.1074574536,-0.3544746241,マース川
,,0.0462964288,-0.2507359155,ヘメーンテ
-0.2604544363,0.4469048732,0.0912381484,-0.2318620103,ブラバント公国
-0.1514797685,0.14573513,0.1073163631,-0.3045346661,オランダ鉄道
,,-0.1332293908,0.4999368301,神栖市
0.8610961549,-0.2662354916,-0.1079448633,0.2665973193,東関東自動車道
0.0083403349,-0.0190808823,-0.0649676341,0.1103582551,公害等調整委員会
,,-0.2087073688,0.1724766314,合成地名
-0.3163723503,-0.2618510065,-0.0128015831,0.0454292025,知手駅
0.0221200432,-0.1275326786,0.024088716,0.1538417293,日本農薬
,,-0.0258402786,0.1644000386,中部飼料
0.060867546,-0.2575108024,-0.0452619518,0.2799980955,鹿島臨海工業地帯
0.0083403349,-0.0190808823,-0.0066624387,0.1829182905,ADEKA
,,-0.0253509018,0.292360611,トクヤマ
-0.2069172669,-0.2302704495,-0.0344632239,0.0650472082,三国屋建設
-0.1612282519,0.3034225779,-0.0945287223,0.1218610798,コンビナート
,,0.0613877513,0.0509007026,茨城県立波崎高等学校
0.1768831612,-0.567150704,0.0169407441,0.142273164,三洋化成工業
0.0221200432,-0.1275326786,-0.0503074332,0.1753581096,雪印種苗
,,-0.0124371252,0.2218737989,神栖駅
-0.147659077,-0.054203641,0.0198338316,0.0408760042,須之内美帆子
0.0083403349,-0.0190808823,0.0028446955,0.1542280716,横浜税関
,,-0.0794989082,0.1257587549,第三管区海上保安本部
0.0138706537,-0.0968708225,0.1170314807,0.0511837221,城之内早苗
0.0083403349,-0.0190808823,-0.024716774,-0.0191280433,波崎ウインドファーム
,,-0.0258035191,0.0844370601,クラレ
-0.4442086993,0.4784731553,0.5978522408,0.5516037652,鹿児島ユナイテッドFC
-0.1514797685,0.14573513,-0.1090030602,0.3688011062,デマンドバス
,,0.0193407567,0.2290569314,日立化成
0.1980009701,-0.090363105,-0.0432464519,0.5714044022,銚子市
0.0083403349,-0.0190808823,-0.0904976214,0.1752694982,額賀福志郎
,,-0.0051443778,0.0404952582,花塚廉太郎
-0.6183581184,0.5663745353,0.1303940143,0.1636032206,石神直哉
-0.1514797685,0.14573513,-0.0615795692,0.0739271717,銚子大橋
,,-0.0012430509,0.1133152024,神雷龍之助
0.0083403349,-0.0190808823,0.0336128463,0.0458402177,澤口雅彦
0.1616576867,-0.4627076945,-0.1264591668,0.629077149,鉾田市
,,-0.2148579602,0.0530925508,香取神宮
0.096798295,-0.0307947735,-0.0487747692,0.082973671,神之池
-0.1514797685,0.14573513,-0.0129478314,0.622698956,成田線
,,-0.0306556206,0.039626384,山本拓弥
-0.0605673192,-0.0645662032,-0.0021140813,0.0986775089,水産工学研究所
-0.1612282519,0.3034225779,-0.0674810824,0.4101200115,鹿島神宮駅
,,-0.019602235,0.0500920331,神栖市文化センター
0.1264433296,0.5649188948,-0.0277341581,0.2894312007,関東地方整備局
-0.1514797685,0.14573513,-0.0028537454,0.0553005711,茨城県立神栖高等学校
,,0.0077239641,-0.0127027754,ウインド・パワー・いばらき
0.0069261175,-0.0848966227,-0.0186581966,0.0677594835,鹿嶋警察署
0.0083403349,-0.0190808823,-0.1329257053,0.3369370273,ロードサイド店舗
,,0.300975273,0.0782156665,アイドル
-0.2118804846,-0.5437067555,0.0031790386,0.0348847429,山本啓人
0.0221200432,-0.1275326786,-0.0728403856,0.1305298888,港公園
,,-0.0593426124,0.0757793069,センリョウ
-0.0937182852,0.6005905695,-0.1097202015,0.6133442161,鹿嶋市
0.0083403349,-0.0190808823,-0.0358286378,0.0453868768,NSファーファ・ジャパン
,,0.1906650149,0.0203270353,サーキットの狼
0.0221200432,-0.1275326786,-0.2402893309,-0.3399205949,ヒ素
0.047213894,-0.4506725032,-0.4105613449,0.2767872938,香取郡
,,-0.1999943151,0.6526687061,行方市
0.5768047248,-0.1222231449,-0.0388744337,0.1710562757,中国木材
0.0083403349,-0.0190808823,-0.0445671952,0.0615555381,銚子新大橋有料道路
,,-0.0374370053,0.172684356,鹿島灘
0.1433615427,0.0565885493,0.0309905164,0.083698975,波崎町
0.0221200432,-0.1275326786,0.0051320586,0.6346476179,鹿島臨海鉄道
,,-0.0359539551,0.087729509,ユポ・コーポレーション
0.0410656523,-0.3207663488,-0.031740709,0.0760147641,松島竜太
0.0221200432,-0.1275326786,-0.0747959382,0.4105984193,銚子駅
,,0.6773932434,0.0614948889,古谷三敏
-0.4017118745,0.6364490692,-0.1664049595,0.1387638349,茨城県選挙区
-0.1514797685,0.14573513,0.1127590153,0.1321648322,エド・はるみ
,,-0.0822136761,0.0999200864,息栖神社
-0.6784441429,0.0353729182,0.0916349676,-0.3313245152,労働運動
0.0985936331,0.1617787887,-0.044893086,0.1497442835,沢井製薬
,,0.1721675982,0.1694022133,ホームタウン
-0.2400297702,-0.0994629468,-0.0311082325,0.0684518466,鹿行
0.0083403349,-0.0190808823,-0.0441722805,0.0701983058,長谷川昌幸
,,0.0643290755,0.2545850203,ケイミュー
0.2673726659,-0.1022413208,-0.0126480556,0.0569155457,阿部直人
0.0221200432,-0.1275326786,-0.0508422152,0.0520644244,鹿島臨港線
,,-0.088838477,0.2038785426,鹿島港
-0.3612242639,0.3029700355,0.0191516103,0.1099468548,エーザイ
-0.1612282519,0.3034225779,-0.0823536947,0.1461715745,水産総合研究センター
,,-0.0198887154,0.0481116509,神栖中央公園
-0.1799840041,-0.8531487816,-0.0002218685,0.0410723512,茨城運輸支局
0.0221200432,-0.1275326786,0.0410078157,0.289835123,東京テレポート駅
,,-0.6753312073,0.3857019374,東庄町
-0.6645827385,0.0833660316,-0.350228614,0.5197307,香取市
-0.1612282519,0.3034225779,0.2233446025,0.0398468861,池沢早人師
,,-0.2780010678,0.2066680613,快水浴場百選
0.0827593998,-0.4692409611,-0.1254807695,0.1382831354,海水浴
0.0985936331,0.1617787887,-0.0205321361,0.149626798,全国酪農業協同組合連合会
,,-0.0186741655,0.0396476562,日本メクトロン
-0.2340205482,0.4720092157,0.0096127615,0.0347410225,茨城県立波崎柳川高等学校
-0.1612282519,0.3034225779,-0.0623398746,0.1256919296,日清丸紅飼料
,,-0.0242190991,0.0672712669,保立一男
0.1898883534,0.2925178285,-0.0078769408,0.032757323,銚子利夫
-0.1514797685,0.14573513,-0.0230385511,0.0355576007,おめこ祭り
,,-0.0851239292,0.1353547162,三菱ガス化学
0.0985936331,0.1617787887,-0.2870655498,0.1376703137,鹿島神宮
-0.0361584871,0.2644804199,-0.0278299683,0.1968984967,はさき号
,,-0.0196615356,0.3221513463,貨物線
0.1994647371,0.1351477924,-0.0999726984,0.35302565,カネカ
0.0985936331,0.1617787887,0.0023317154,0.1983947656,鹿島セントラルホテル
,,-0.0290263532,0.3364557846,かしま号
0.2698941739,0.128605226,-0.0307061661,0.1973762565,東京入国管理局
0.0985936331,0.1617787887,0.0156843504,0.2730331451,JSR
,,0.0119806979,0.0691545391,鹿島南共同発電所
0.1215489143,-0.1182719749,-0.005405768,0.1551735311,鹿島石油
0.0083403349,-0.0190808823,-0.0302407241,0.1257509739,小見川駅
,,0.0143039987,0.3240334076,関東運輸局
-0.6596399439,0.6632064423,-0.025442945,0.0537634821,加藤レイズナ
0.0985936331,0.1617787887,0.0096430951,0.3848732187,三井化学
,,0.6402237786,0.4163882581,花王
-0.0504581834,-0.1769101797,-0.0277785291,0.0594473444,鹿島火力発電所
0.0221200432,-0.1275326786,-0.0946740593,0.1366789429,波崎海水浴場
,,0.0054365092,0.1132642399,奥野谷浜駅
-0.1134528981,0.2749137606,-0.0534957534,0.1410759678,常陸利根川
-0.1612282519,0.3034225779,-0.0083117061,0.0459257378,鹿島地方事務組合
,,-0.2008806137,0.5615724288,潮来市
0.4846729721,-0.1910552907,-0.134640561,0.042583938,イワシ
0.0985936331,0.1617787887,-0.0182528036,-0.0145524448,波崎事件
,,0.1226119647,0.3437130688,旭硝子
0.0985936331,0.1617787887,-0.0421862272,-0.0152641386,高砂香料工業
-0.0187348963,0.2772387447,-0.206561556,0.0800104511,泉州
,,-0.0520976538,0.0199239462,
-0.0612938173,0.2985293063,-0.170038425,-0.1166320496,福建省
0.0221200432,-0.1275326786,-0.0697200376,0.2004135554,近畿大学泉州高等学校
,,-0.3863293614,0.5663288448,岸和田市
-0.5417454045,0.3006132881,-0.0818186508,-0.1249507848,泉州市
-0.1514797685,0.14573513,0.1170460297,-0.6487562778,スムガイト
,,0.0670867979,-0.4782000805,アルメニア人
0.3005958941,0.4057500718,0.1729266629,-0.5987005674,アンカラ
-0.1612282519,0.3034225779,0.0759996719,-0.4244511296,ペレストロイカ
,,0.1651459175,-0.6074086362,ミンスク
0.0896843109,0.5199015082,0.0627277687,-0.2633867304,南コーカサス
0.0083403349,-0.0190808823,0.1107833675,-0.6425636425,ブハラ
,,0.1078337733,-0.4734824783,ミハイル・ゴルバチョフ
-0.2867019398,0.4317362024,0.1706644491,-0.1366154373,クラーゲンフルト
-0.1514797685,0.14573513,0.1314435374,-0.5238920236,タジク・ソビエト社会主義共和国
,,-0.0283643029,-0.0516866421,Wikimapia
0.6824825419,0.2396841889,0.0564760179,-0.3650642751,ニキータ・フルシチョフ
-0.1612282519,0.3034225779,0.0675317046,-0.3913035003,シベリア
,,0.1154532574,-0.6735096826,ブハラ・ハン国
0.0083403349,-0.0190808823,-0.1687187598,-0.3018579738,鉛
0.0466955976,-0.1857011769,0.2048544428,-0.6519695973,シーラーズ
