"53228632, x","53228632, y","53228632 (1), x","53228632 (1), y","53228632 (2), x; 53236473 (2), x","53228632 (2), y","53236473, x","53236473, y","53236473 (1), x","53236473 (1), y","53236473 (2), y"
2017-09-28 21:53:28.61,316.9,,,,,2017-09-29 06:14:39.32,197.67,,,
2017-09-28 21:53:57.33,316.9,,,,,2017-09-29 06:15:11.04,197.68,,,
2017-09-28 21:54:27.50,316.91,,,,,2017-09-29 06:15:41.26,197.68,,,
2017-09-28 21:54:57.72,316.91,,,,,2017-09-29 06:16:43.15,197.68,,,
2017-09-28 21:55:28.39,316.91,,,,,2017-09-29 06:18:13.71,197.68,,,
2017-09-28 21:56:58.50,316.93,,,,,2017-09-29 06:19:13.15,197.69,,,
2017-09-28 21:59:28.50,316.96,,,,,2017-09-29 06:20:44.20,197.69,,,
2017-09-28 21:59:59.67,316.97,,,,,2017-09-29 06:21:14.92,197.69,,,
2017-09-28 22:00:30.39,316.97,,,,,2017-09-29 06:21:42.09,197.69,,,
2017-09-28 22:01:00.11,316.98,,,,,2017-09-29 06:22:43.03,197.7,,,
2017-09-28 22:01:00.11,316.98,,,,,2017-09-29 06:23:14.20,197.7,,,
2017-09-28 22:01:59.50,316.99,,,,,2017-09-29 06:24:16.09,197.7,,,
2017-09-28 22:02:32.17,317.0,,,,,2017-09-29 06:24:44.80,197.7,,,
2017-09-28 22:03:30.56,317.01,,,,,2017-09-29 06:26:45.58,197.71,,,
2017-09-28 22:05:02.67,317.03,,,,,2017-09-29 06:27:14.30,197.71,,,
2017-09-28 22:06:03.56,317.04,,,,,2017-09-29 06:27:45.97,197.72,,,
2017-09-28 22:06:32.28,317.04,,,,,2017-09-29 06:28:16.19,197.72,,,
2017-09-28 22:06:32.28,317.04,,,,,2017-09-29 06:29:18.08,197.73,,,
2017-09-28 22:07:02.50,317.05,,,,,2017-09-29 06:30:48.69,197.73,,,
2017-09-28 22:07:32.67,317.05,,,,,2017-09-29 06:31:48.07,197.74,,,
2017-09-28 22:08:03.39,317.06,,,,,2017-09-29 06:33:19.18,197.75,,,
2017-09-28 22:09:33.45,317.08,,,,,2017-09-29 06:33:49.85,197.75,,,
2017-09-28 22:12:03.45,317.11,,,,,2017-09-29 06:34:17.07,197.75,,,
2017-09-28 22:12:34.66,317.11,,,,,2017-09-29 06:35:17.96,197.76,,,
2017-09-28 22:13:05.33,317.12,,,,,2017-09-29 06:35:49.13,197.76,,,
2017-09-28 22:13:35.05,317.12,,,,,2017-09-29 06:36:51.07,197.76,,,
2017-09-28 22:14:34.44,317.14,,,,,2017-09-29 06:37:19.74,197.77,,,
2017-09-28 22:15:07.16,317.14,,,,,2017-09-29 06:39:20.52,197.77,,,
2017-09-28 22:16:05.55,317.15,,,,,2017-09-29 06:39:49.24,197.77,,,
2017-09-28 22:17:37.66,317.17,,,,,2017-09-29 06:40:20.96,197.77,,,
2017-09-28 22:18:38.55,317.18,,,,,2017-09-29 06:40:51.12,197.78,,,
2017-09-28 22:19:07.22,317.19,,,,,2017-09-29 06:41:53.01,197.78,,,
2017-09-28 22:19:37.44,317.19,,,,,2017-09-29 06:43:23.62,197.78,,,
2017-09-28 22:20:07.61,317.2,,,,,2017-09-29 06:44:23.01,197.79,,,
2017-09-28 22:20:38.33,317.21,,,,,2017-09-29 06:45:54.12,197.79,,,
2017-09-28 22:22:08.44,317.23,,,,,2017-09-29 06:46:24.79,197.79,,,
2017-09-28 22:24:38.44,317.26,,,,,2017-09-29 06:46:52.01,197.79,,,
2017-09-28 22:25:09.61,317.26,,,,,2017-09-29 06:47:52.90,197.8,,,
2017-09-28 22:25:40.33,317.27,,,,,2017-09-29 06:48:24.12,197.8,,,
2017-09-28 22:26:10.00,317.27,,,,,2017-09-29 06:49:26.01,197.8,,,
2017-09-28 22:27:09.45,317.29,,,,,2017-09-29 06:49:54.68,197.8,,,
2017-09-28 22:27:42.11,317.29,,,,,2017-09-29 06:51:55.51,197.81,,,
2017-09-28 22:28:40.50,317.3,,,,,2017-09-29 06:52:24.18,197.81,,,
2017-09-28 22:30:12.62,317.32,,,,,2017-09-29 06:52:55.90,197.81,,,
2017-09-28 22:31:13.51,317.34,,,,,2017-09-29 06:53:26.07,197.81,,,
2017-09-28 22:31:42.23,317.34,,,,,2017-09-29 06:54:28.01,197.81,,,
2017-09-28 22:32:12.40,317.35,,,,,2017-09-29 06:55:58.56,197.82,,,
2017-09-28 22:32:42.62,317.35,,,,,2017-09-29 06:56:57.95,197.82,,,
2017-09-28 22:33:13.28,317.36,,,,,2017-09-29 06:58:29.06,197.82,,,
2017-09-28 22:34:43.40,317.38,,,,,2017-09-29 06:58:59.78,197.83,,,
2017-09-28 22:37:13.40,317.41,,,,,2017-09-29 06:59:26.95,197.83,,,
2017-09-28 22:37:44.62,317.42,,,,,2017-09-29 07:00:27.84,197.83,,,
2017-09-28 22:38:15.29,317.42,,,,,2017-09-29 07:00:59.06,197.84,,,
2017-09-28 22:38:45.01,317.43,,,,,2017-09-29 07:02:00.95,197.84,,,
2017-09-28 22:39:44.40,317.44,,,,,2017-09-29 07:02:29.67,197.84,,,
2017-09-28 22:40:17.06,317.45,,,,,2017-09-29 07:04:30.45,197.85,,,
2017-09-28 22:41:15.51,317.46,,,,,2017-09-29 07:04:59.17,197.86,,,
2017-09-28 22:42:47.56,317.48,,,,,2017-09-29 07:05:30.84,197.86,,,
2017-09-28 22:43:48.45,317.5,,,,,2017-09-29 07:06:01.06,197.86,,,
2017-09-28 22:44:17.17,317.5,,,,,2017-09-29 07:07:02.95,197.87,,,
2017-09-28 22:44:47.39,317.51,,,,,2017-09-29 07:08:33.56,197.88,,,
2017-09-28 22:45:17.56,317.52,,,,,2017-09-29 07:09:32.95,197.89,,,
2017-09-28 22:45:48.28,317.52,,,,,2017-09-29 07:11:04.01,197.9,,,
2017-09-28 22:47:18.39,317.54,,,,,2017-09-29 07:11:34.73,197.9,,,
2017-09-28 22:49:48.39,317.57,,,,,2017-09-29 07:12:01.95,197.9,,,
2017-09-28 22:50:19.56,317.58,,,,,2017-09-29 07:13:02.84,197.91,,,
2017-09-28 22:50:50.28,317.59,,,,,2017-09-29 07:13:34.01,197.91,,,
2017-09-28 22:51:19.95,317.59,,,,,2017-09-29 07:13:34.01,197.91,,,
2017-09-28 22:52:19.34,317.6,,,,,2017-09-29 07:14:35.89,197.91,,,
2017-09-28 22:52:52.06,317.61,,,,,2017-09-29 07:15:04.61,197.92,,,
2017-09-28 22:53:50.45,317.62,,,,,2017-09-29 07:17:05.39,197.93,,,
2017-09-28 22:55:22.56,317.63,,,,,2017-09-29 07:17:34.11,197.93,,,
2017-09-28 22:56:23.45,317.64,,,,,2017-09-29 07:18:05.78,197.93,,,
2017-09-28 22:56:52.12,317.65,,,,,2017-09-29 07:18:36.00,197.94,,,
2017-09-28 22:57:22.34,317.65,,,,,2017-09-29 07:19:37.89,197.94,,,
2017-09-28 22:57:52.56,317.66,,,,,2017-09-29 07:21:08.50,197.95,,,
2017-09-28 22:58:23.23,317.66,,,,,2017-09-29 07:22:07.89,197.95,,,
2017-09-28 22:59:53.34,317.68,,,,,2017-09-29 07:23:39.00,197.96,,,
2017-09-28 23:02:23.34,317.7,,,,,2017-09-29 07:24:09.67,197.97,,,
2017-09-28 23:02:54.51,317.71,,,,,2017-09-29 07:24:36.89,197.97,,,
2017-09-28 23:03:25.23,317.71,,,,,2017-09-29 07:25:37.78,197.97,,,
2017-09-28 23:03:54.95,317.72,,,,,2017-09-29 07:26:09.00,197.98,,,
2017-09-28 23:04:54.34,317.73,,,,,2017-09-29 07:27:10.89,197.98,,,
2017-09-28 23:05:27.01,317.73,,,,,2017-09-29 07:27:39.56,197.98,,,
2017-09-28 23:06:25.40,317.74,,,,,2017-09-29 07:29:40.39,197.99,,,
2017-09-28 23:07:57.51,317.76,,,,,2017-09-29 07:30:09.06,197.99,,,
2017-09-28 23:08:58.40,317.76,,,,,2017-09-29 07:30:40.78,198.0,,,
2017-09-28 23:09:27.12,317.77,,,,,2017-09-29 07:31:10.95,198.0,,,
2017-09-28 23:09:57.34,317.77,,,,,2017-09-29 07:32:12.84,198.01,,,
2017-09-28 23:10:27.51,317.78,,,,,2017-09-29 07:33:43.46,198.02,,,
2017-09-28 23:10:58.23,317.78,,,,,2017-09-29 07:34:42.85,198.03,,,
2017-09-28 23:12:28.29,317.8,,,,,2017-09-29 07:36:13.96,198.04,,,
2017-09-28 23:14:58.29,317.83,,,,,2017-09-29 07:36:44.68,198.05,,,
2017-09-28 23:15:29.51,317.83,,,,,2017-09-29 07:37:11.85,198.05,,,
2017-09-28 23:16:00.18,317.84,,,,,2017-09-29 07:38:12.74,198.06,,,
2017-09-28 23:16:29.90,317.84,,,,,2017-09-29 07:38:43.96,198.06,,,
2017-09-28 23:17:29.29,317.85,,,,,2017-09-29 07:39:45.85,198.07,,,
2017-09-28 23:18:02.01,317.86,,,,,2017-09-29 07:40:14.57,198.07,,,
2017-09-28 23:19:00.40,317.87,,,,,2017-09-29 07:42:15.35,198.09,,,
2017-09-28 23:20:32.51,317.89,,,,,2017-09-29 07:42:44.02,198.1,,,
2017-09-28 23:21:33.40,317.9,,,,,2017-09-29 07:43:15.74,198.1,,,
2017-09-28 23:22:02.07,317.9,,,,,2017-09-29 07:43:45.96,198.1,,,
2017-09-28 23:22:32.29,317.91,,,,,2017-09-29 07:44:47.85,198.11,,,
2017-09-28 23:23:02.46,317.91,,,,,2017-09-29 07:46:18.41,198.12,,,
2017-09-28 23:23:33.17,317.92,,,,,2017-09-29 07:47:17.85,198.12,,,
2017-09-28 23:25:03.29,317.94,,,,,2017-09-29 07:48:48.91,198.13,,,
2017-09-28 23:27:33.28,317.97,,,,,2017-09-29 07:49:19.63,198.13,,,
2017-09-28 23:28:04.45,317.98,,,,,2017-09-29 07:49:46.80,198.13,,,
2017-09-28 23:28:35.17,317.98,,,,,2017-09-29 07:50:47.74,198.14,,,
2017-09-28 23:29:04.84,317.99,,,,,2017-09-29 07:51:18.91,198.14,,,
2017-09-28 23:30:04.28,318.0,,,,,2017-09-29 07:52:20.80,198.14,,,
2017-09-28 23:30:36.95,318.01,,,,,2017-09-29 07:52:49.52,198.14,,,
2017-09-28 23:31:35.34,318.02,,,,,2017-09-29 07:54:50.30,198.15,,,
2017-09-28 23:33:07.45,318.04,,,,,2017-09-29 07:55:19.02,198.15,,,
2017-09-28 23:34:08.34,318.05,,,,,2017-09-29 07:55:50.69,198.15,,,
2017-09-28 23:34:37.06,318.05,,,,,2017-09-29 07:56:20.91,198.16,,,
2017-09-28 23:35:07.23,318.06,,,,,2017-09-29 07:57:22.80,198.17,,,
2017-09-28 23:35:37.45,318.06,,,,,2017-09-29 07:58:53.41,198.19,,,
2017-09-28 23:36:08.12,318.07,,,,,2017-09-29 07:59:52.80,198.21,,,
2017-09-28 23:37:38.23,318.08,,,,,2017-09-29 08:01:23.91,198.21,,,
2017-09-28 23:40:08.22,318.11,,,,,2017-09-29 08:01:54.58,198.21,,,
2017-09-28 23:40:39.44,318.12,,,,,2017-09-29 08:02:21.80,198.22,,,
2017-09-28 23:41:10.11,318.12,,,,,2017-09-29 08:03:22.69,198.22,,,
2017-09-28 23:41:39.83,318.13,,,,,2017-09-29 08:03:53.86,198.22,,,
2017-09-28 23:43:11.89,318.14,,,,,2017-09-29 08:04:55.80,198.23,,,
2017-09-28 23:44:10.33,318.15,,,,,2017-09-29 08:05:24.47,198.23,,,
2017-09-28 23:44:10.33,318.15,,,,,2017-09-29 08:07:25.25,198.24,,,
2017-09-28 23:45:42.39,318.16,,,,,2017-09-29 08:07:53.97,198.24,,,
2017-09-28 23:46:43.28,318.17,,,,,2017-09-29 08:08:25.69,198.24,,,
2017-09-28 23:47:42.22,318.18,,,,,2017-09-29 08:08:55.86,198.25,,,
2017-09-28 23:48:12.39,318.18,,,,,2017-09-29 08:09:57.75,198.25,,,
2017-09-28 23:48:43.11,318.19,,,,,2017-09-29 08:11:28.36,198.26,,,
2017-09-28 23:50:13.22,318.2,,,,,2017-09-29 08:12:27.75,198.27,,,
2017-09-28 23:52:43.16,318.22,,,,,2017-09-29 08:13:58.85,198.28,,,
2017-09-28 23:53:14.38,318.23,,,,,2017-09-29 08:14:29.52,198.28,,,
2017-09-28 23:53:45.10,318.23,,,,,2017-09-29 08:14:56.74,198.29,,,
2017-09-28 23:54:14.77,318.24,,,,,2017-09-29 08:15:57.63,198.29,,,
2017-09-28 23:55:14.16,318.25,,,,,2017-09-29 08:16:28.85,198.3,,,
2017-09-28 23:55:46.88,318.25,,,,,2017-09-29 08:17:30.74,198.3,,,
2017-09-28 23:56:45.27,318.26,,,,,2017-09-29 08:17:59.41,198.31,,,
2017-09-28 23:58:17.38,318.28,,,,,2017-09-29 08:20:00.24,198.31,,,
2017-09-28 23:59:18.27,318.29,,,,,2017-09-29 08:20:28.91,198.32,,,
2017-09-28 23:59:46.94,318.29,,,,,2017-09-29 08:21:00.63,198.32,,,
2017-09-29 00:00:17.16,318.3,,,,,2017-09-29 08:21:30.80,198.32,,,
2017-09-29 00:00:47.38,318.3,,,,,2017-09-29 08:22:32.74,198.32,,,
2017-09-29 00:01:18.05,318.31,,,,,2017-09-29 08:24:03.30,198.33,,,
2017-09-29 00:02:48.16,318.32,,,,,2017-09-29 08:25:02.69,198.33,,,
2017-09-29 00:05:18.16,318.35,,,,,2017-09-29 08:26:33.80,198.34,,,
2017-09-29 00:05:49.33,318.35,,,,,2017-09-29 08:27:04.52,198.34,,,
2017-09-29 00:06:20.05,318.36,,,,,2017-09-29 08:27:31.69,198.34,,,
2017-09-29 00:06:49.77,318.36,,,,,2017-09-29 08:28:32.58,198.35,,,
2017-09-29 00:07:49.16,318.37,,,,,2017-09-29 08:29:03.80,198.35,,,
2017-09-29 00:08:21.83,318.38,,,,,2017-09-29 08:30:05.69,198.36,,,
2017-09-29 00:09:20.22,318.38,,,,,2017-09-29 08:30:34.41,198.36,,,
2017-09-29 00:10:52.32,318.4,,,,,2017-09-29 08:32:35.19,198.37,,,
2017-09-29 00:11:53.21,318.4,,,,,2017-09-29 08:33:03.91,198.37,,,
2017-09-29 00:12:21.93,318.41,,,,,2017-09-29 08:33:35.58,198.37,,,
2017-09-29 00:12:52.16,318.41,,,,,2017-09-29 08:34:05.80,198.37,,,
2017-09-29 00:13:22.32,318.42,,,,,2017-09-29 08:35:07.69,198.38,,,
2017-09-29 00:13:53.04,318.42,,,,,2017-09-29 08:36:38.30,198.38,,,
2017-09-29 00:15:23.10,318.43,,,,,2017-09-29 08:37:37.69,198.39,,,
2017-09-29 00:17:53.10,318.45,,,,,2017-09-29 08:39:08.75,198.39,,,
2017-09-29 00:18:24.32,318.45,,,,,2017-09-29 08:39:39.47,198.39,,,
2017-09-29 00:18:54.99,318.46,,,,,2017-09-29 08:40:06.69,198.4,,,
2017-09-29 00:19:24.71,318.47,,,,,2017-09-29 08:41:07.58,198.4,,,
2017-09-29 00:20:24.10,318.49,,,,,2017-09-29 08:41:38.75,198.4,,,
2017-09-29 00:20:56.82,318.49,,,,,2017-09-29 08:42:40.63,198.41,,,
2017-09-29 00:20:56.82,318.49,,,,,2017-09-29 08:43:09.36,198.41,,,
2017-09-29 00:21:55.21,318.5,,,,,2017-09-29 08:45:10.14,198.43,,,
2017-09-29 00:23:27.32,318.51,,,,,2017-09-29 08:45:38.85,198.43,,,
2017-09-29 00:24:28.21,318.52,,,,,2017-09-29 08:46:10.52,198.43,,,
2017-09-29 00:24:56.88,318.52,,,,,2017-09-29 08:46:40.74,198.44,,,
2017-09-29 00:25:27.10,318.53,,,,,2017-09-29 08:47:42.63,198.44,,,
2017-09-29 00:25:57.27,318.54,,,,,2017-09-29 08:49:13.24,198.46,,,
2017-09-29 00:26:27.99,318.54,,,,,2017-09-29 08:50:12.63,198.46,,,
2017-09-29 00:27:58.10,318.56,,,,,2017-09-29 08:51:43.74,198.47,,,
2017-09-29 00:30:28.10,318.58,,,,,2017-09-29 08:52:14.41,198.47,,,
2017-09-29 00:30:59.26,318.58,,,,,2017-09-29 08:52:41.63,198.48,,,
2017-09-29 00:31:59.65,318.59,,,,,2017-09-29 08:53:42.52,198.48,,,
2017-09-29 00:32:59.09,318.6,,,,,2017-09-29 08:54:13.74,198.48,,,
2017-09-29 00:32:59.09,318.6,,,,,2017-09-29 08:55:15.63,198.49,,,
2017-09-29 00:33:31.76,318.61,,,,,2017-09-29 08:55:44.30,198.49,,,
2017-09-29 00:34:30.15,318.61,,,,,2017-09-29 08:57:45.13,198.5,,,
2017-09-29 00:36:02.26,318.63,,,,,2017-09-29 08:58:13.80,198.5,,,
2017-09-29 00:37:03.15,318.64,,,,,2017-09-29 08:58:45.52,198.5,,,
2017-09-29 00:37:31.87,318.64,,,,,2017-09-29 08:58:45.52,198.5,,,
2017-09-29 00:38:02.04,318.64,,,,,2017-09-29 08:59:15.69,198.5,,,
2017-09-29 00:38:32.26,318.65,,,,,2017-09-29 09:00:17.58,198.51,,,
2017-09-29 00:39:02.93,318.65,,,,,2017-09-29 09:01:48.19,198.51,,,
2017-09-29 00:40:33.05,318.67,,,,,2017-09-29 09:02:47.58,198.52,,,
2017-09-29 00:43:03.06,318.69,,,,,2017-09-29 09:04:18.69,198.52,,,
2017-09-29 00:43:34.28,318.69,,,,,2017-09-29 09:04:49.41,198.52,,,
2017-09-29 00:44:04.95,318.7,,,,,2017-09-29 09:05:16.58,198.53,,,
2017-09-29 00:44:34.67,318.7,,,,,2017-09-29 09:06:17.47,198.53,,,
2017-09-29 00:45:34.06,318.71,,,,,2017-09-29 09:06:48.69,198.53,,,
2017-09-29 00:46:06.73,318.71,,,,,2017-09-29 09:07:50.58,198.54,,,
2017-09-29 00:47:05.17,318.72,,,,,2017-09-29 09:08:19.30,198.54,,,
2017-09-29 00:48:37.23,318.73,,,,,2017-09-29 09:10:20.08,198.55,,,
2017-09-29 00:49:38.12,318.74,,,,,2017-09-29 09:10:48.75,198.55,,,
2017-09-29 00:50:06.84,318.74,,,,,2017-09-29 09:11:20.47,198.55,,,
2017-09-29 00:50:37.07,318.74,,,,,2017-09-29 09:11:50.69,198.55,,,
2017-09-29 00:51:07.24,318.75,,,,,2017-09-29 09:12:52.58,198.56,,,
2017-09-29 00:51:37.96,318.75,,,,,2017-09-29 09:14:23.14,198.56,,,
2017-09-29 00:53:08.07,318.76,,,,,2017-09-29 09:15:22.58,198.57,,,
2017-09-29 00:55:38.02,318.77,,,,,2017-09-29 09:16:53.64,198.58,,,
2017-09-29 00:56:09.24,318.78,,,,,2017-09-29 09:17:24.36,198.58,,,
2017-09-29 00:56:39.96,318.78,,,,,2017-09-29 09:17:51.53,198.59,,,
2017-09-29 00:57:09.63,318.78,,,,,2017-09-29 09:18:52.47,198.59,,,
2017-09-29 00:58:09.02,318.79,,,,,2017-09-29 09:19:23.64,198.6,,,
2017-09-29 00:58:41.74,318.79,,,,,2017-09-29 09:20:25.53,198.6,,,
2017-09-29 00:59:40.13,318.8,,,,,2017-09-29 09:20:54.25,198.61,,,
2017-09-29 01:01:12.24,318.81,,,,,2017-09-29 09:22:55.03,198.62,,,
2017-09-29 01:02:13.13,318.81,,,,,2017-09-29 09:23:23.75,198.62,,,
2017-09-29 01:02:41.80,318.82,,,,,2017-09-29 09:23:55.41,198.63,,,
2017-09-29 01:03:12.02,318.82,,,,,2017-09-29 09:24:25.64,198.63,,,
2017-09-29 01:03:42.24,318.82,,,,,2017-09-29 09:25:27.53,198.64,,,
2017-09-29 01:04:12.91,318.83,,,,,2017-09-29 09:26:58.14,198.65,,,
2017-09-29 01:05:43.02,318.83,,,,,2017-09-29 09:27:57.52,198.65,,,
2017-09-29 01:08:13.02,318.85,,,,,2017-09-29 09:29:28.63,198.66,,,
2017-09-29 01:08:44.19,318.85,,,,,2017-09-29 09:29:59.30,198.66,,,
2017-09-29 01:09:44.58,318.86,,,,,2017-09-29 09:30:26.52,198.66,,,
2017-09-29 01:10:44.02,318.87,,,,,2017-09-29 09:31:27.42,198.66,,,
2017-09-29 01:11:16.69,318.87,,,,,2017-09-29 09:31:58.63,198.67,,,
2017-09-29 01:12:15.08,318.88,,,,,2017-09-29 09:33:00.52,198.67,,,
2017-09-29 01:13:47.19,318.89,,,,,2017-09-29 09:33:29.19,198.67,,,
2017-09-29 01:14:48.08,318.9,,,,,2017-09-29 09:35:30.02,198.69,,,
2017-09-29 01:15:16.80,318.91,,,,,2017-09-29 09:35:58.69,198.7,,,
2017-09-29 01:15:47.02,318.91,,,,,2017-09-29 09:36:30.41,198.71,,,
2017-09-29 01:16:17.19,318.91,,,,,2017-09-29 09:37:00.58,198.72,,,
2017-09-29 01:16:47.91,318.92,,,,,2017-09-29 09:38:02.47,198.73,,,
2017-09-29 01:18:17.97,318.93,,,,,2017-09-29 09:39:33.08,198.73,,,
2017-09-29 01:20:47.97,318.95,,,,,2017-09-29 09:40:32.47,198.74,,,
2017-09-29 01:21:19.19,318.96,,,,,2017-09-29 09:42:03.58,198.76,,,
2017-09-29 01:22:19.58,318.97,,,,,2017-09-29 09:42:34.30,198.77,,,
2017-09-29 01:23:18.97,318.97,,,,,2017-09-29 09:43:01.47,198.78,,,
2017-09-29 01:23:51.69,318.98,,,,,2017-09-29 09:44:02.36,198.78,,,
2017-09-29 01:24:50.08,318.99,,,,,2017-09-29 09:44:33.58,198.79,,,
2017-09-29 01:26:22.14,319.0,,,,,2017-09-29 09:45:35.47,198.8,,,
2017-09-29 01:27:23.08,319.0,,,,,2017-09-29 09:46:04.19,198.8,,,
2017-09-29 01:27:51.75,319.01,,,,,2017-09-29 09:48:04.97,198.81,,,
2017-09-29 01:28:52.14,319.01,,,,,2017-09-29 09:48:33.64,198.82,,,
2017-09-29 01:29:22.86,319.02,,,,,2017-09-29 09:49:05.36,198.82,,,
2017-09-29 01:30:52.97,319.02,,,,,2017-09-29 09:49:35.58,198.82,,,
2017-09-29 01:33:22.97,319.04,,,,,2017-09-29 09:50:37.47,198.83,,,
2017-09-29 01:33:54.14,319.04,,,,,2017-09-29 09:52:08.02,198.84,,,
2017-09-29 01:34:54.53,319.05,,,,,2017-09-29 09:53:07.46,198.85,,,
2017-09-29 01:35:53.97,319.05,,,,,2017-09-29 09:54:38.52,198.86,,,
2017-09-29 01:36:26.64,319.06,,,,,2017-09-29 09:55:09.24,198.86,,,
2017-09-29 01:37:25.03,319.06,,,,,2017-09-29 09:55:36.41,198.87,,,
2017-09-29 01:38:57.14,319.07,,,,,2017-09-29 09:55:36.41,198.87,,,
2017-09-29 01:39:58.03,319.08,,,,,2017-09-29 09:56:37.35,198.87,,,
2017-09-29 01:40:26.75,319.08,,,,,2017-09-29 09:57:08.52,198.87,,,
2017-09-29 01:40:56.92,319.08,,,,,2017-09-29 09:58:10.41,198.88,,,
2017-09-29 01:41:27.14,319.09,,,,,2017-09-29 09:58:39.13,198.88,,,
2017-09-29 01:41:57.81,319.09,,,,,2017-09-29 10:00:39.91,198.89,,,
2017-09-29 01:41:57.81,319.09,,,,,2017-09-29 10:01:08.63,198.89,,,
2017-09-29 01:43:27.92,319.1,,,,,2017-09-29 10:01:40.30,198.89,,,
2017-09-29 01:45:57.92,319.11,,,,,2017-09-29 10:02:10.52,198.89,,,
2017-09-29 01:46:29.14,319.12,,,,,2017-09-29 10:03:12.41,198.9,,,
2017-09-29 01:46:59.81,319.12,,,,,2017-09-29 10:04:43.02,198.91,,,
2017-09-29 01:47:29.53,319.12,,,,,2017-09-29 10:05:42.41,198.91,,,
2017-09-29 01:48:28.92,319.13,,,,,2017-09-29 10:07:13.52,198.92,,,
2017-09-29 01:49:01.59,319.13,,,,,2017-09-29 10:07:44.19,198.92,,,
2017-09-29 01:49:01.59,319.13,,,,,2017-09-29 10:08:11.41,198.92,,,
2017-09-29 01:50:00.03,319.14,,,,,2017-09-29 10:09:12.30,198.93,,,
2017-09-29 01:51:32.08,319.15,,,,,2017-09-29 10:09:43.47,198.93,,,
2017-09-29 01:52:32.97,319.16,,,,,2017-09-29 10:10:45.41,198.93,,,
2017-09-29 01:53:01.69,319.16,,,,,2017-09-29 10:11:14.08,198.94,,,
2017-09-29 01:53:31.91,319.17,,,,,2017-09-29 10:13:14.85,198.94,,,
2017-09-29 01:54:02.08,319.17,,,,,2017-09-29 10:13:43.57,198.95,,,
2017-09-29 01:54:32.80,319.18,,,,,2017-09-29 10:14:15.29,198.95,,,
2017-09-29 01:56:02.91,319.19,,,,,2017-09-29 10:14:45.46,198.95,,,
2017-09-29 01:58:32.86,319.21,,,,,2017-09-29 10:15:47.35,198.95,,,
2017-09-29 01:59:04.08,319.21,,,,,2017-09-29 10:17:17.96,198.96,,,
2017-09-29 01:59:34.74,319.22,,,,,2017-09-29 10:18:17.35,198.97,,,
2017-09-29 02:00:04.46,319.22,,,,,2017-09-29 10:19:48.46,198.98,,,
2017-09-29 02:01:03.85,319.23,,,,,2017-09-29 10:20:19.13,198.98,,,
2017-09-29 02:01:36.57,319.23,,,,,2017-09-29 10:20:46.35,198.98,,,
2017-09-29 02:02:34.96,319.24,,,,,2017-09-29 10:21:47.24,198.99,,,
2017-09-29 02:04:07.07,319.26,,,,,2017-09-29 10:22:18.46,198.99,,,
2017-09-29 02:05:07.96,319.26,,,,,2017-09-29 10:23:20.35,199.0,,,
2017-09-29 02:05:36.63,319.27,,,,,2017-09-29 10:23:20.35,199.0,,,
2017-09-29 02:06:06.85,319.27,,,,,2017-09-29 10:23:49.02,199.0,,,
2017-09-29 02:06:37.07,319.27,,,,,2017-09-29 10:25:49.85,199.02,,,
2017-09-29 02:07:07.74,319.28,,,,,2017-09-29 10:26:18.52,199.02,,,
2017-09-29 02:08:37.85,319.29,,,,,2017-09-29 10:26:50.24,199.02,,,
2017-09-29 02:11:07.85,319.3,,,,,2017-09-29 10:27:20.41,199.03,,,
2017-09-29 02:11:39.02,319.3,,,,,2017-09-29 10:28:22.35,199.03,,,
2017-09-29 02:12:09.74,319.31,,,,,2017-09-29 10:29:52.91,199.04,,,
2017-09-29 02:12:39.41,319.31,,,,,2017-09-29 10:30:52.30,199.05,,,
2017-09-29 02:13:38.85,319.31,,,,,2017-09-29 10:32:23.41,199.06,,,
2017-09-29 02:14:11.52,319.32,,,,,2017-09-29 10:32:54.13,199.06,,,
2017-09-29 02:14:11.52,319.32,,,,,2017-09-29 10:33:21.30,199.06,,,
2017-09-29 02:15:09.91,319.32,,,,,2017-09-29 10:34:22.19,199.07,,,
2017-09-29 02:16:42.02,319.33,,,,,2017-09-29 10:34:53.41,199.07,,,
2017-09-29 02:17:42.91,319.34,,,,,2017-09-29 10:35:55.30,199.08,,,
2017-09-29 02:18:11.63,319.34,,,,,2017-09-29 10:36:24.02,199.08,,,
2017-09-29 02:18:41.80,319.34,,,,,2017-09-29 10:38:24.80,199.09,,,
2017-09-29 02:19:12.02,319.35,,,,,2017-09-29 10:38:53.52,199.09,,,
2017-09-29 02:19:42.68,319.35,,,,,2017-09-29 10:39:25.19,199.1,,,
2017-09-29 02:21:12.79,319.36,,,,,2017-09-29 10:39:55.41,199.1,,,
2017-09-29 02:23:42.79,319.37,,,,,2017-09-29 10:40:57.30,199.1,,,
2017-09-29 02:24:14.01,319.38,,,,,2017-09-29 10:43:27.30,199.12,,,
2017-09-29 02:25:14.40,319.38,,,,,2017-09-29 10:44:58.36,199.13,,,
2017-09-29 02:26:13.79,319.39,,,,,2017-09-29 10:45:29.08,199.14,,,
2017-09-29 02:27:44.90,319.4,,,,,2017-09-29 10:45:56.30,199.14,,,
2017-09-29 02:29:16.96,319.41,,,,,2017-09-29 10:46:57.19,199.14,,,
2017-09-29 02:30:17.90,319.41,,,,,2017-09-29 10:47:28.35,199.15,,,
